point_label,direction,scan_value,center_0,center_1,center_2,center_3
E_B,ky,0.3902439024390244,2.4627211596054284e-16,0.4999999999999993,0.5000000000000006,0.9999999999999996
E_B,ky,0.41463414634146345,0.49999999999999994,0.5,0.9999999999999998,0.9999999999999999
E_B,ky,0.43902439024390244,3.6664727577982145e-16,0.4999999999999998,0.5000000000000002,0.9999999999999999
E_B,ky,0.4634146341463415,2.252892899369992e-16,0.49999999999999994,0.5000000000000004,0.9999999999999999
E_B,ky,0.4878048780487805,5.19989285202704e-16,0.4999999999998966,0.5000000000000112,0.9999999999999974
E_B,ky,0.5121951219512195,7.907212333082901e-16,0.49999999999994515,0.500000000000036,0.9999999999999983
E_B,ky,0.5365853658536586,5.85310410130439e-17,0.499999999999999,0.5,0.9999999999999998
E_B,ky,0.5609756097560976,4.417437057588215e-18,1.236882376124696e-16,0.49999999999999967,0.5
E_B,ky,0.5853658536585367,3.1805546814635103e-16,0.4999999999999997,0.5000000000000002,0.9999999999999997
E_B,ky,0.6097560975609756,1.0864134263506038e-16,0.49999999999999967,0.5000000000000002,0.9999999999999998
E_B,ky,0.6341463414634146,2.689114808806829e-16,0.4999999999999994,0.5000000000000002,0.9999999999999998
E_B,ky,0.6585365853658537,1.4301452473941861e-16,0.49999999999999994,0.5,0.9999999999999999
E_B,ky,0.6829268292682927,0.49999999999999944,0.5,0.9999999999999998,0.9999999999999998
E_B,ky,0.7073170731707318,3.741017008145017e-17,0.4999999999999998,0.5000000000000002,0.9999999999999999
E_B,ky,0.7317073170731707,5.435518254454262e-18,0.5,0.5000000000000002,1.0
E_B,ky,0.7560975609756098,2.8989430690422722e-18,0.49999999999999983,0.5000000000000002,0.9999999999999999
E_B,ky,0.7804878048780488,1.0751758550017575e-16,0.49999999999999994,0.5,1.0
E_B,ky,0.8048780487804879,0.49999999999999983,0.5000000000000002,0.9999999999999997,1.0
E_B,ky,0.8292682926829269,0.5,0.5,0.9999999999999998,1.0
E_B,ky,0.8536585365853658,0.49999999999999983,0.5000000000000002,0.9999999999999998,1.0
E_B,ky,0.8780487804878049,9.607925600254402e-17,0.5,0.5000000000000002,0.9999999999999998
E_B,ky,0.9024390243902439,5.300924469105856e-16,0.49999999999999994,0.5,0.9999999999999996
E_B,ky,0.926829268292683,1.4798414142920505e-16,0.4999999999999997,0.4999999999999998,0.9999999999999998
E_B,ky,0.951219512195122,0.5,0.5000000000000002,1.0,1.0
E_B,ky,0.975609756097561,1.060184893821174e-16,0.49999999999999967,0.5,0.9999999999999999
