model,v,state_index,energy,abs_energy,energy_window,selection_mode
model_c_t34_soc34_only,0.7,400,0.002048866118649686,0.002048866118649686,0.02,window
model_c_t34_soc34_only,0.7,401,0.0020488661186505957,0.0020488661186505957,0.02,window
model_c_t34_soc34_only,0.7,402,0.01409088900733155,0.01409088900733155,0.02,window
model_c_t34_soc34_only,0.7,403,0.01409088900733269,0.01409088900733269,0.02,window
model_c_t34_soc34_only,0.7,404,0.014090889007332918,0.014090889007332918,0.02,window
model_c_t34_soc34_only,0.7,405,0.014090889007333527,0.014090889007333527,0.02,window
model_c_t34_soc34_only,0.7,406,0.01429216584870124,0.01429216584870124,0.02,window
model_c_t34_soc34_only,0.7,407,0.014292165848701516,0.014292165848701516,0.02,window
model_c_t34_soc34_only,0.7,408,0.014292165848701539,0.014292165848701539,0.02,window
model_c_t34_soc34_only,0.7,409,0.014292165848701712,0.014292165848701712,0.02,window
model_c_t34_soc34_only,0.7,410,0.014364900784448596,0.014364900784448596,0.02,window
model_c_t34_soc34_only,0.7,411,0.014364900784448747,0.014364900784448747,0.02,window
model_c_t34_soc34_only,0.8,389,-0.03987065155905432,0.03987065155905432,0.039870651559054476,window
model_c_t34_soc34_only,0.8,390,-0.039663129080190596,0.039663129080190596,0.039870651559054476,window
model_c_t34_soc34_only,0.8,391,-0.03966312908019007,0.03966312908019007,0.039870651559054476,window
model_c_t34_soc34_only,0.8,392,-0.03966312908019007,0.03966312908019007,0.039870651559054476,window
model_c_t34_soc34_only,0.8,393,-0.03966312908018982,0.03966312908018982,0.039870651559054476,window
model_c_t34_soc34_only,0.8,394,-0.038955571279633415,0.038955571279633415,0.039870651559054476,window
model_c_t34_soc34_only,0.8,395,-0.03895557127963332,0.03895557127963332,0.039870651559054476,window
model_c_t34_soc34_only,0.8,396,-0.03895557127963269,0.03895557127963269,0.039870651559054476,window
model_c_t34_soc34_only,0.8,397,-0.03895557127963264,0.03895557127963264,0.039870651559054476,window
model_c_t34_soc34_only,0.8,398,-0.014103227082734409,0.014103227082734409,0.039870651559054476,window
model_c_t34_soc34_only,0.8,399,-0.014103227082733432,0.014103227082733432,0.039870651559054476,window
model_c_t34_soc34_only,0.8,400,0.014103227082733049,0.014103227082733049,0.039870651559054476,window
model_c_t34_soc34_only,0.8,401,0.014103227082733904,0.014103227082733904,0.039870651559054476,window
model_c_t34_soc34_only,0.8,402,0.03895557127963249,0.03895557127963249,0.039870651559054476,window
model_c_t34_soc34_only,0.8,403,0.03895557127963265,0.03895557127963265,0.039870651559054476,window
model_c_t34_soc34_only,0.8,404,0.03895557127963274,0.03895557127963274,0.039870651559054476,window
model_c_t34_soc34_only,0.8,405,0.03895557127963361,0.03895557127963361,0.039870651559054476,window
model_c_t34_soc34_only,0.8,406,0.03966312908019003,0.03966312908019003,0.039870651559054476,window
model_c_t34_soc34_only,0.8,407,0.03966312908019007,0.03966312908019007,0.039870651559054476,window
model_c_t34_soc34_only,0.8,408,0.03966312908019016,0.03966312908019016,0.039870651559054476,window
model_c_t34_soc34_only,0.8,409,0.03966312908019038,0.03966312908019038,0.039870651559054476,window
model_c_t34_soc34_only,0.8,410,0.03987065155905364,0.03987065155905364,0.039870651559054476,window
model_c_t34_soc34_only,0.8,411,0.03987065155905434,0.03987065155905434,0.039870651559054476,window
model_c_t34_soc34_only,0.8,412,0.039870651559054476,0.039870651559054476,0.039870651559054476,window
model_c_t34_soc34_only,0.9,399,-0.049295812276435376,0.049295812276435376,0.027193495504995367,fallback_two_closest
model_c_t34_soc34_only,0.9,400,0.049295812276436236,0.049295812276436236,0.027193495504995367,fallback_two_closest
model_c_t34_soc34_only,1.0,400,0.10760186404272883,0.10760186404272883,0.02,fallback_two_closest
model_c_t34_soc34_only,1.0,401,0.1076018640427291,0.1076018640427291,0.02,fallback_two_closest
model_c_t34_soc34_only,1.1,399,-0.18107602913481866,0.18107602913481866,0.027193495504995415,fallback_two_closest
model_c_t34_soc34_only,1.1,400,0.18107602913481904,0.18107602913481904,0.027193495504995415,fallback_two_closest
model_c_t34_soc34_only,1.2,400,0.26351625167829335,0.26351625167829335,0.0687083237635885,fallback_two_closest
model_c_t34_soc34_only,1.2,401,0.2635162516782936,0.2635162516782936,0.0687083237635885,fallback_two_closest
model_c_t34_soc34_only,1.3,399,-0.3513126016033093,0.3513126016033093,0.11182077566656085,fallback_two_closest
model_c_t34_soc34_only,1.3,400,0.35131260160331046,0.35131260160331046,0.11182077566656085,fallback_two_closest
model_c_t34_soc34_only,1.4,400,0.4424456750564687,0.4424456750564687,0.12,fallback_two_closest
model_c_t34_soc34_only,1.4,401,0.4424456750564705,0.4424456750564705,0.12,fallback_two_closest
model_c_t34_soc34_only,1.5,399,-0.5357566820453122,0.5357566820453122,0.12,fallback_two_closest
model_c_t34_soc34_only,1.5,400,0.5357566820453115,0.5357566820453115,0.12,fallback_two_closest
model_c_t34_soc34_only,1.6,398,-0.6305517423675379,0.6305517423675379,0.12,fallback_two_closest
model_c_t34_soc34_only,1.6,399,-0.6305517423675363,0.6305517423675363,0.12,fallback_two_closest
