center_label,v,lm,t,w,bulk_gap,direct_gap,indirect_gap,min_direct_gap,kx_min,ky_min,chern,z2,wilson,occupied_band_index,unoccupied_band_index,distance_to_center
A,0.8300000000000001,0.18999999999999995,0.5,1.17,0.44016259087975806,0.6550117131988079,0.44016259087975806,0.6550117131988079,0.4166666666666667,0.5,4.934228897788881e-17,1,0.7246783952404708,3,4,0.07071067811865471
A,0.8300000000000001,0.19999999999999996,0.5,1.17,0.4664869590901456,0.6804210500643668,0.4664869590901456,0.6804210500643668,0.4166666666666667,0.5,9.711203486499575e-18,0,-0.19096781292841145,3,4,0.06999999999999995
A,0.8300000000000001,0.20999999999999996,0.5,1.17,0.4931009613060382,0.7057663612008487,0.4931009613060382,0.7057663612008487,0.5833333333333334,0.5,-2.5425999237370174e-17,1,1.1301670316359722,3,4,0.0707106781186547
A,0.8300000000000001,0.21999999999999995,0.5,1.17,0.519999999999999,0.7310083853092819,0.519999999999999,0.7310083853092819,0.5833333333333334,0.5,1.5341964278705617e-17,1,-0.5258565781795367,3,4,0.07280109889280512
A,0.8300000000000001,0.22999999999999995,0.5,1.17,0.547179382586271,0.7561134108951174,0.547179382586271,0.7561134108951174,0.5,0.5833333333333334,-1.8981577208725367e-16,1,1.49614131033005,3,4,0.07615773105863902
A,0.8300000000000001,0.23999999999999994,0.5,1.17,0.5746343345014783,0.7810526631005625,0.5746343345014783,0.7810526631005625,0.5,0.4166666666666667,-9.957097540735792e-18,0,1.6994807944228296,3,4,0.08062257748298542
A,0.8300000000000001,0.24999999999999992,0.5,1.17,0.6023600119463031,0.8058017854029239,0.6023600119463031,0.8058017854029239,0.4166666666666667,0.5,-5.391176876736519e-17,0,-0.15247259109739303,3,4,0.08602325267042617
A,0.8300000000000001,0.2599999999999999,0.5,1.17,0.6303515142334923,0.8303403913346108,0.6303515142334923,0.8303403913346108,0.4166666666666667,0.5,2.614677681947035e-17,0,-0.35180051602913703,3,4,0.09219544457292876
A,0.8300000000000001,0.2699999999999999,0.5,1.17,0.6586038956948704,0.8546516668748108,0.6586038956948704,0.8546516668748108,0.5833333333333334,0.5,5.371416925247049e-17,0,-0.4358719413489454,3,4,0.09899494936611654
A,0.8300000000000001,0.2799999999999999,0.5,1.17,0.6871121771072832,0.8787220089817508,0.6871121771072832,0.8787220089817508,0.4166666666666667,0.5,1.3835401414523685e-16,1,-0.6803234238337671,3,4,0.10630145812734638
A,0.8300000000000001,0.2899999999999999,0.5,1.17,0.715871356604469,0.9000000000000001,0.715871356604469,0.9000000000000001,0.5,0.5,1.2693380169673701e-16,0,-1.6743506824234877,3,4,0.1140175425099137
A,0.8300000000000001,0.29999999999999993,0.5,1.17,0.7448764200486664,0.9199999999999994,0.7448764200486664,0.9199999999999994,0.5,0.5,2.5557100413608454e-17,0,2.382016043916987,3,4,0.12206555615733694
A,0.8400000000000001,0.1,0.5,1.16,0.2171151175649717,0.39999999999999947,0.2171151175649717,0.39999999999999947,0.5,0.5,3.97772933391043e-17,0,0.4467080542377816,3,4,0.11661903789690599
A,0.8400000000000001,0.11,0.5,1.16,0.2406777714516345,0.4399999999999997,0.2406777714516345,0.4399999999999997,0.5,0.5,-2.9946997189507925e-17,1,0.6377304376310904,3,4,0.10816653826391966
A,0.8400000000000001,0.12,0.5,1.16,0.2645674315968668,0.47668655378072466,0.2645674315968668,0.47668655378072466,0.5,0.4166666666666667,-8.899489264974562e-17,0,0.41446114535500944,3,4,0.09999999999999998
A,0.8400000000000001,0.13,0.5,1.16,0.28878088813708597,0.5019038846854912,0.28878088813708597,0.5019038846854912,0.5833333333333334,0.5,-1.2615643084782702e-16,0,0.046075660711475425,3,4,0.09219544457292884
A,0.8400000000000001,0.13999999999999999,0.5,1.16,0.31331471121410304,0.5275545282671416,0.31331471121410304,0.5275545282671416,0.5,0.5833333333333334,-6.878267494143246e-17,0,0.3196444236128593,3,4,0.08485281374238568
A,0.8400000000000001,0.14999999999999997,0.5,1.16,0.3381652640600118,0.5535282971039218,0.3381652640600118,0.5535282971039218,0.5833333333333334,0.5,1.0798990145214821e-16,0,-0.01677447336753288,3,4,0.07810249675906653
A,0.8400000000000001,0.15999999999999998,0.5,1.16,0.3633287165193047,0.5797311997064207,0.3633287165193047,0.5797311997064207,0.4166666666666667,0.5,2.4038539627013988e-17,0,1.6425821457501655,3,4,0.07211102550927975
A,0.8400000000000001,0.16999999999999998,0.5,1.16,0.38880105890092465,0.6060826510888446,0.38880105890092465,0.6060826510888446,0.5,0.4166666666666667,-9.858690301039163e-17,0,0.27386054583495617,3,4,0.06708203932499365
A,0.8400000000000001,0.17999999999999997,0.5,1.16,0.41457811605511613,0.632513215273931,0.41457811605511613,0.632513215273931,0.5,0.4166666666666667,8.148362138383554e-17,0,-0.23561616910710836,3,4,0.06324555320336754
A,0.8400000000000001,0.18999999999999995,0.5,1.16,0.4406555615733693,0.658962799383808,0.4406555615733693,0.658962799383808,0.4166666666666667,0.5,-3.431255815567741e-17,0,0.3423925628168411,3,4,0.06082762530298215
A,0.8400000000000001,0.19999999999999996,0.5,1.16,0.46702893201423634,0.6853792195695755,0.46702893201423634,0.6853792195695755,0.5,0.4166666666666667,-3.502379717323523e-18,0,-1.5437575897994502,3,4,0.05999999999999994
A,0.8400000000000001,0.20999999999999996,0.5,1.16,0.4936936410632902,0.7117170666200378,0.4936936410632902,0.7117170666200378,0.5,0.5833333333333334,-9.188156739658349e-18,0,0.11889569819449936,3,4,0.060827625302982136
A,0.8400000000000001,0.21999999999999995,0.5,1.16,0.5206449935416649,0.737936808945525,0.5206449935416649,0.737936808945525,0.4166666666666667,0.5,-4.5791550968828574e-17,1,0.9587045366281218,3,4,0.06324555320336751
A,0.8400000000000001,0.22999999999999995,0.5,1.16,0.5478781991845187,0.7640040805223371,0.5478781991845187,0.7640040805223371,0.5833333333333334,0.5,-9.909916551063182e-18,0,-0.06361203071266834,3,4,0.06708203932499361
A,0.8400000000000001,0.23999999999999994,0.5,1.16,0.5753883861180161,0.7898891103975278,0.5753883861180161,0.7898891103975278,0.4166666666666667,0.5,5.0615269173322235e-17,1,1.0250046853727521,3,4,0.0721110255092797
A,0.8400000000000001,0.24999999999999992,0.5,1.16,0.6031706139710493,0.8155662582426624,0.6031706139710493,0.8155662582426624,0.4166666666666667,0.5,2.201618480821128e-18,0,0.21697691425171997,3,4,0.07810249675906644
A,0.8400000000000001,0.2599999999999999,0.5,1.16,0.6312198865656546,0.8410136272528586,0.6312198865656546,0.8410136272528586,0.5,0.5833333333333334,2.881110165890344e-17,0,0.10847327453085033,3,4,0.08485281374238558
A,0.8400000000000001,0.2699999999999999,0.5,1.16,0.659531164137864,0.8662127315589325,0.659531164137864,0.8662127315589325,0.5,0.4166666666666667,-1.495003705499262e-17,1,-2.5685167826784534,3,4,0.09219544457292876
A,0.8400000000000001,0.2799999999999999,0.5,1.16,0.6880993750483679,0.8911482004066649,0.6880993750483679,0.8911482004066649,0.5833333333333334,0.5,2.003456521103677e-16,0,0.2083703060861419,3,4,0.0999999999999999
A,0.8400000000000001,0.2899999999999999,0.5,1.16,0.7169194269498766,0.9158075057745692,0.7169194269498766,0.9158075057745692,0.5833333333333334,0.5,4.122911251771223e-17,0,-0.24629558291776207,3,4,0.10816653826391957
A,0.8400000000000001,0.29999999999999993,0.5,1.16,0.7459862173851595,0.9401807039225621,0.7459862173851595,0.9401807039225621,0.5,0.5833333333333334,2.204203459206592e-17,0,-0.02001518733721341,3,4,0.11661903789690592
A,0.8500000000000001,0.1,0.5,1.15,0.2172617529928742,0.3999999999999999,0.2172617529928742,0.3999999999999999,0.5,0.5,5.6069433334743866e-18,1,-0.9050058244065302,3,4,0.11180339887498945
A,0.8500000000000001,0.11,0.5,1.15,0.2408543888972684,0.43999999999999967,0.2408543888972684,0.43999999999999967,0.5,0.5,-1.879166466076633e-17,1,-0.9532865626214823,3,4,0.10295630140986999
