v,t,w,lm,E_a_numeric,E_b_numeric,E_a_formula,E_b_formula,overlap_a,overlap_b
0.7000000000000002,0.3,1.0,0.0,0.3000000000000004,0.2999999999999999,0.30000000000000016,0.2999999999999998,0.8940707419585008,0.7014238529530016
0.7010000000000002,0.3,1.0,0.0,0.30100000000000005,0.2989999999999998,0.30100000000000016,0.2989999999999998,0.9999999999999996,0.8100906921113518
0.7020000000000002,0.3,1.0,0.0,0.30200000000000016,0.29799999999999977,0.30200000000000016,0.2979999999999998,1.0,0.7071067811865492
0.7030000000000002,0.3,1.0,0.0,0.30300000000000027,0.29700000000000004,0.30300000000000016,0.2969999999999998,0.9999999999999998,0.9999367139722051
0.7040000000000002,0.3,1.0,0.0,0.3040000000000002,0.2959999999999999,0.30400000000000016,0.2959999999999998,1.0,0.7762627298906778
0.7050000000000002,0.3,1.0,0.0,0.30500000000000005,0.2949999999999999,0.30500000000000016,0.2949999999999998,1.0,0.7652552786990243
0.7060000000000002,0.3,1.0,0.0,0.3060000000000003,0.2939999999999996,0.30600000000000016,0.2939999999999998,0.9999999999999998,0.9192829301841917
0.7070000000000002,0.3,1.0,0.0,0.3070000000000003,0.2929999999999999,0.30700000000000016,0.2929999999999998,1.0,0.7071067811865495
0.7080000000000002,0.3,1.0,0.0,0.30800000000000016,0.29199999999999976,0.30800000000000016,0.2919999999999998,0.9999999999999999,0.7071067811865477
0.7090000000000002,0.3,1.0,0.0,0.309,0.2909999999999998,0.30900000000000016,0.2909999999999998,1.0000000000000004,0.7071067811865497
0.7100000000000002,0.3,1.0,0.0,0.31000000000000033,0.28999999999999987,0.31000000000000016,0.2899999999999998,1.0,0.707106781186549
0.7110000000000002,0.3,1.0,0.0,0.311,0.28899999999999976,0.31100000000000017,0.2889999999999998,0.9999999999999998,0.9871696999797834
0.7120000000000002,0.3,1.0,0.0,0.31200000000000006,0.28799999999999976,0.31200000000000017,0.2879999999999998,1.0,0.7071067811865501
0.7130000000000002,0.3,1.0,0.0,0.31300000000000017,0.2869999999999996,0.31300000000000017,0.2869999999999998,0.9999999999999998,0.8630788165950782
0.7140000000000002,0.3,1.0,0.0,0.31400000000000006,0.28600000000000014,0.31400000000000017,0.2859999999999998,1.0,0.8795891041878328
