v,t,w,lm,E_valence_M,E_conduction_M,Delta_M,m_M,2abs_m_M
0.7600000000000002,0.3,1.0,0.0,0.2400000000000001,0.3600000000000006,0.1200000000000005,0.060000000000000275,0.12000000000000055
0.7610000000000002,0.3,1.0,0.0,0.23899999999999977,0.36100000000000027,0.1220000000000005,0.061000000000000165,0.12200000000000033
0.7620000000000002,0.3,1.0,0.0,0.2379999999999997,0.362,0.12400000000000028,0.06200000000000028,0.12400000000000055
0.7630000000000002,0.3,1.0,0.0,0.23699999999999985,0.3630000000000002,0.12600000000000036,0.06300000000000017,0.12600000000000033
0.7640000000000002,0.3,1.0,0.0,0.23599999999999974,0.3640000000000004,0.12800000000000064,0.06400000000000028,0.12800000000000056
0.7650000000000002,0.3,1.0,0.0,0.23500000000000001,0.3650000000000004,0.13000000000000037,0.06500000000000017,0.13000000000000034
0.7660000000000002,0.3,1.0,0.0,0.23399999999999985,0.36600000000000044,0.1320000000000006,0.06600000000000028,0.13200000000000056
0.7670000000000002,0.3,1.0,0.0,0.23299999999999954,0.36700000000000005,0.1340000000000005,0.06700000000000017,0.13400000000000034
0.7680000000000002,0.3,1.0,0.0,0.23199999999999985,0.36800000000000044,0.1360000000000006,0.06800000000000028,0.13600000000000056
0.7690000000000002,0.3,1.0,0.0,0.2309999999999998,0.3690000000000002,0.13800000000000043,0.06900000000000017,0.13800000000000034
0.7700000000000002,0.3,1.0,0.0,0.2299999999999997,0.37000000000000033,0.14000000000000062,0.07000000000000028,0.14000000000000057
0.7710000000000002,0.3,1.0,0.0,0.22899999999999968,0.3710000000000003,0.1420000000000006,0.07100000000000017,0.14200000000000035
0.7720000000000002,0.3,1.0,0.0,0.228,0.3720000000000003,0.14400000000000027,0.07200000000000029,0.14400000000000057
0.7730000000000002,0.3,1.0,0.0,0.2269999999999998,0.37300000000000016,0.14600000000000035,0.07300000000000018,0.14600000000000035
0.7740000000000002,0.3,1.0,0.0,0.22599999999999956,0.3740000000000003,0.14800000000000071,0.07400000000000029,0.14800000000000058
0.7750000000000002,0.3,1.0,0.0,0.22499999999999984,0.3750000000000003,0.15000000000000044,0.07500000000000018,0.15000000000000036
0.7760000000000002,0.3,1.0,0.0,0.2240000000000002,0.3760000000000001,0.1519999999999999,0.07600000000000029,0.15200000000000058
0.7770000000000002,0.3,1.0,0.0,0.22299999999999978,0.37700000000000017,0.1540000000000004,0.07700000000000018,0.15400000000000036
0.7780000000000002,0.3,1.0,0.0,0.22199999999999967,0.3780000000000002,0.15600000000000055,0.07800000000000029,0.15600000000000058
0.7790000000000002,0.3,1.0,0.0,0.22099999999999995,0.3790000000000002,0.15800000000000028,0.07900000000000018,0.15800000000000036
0.7800000000000002,0.3,1.0,0.0,0.2199999999999999,0.38000000000000056,0.16000000000000067,0.0800000000000003,0.1600000000000006
0.7810000000000002,0.3,1.0,0.0,0.2189999999999997,0.3810000000000002,0.16200000000000053,0.08100000000000018,0.16200000000000037
0.7820000000000003,0.3,1.0,0.0,0.21799999999999975,0.3820000000000002,0.16400000000000042,0.0820000000000003,0.1640000000000006
0.7830000000000003,0.3,1.0,0.0,0.2169999999999997,0.3830000000000003,0.1660000000000006,0.08300000000000018,0.16600000000000037
0.7840000000000003,0.3,1.0,0.0,0.21599999999999972,0.38400000000000023,0.1680000000000005,0.0840000000000003,0.1680000000000006
0.7850000000000003,0.3,1.0,0.0,0.2149999999999998,0.3850000000000002,0.17000000000000037,0.08500000000000019,0.17000000000000037
0.7860000000000003,0.3,1.0,0.0,0.21399999999999966,0.3860000000000001,0.17200000000000046,0.0860000000000003,0.1720000000000006
0.7870000000000003,0.3,1.0,0.0,0.2129999999999995,0.38700000000000023,0.17400000000000074,0.08700000000000019,0.17400000000000038
0.7880000000000003,0.3,1.0,0.0,0.2119999999999999,0.38800000000000034,0.17600000000000043,0.0880000000000003,0.1760000000000006
0.7890000000000003,0.3,1.0,0.0,0.21099999999999994,0.38900000000000046,0.17800000000000052,0.08900000000000019,0.17800000000000038
0.7900000000000003,0.3,1.0,0.0,0.20999999999999963,0.3900000000000002,0.18000000000000055,0.0900000000000003,0.1800000000000006
0.7910000000000003,0.3,1.0,0.0,0.2089999999999995,0.3910000000000002,0.1820000000000007,0.09100000000000019,0.18200000000000038
0.7920000000000003,0.3,1.0,0.0,0.20799999999999955,0.39200000000000007,0.18400000000000052,0.0920000000000003,0.1840000000000006
0.7930000000000003,0.3,1.0,0.0,0.20699999999999963,0.39300000000000024,0.1860000000000006,0.0930000000000002,0.1860000000000004
0.7940000000000003,0.3,1.0,0.0,0.20599999999999927,0.3940000000000001,0.1880000000000008,0.0940000000000003,0.1880000000000006
0.7950000000000003,0.3,1.0,0.0,0.20499999999999974,0.39500000000000046,0.19000000000000072,0.0950000000000002,0.1900000000000004
0.7960000000000003,0.3,1.0,0.0,0.20399999999999968,0.3960000000000003,0.19200000000000061,0.09600000000000031,0.19200000000000061
0.7970000000000003,0.3,1.0,0.0,0.20299999999999954,0.39700000000000035,0.1940000000000008,0.0970000000000002,0.1940000000000004
0.7980000000000003,0.3,1.0,0.0,0.20199999999999954,0.398,0.19600000000000048,0.09800000000000031,0.19600000000000062
0.7990000000000003,0.3,1.0,0.0,0.20100000000000004,0.3990000000000003,0.19800000000000026,0.0990000000000002,0.1980000000000004
0.8000000000000003,0.3,1.0,0.0,0.19999999999999984,0.4000000000000004,0.20000000000000057,0.10000000000000031,0.20000000000000062
0.8010000000000003,0.3,1.0,0.0,0.1989999999999997,0.4010000000000001,0.20200000000000037,0.1010000000000002,0.2020000000000004
0.8020000000000003,0.3,1.0,0.0,0.19799999999999968,0.4020000000000003,0.20400000000000063,0.10200000000000031,0.20400000000000063
0.8030000000000003,0.3,1.0,0.0,0.19699999999999973,0.40300000000000014,0.2060000000000004,0.1030000000000002,0.2060000000000004
0.8040000000000003,0.3,1.0,0.0,0.1959999999999995,0.4040000000000002,0.20800000000000068,0.10400000000000031,0.20800000000000063
0.8050000000000003,0.3,1.0,0.0,0.1949999999999997,0.4050000000000004,0.2100000000000007,0.1050000000000002,0.2100000000000004
0.8060000000000003,0.3,1.0,0.0,0.19399999999999967,0.406,0.21200000000000035,0.10600000000000032,0.21200000000000063
0.8070000000000003,0.3,1.0,0.0,0.19299999999999953,0.40700000000000014,0.2140000000000006,0.1070000000000002,0.2140000000000004
0.8080000000000003,0.3,1.0,0.0,0.1919999999999998,0.4080000000000004,0.2160000000000006,0.10800000000000032,0.21600000000000064
0.8090000000000003,0.3,1.0,0.0,0.19099999999999975,0.40900000000000025,0.2180000000000005,0.10900000000000021,0.21800000000000042
0.8100000000000003,0.3,1.0,0.0,0.18999999999999945,0.4100000000000003,0.22000000000000086,0.11000000000000032,0.22000000000000064
0.8110000000000003,0.3,1.0,0.0,0.18899999999999997,0.4110000000000005,0.2220000000000005,0.11100000000000021,0.22200000000000042
0.8120000000000003,0.3,1.0,0.0,0.1879999999999995,0.4120000000000001,0.2240000000000006,0.11200000000000032,0.22400000000000064
0.8130000000000003,0.3,1.0,0.0,0.18699999999999944,0.41300000000000026,0.2260000000000008,0.11300000000000021,0.22600000000000042
0.8140000000000003,0.3,1.0,0.0,0.18599999999999978,0.4140000000000003,0.22800000000000054,0.11400000000000032,0.22800000000000065
0.8150000000000003,0.3,1.0,0.0,0.18499999999999966,0.41500000000000015,0.23000000000000048,0.11500000000000021,0.23000000000000043
0.8160000000000003,0.3,1.0,0.0,0.18399999999999966,0.41600000000000015,0.23200000000000048,0.11600000000000033,0.23200000000000065
0.8170000000000003,0.3,1.0,0.0,0.18299999999999975,0.41700000000000026,0.2340000000000005,0.11700000000000021,0.23400000000000043
0.8180000000000003,0.3,1.0,0.0,0.18199999999999997,0.4180000000000005,0.23600000000000051,0.11800000000000033,0.23600000000000065
0.8190000000000003,0.3,1.0,0.0,0.1809999999999993,0.4190000000000002,0.2380000000000009,0.11900000000000022,0.23800000000000043
0.8200000000000003,0.3,1.0,0.0,0.17999999999999972,0.42000000000000026,0.24000000000000055,0.12000000000000033,0.24000000000000066
0.8210000000000003,0.3,1.0,0.0,0.17899999999999935,0.42100000000000015,0.2420000000000008,0.12100000000000022,0.24200000000000044
0.8220000000000003,0.3,1.0,0.0,0.1779999999999998,0.4220000000000002,0.2440000000000004,0.12200000000000033,0.24400000000000066
0.8230000000000003,0.3,1.0,0.0,0.177,0.4230000000000001,0.2460000000000001,0.12300000000000022,0.24600000000000044
0.8240000000000003,0.3,1.0,0.0,0.1759999999999997,0.4240000000000002,0.2480000000000005,0.12400000000000033,0.24800000000000066
0.8250000000000003,0.3,1.0,0.0,0.17499999999999985,0.42500000000000043,0.25000000000000056,0.12500000000000022,0.25000000000000044
0.8260000000000003,0.3,1.0,0.0,0.17399999999999985,0.4260000000000002,0.25200000000000033,0.12600000000000033,0.25200000000000067
0.8270000000000003,0.3,1.0,0.0,0.17299999999999993,0.4270000000000005,0.25400000000000056,0.12700000000000022,0.25400000000000045
0.8280000000000003,0.3,1.0,0.0,0.1719999999999995,0.4280000000000004,0.2560000000000009,0.12800000000000034,0.25600000000000067
0.8290000000000003,0.3,1.0,0.0,0.17099999999999965,0.42900000000000016,0.2580000000000005,0.12900000000000023,0.25800000000000045
0.8300000000000003,0.3,1.0,0.0,0.1699999999999997,0.43000000000000027,0.26000000000000056,0.13000000000000034,0.2600000000000007
0.8310000000000003,0.3,1.0,0.0,0.16899999999999976,0.43099999999999994,0.2620000000000002,0.13100000000000023,0.26200000000000045
0.8320000000000003,0.3,1.0,0.0,0.16799999999999957,0.43200000000000016,0.26400000000000057,0.13200000000000034,0.2640000000000007
0.8330000000000003,0.3,1.0,0.0,0.1669999999999996,0.4330000000000003,0.2660000000000007,0.13300000000000023,0.26600000000000046
0.8340000000000003,0.3,1.0,0.0,0.1659999999999996,0.43400000000000033,0.26800000000000074,0.13400000000000034,0.2680000000000007
0.8350000000000003,0.3,1.0,0.0,0.16499999999999965,0.4350000000000002,0.2700000000000006,0.13500000000000023,0.27000000000000046
0.8360000000000003,0.3,1.0,0.0,0.1639999999999997,0.43600000000000033,0.27200000000000063,0.13600000000000034,0.2720000000000007
0.8370000000000003,0.3,1.0,0.0,0.16299999999999948,0.4370000000000003,0.2740000000000008,0.13700000000000023,0.27400000000000047
0.8380000000000003,0.3,1.0,0.0,0.1619999999999997,0.4380000000000002,0.2760000000000005,0.13800000000000034,0.2760000000000007
0.8390000000000003,0.3,1.0,0.0,0.1609999999999997,0.43900000000000045,0.27800000000000075,0.13900000000000023,0.27800000000000047
0.8400000000000003,0.3,1.0,0.0,0.15999999999999964,0.4400000000000002,0.2800000000000006,0.14000000000000035,0.2800000000000007
0.8410000000000003,0.3,1.0,0.0,0.15899999999999964,0.4410000000000003,0.28200000000000064,0.14100000000000024,0.2820000000000005
0.8420000000000003,0.3,1.0,0.0,0.15799999999999992,0.44200000000000034,0.2840000000000004,0.14200000000000035,0.2840000000000007
0.8430000000000003,0.3,1.0,0.0,0.15699999999999978,0.4430000000000005,0.2860000000000007,0.14300000000000024,0.2860000000000005
0.8440000000000003,0.3,1.0,0.0,0.15599999999999967,0.4440000000000003,0.2880000000000006,0.14400000000000035,0.2880000000000007
0.8450000000000003,0.3,1.0,0.0,0.15499999999999964,0.4450000000000003,0.29000000000000065,0.14500000000000024,0.2900000000000005
0.8460000000000003,0.3,1.0,0.0,0.15399999999999942,0.44600000000000006,0.29200000000000065,0.14600000000000035,0.2920000000000007
0.8470000000000003,0.3,1.0,0.0,0.15299999999999986,0.4470000000000004,0.29400000000000054,0.14700000000000024,0.2940000000000005
0.8480000000000003,0.3,1.0,0.0,0.15199999999999983,0.44800000000000034,0.2960000000000005,0.14800000000000035,0.2960000000000007
0.8490000000000003,0.3,1.0,0.0,0.15099999999999975,0.44900000000000034,0.2980000000000006,0.14900000000000024,0.2980000000000005
0.8500000000000003,0.3,1.0,0.0,0.14999999999999974,0.4500000000000004,0.30000000000000066,0.15000000000000036,0.3000000000000007
