point_id,v,t,lm,gap,chern,z2,edge_state,corner_state,Wilson_loop,category
v_0p60_t_1p00_lm_0p50,0.6,1.0,0.5,0.19999999999999796,-3.301708234741983e-16,1,1,0,0.5112458677232689,robust_nontrivial
v_0p60_t_1p00_lm_0p60,0.6,1.0,0.6,-1.6653345369377348e-16,-1.0,0,1,1,1.5643258555604818,near_transition
v_0p60_t_1p00_lm_0p80,0.6,1.0,0.8,0.39999999999999586,-3.671346844211352e-17,1,0,0,-1.3623281889601175,robust_nontrivial
v_0p70_t_0p00_lm_0p10,0.7,0.0,0.1,0.39999999999999974,6.796134403829074e-17,1,0,0,-1.0296786030046834,robust_nontrivial
v_0p70_t_0p00_lm_0p30,0.7,0.0,0.3,-4.440892098500626e-16,-2.0812116808346046e-16,0,1,0,-1.5901815944577715,near_transition
v_0p70_t_0p00_lm_0p40,0.7,0.0,0.4,-6.661338147750939e-16,-9.92752844604879e-17,0,1,0,0.3558741808751658,near_transition
v_0p70_t_0p00_lm_0p50,0.7,0.0,0.5,-8.326672684688674e-16,4.762640718839429e-17,0,1,0,-2.085499887409109,near_transition
v_0p70_t_0p00_lm_0p60,0.7,0.0,0.6,-7.216449660063518e-16,-1.717514334751394e-16,0,1,0,-0.3520102941989821,near_transition
v_0p70_t_0p00_lm_0p70,0.7,0.0,0.7,-1.942890293094024e-15,1.2768595071297816e-16,0,1,0,-1.5827986580809417,near_transition
v_0p70_t_0p10_lm_0p20,0.7,0.1,0.2,5.551115123125783e-17,-5.1336644736553374e-17,0,1,0,-0.04885824807903968,near_transition
v_0p70_t_0p10_lm_0p30,0.7,0.1,0.3,0.19999999999999984,2.0244927920864434e-16,1,0,0,0.6742277518322642,robust_nontrivial
v_0p70_t_0p10_lm_0p40,0.7,0.1,0.4,0.21980390271855638,-2.659968437542795e-16,1,0,0,-0.7713908919949801,robust_nontrivial
v_0p70_t_0p10_lm_0p50,0.7,0.1,0.5,0.21980390271855627,-1.949896703470108e-16,1,0,0,1.2697260277477744,robust_nontrivial
v_0p70_t_0p10_lm_0p60,0.7,0.1,0.6,0.21980390271855602,-6.990462708620067e-17,1,0,0,0.535307490900084,robust_nontrivial
v_0p70_t_0p10_lm_0p80,0.7,0.1,0.8,-8.743006318923108e-16,-5.262393530779544e-16,0,1,0,-2.261441271506318,near_transition
v_0p70_t_0p20_lm_0p10,0.7,0.2,0.1,1.942890293094024e-16,-1.13522648262488e-16,1,1,0,-0.9277798696832731,near_transition
v_0p70_t_0p20_lm_0p30,0.7,0.2,0.3,0.3999999999999998,-1.224086714650798e-16,1,0,0,-1.0057381840435824,robust_nontrivial
v_0p70_t_0p20_lm_0p40,0.7,0.2,0.4,0.4770329614269003,-1.8067048085349228e-16,1,0,0,-1.3876295133526368,robust_nontrivial
v_0p70_t_0p20_lm_0p90,0.7,0.2,0.9,-1.27675647831893e-15,1.8706018607565934e-16,0,1,0,-0.25992595055872236,near_transition
v_0p70_t_0p30_lm_0p00,0.7,0.3,0.0,-7.216449660063518e-16,4.3889115773649306e-16,1,1,0,0.9283804282379002,near_transition
v_0p70_t_0p30_lm_0p10,0.7,0.3,0.1,0.19999999999999962,-7.642856675644773e-17,1,0,0,-1.0669091954047238,robust_nontrivial
v_0p70_t_0p30_lm_0p20,0.7,0.3,0.2,0.3999999999999994,3.281203957641328e-17,1,0,0,1.0749618369861147,robust_nontrivial
v_0p70_t_0p30_lm_0p30,0.7,0.3,0.3,0.5999999999999999,-1.748732277326872e-16,1,0,0,0.6066344788735897,robust_nontrivial
v_0p70_t_0p30_lm_0p40,0.7,0.3,0.4,0.7661903789690596,4.726101853051166e-16,1,0,0,0.5386832330645211,robust_nontrivial
v_0p70_t_0p30_lm_0p70,0.7,0.3,0.7,0.5999999999999996,-2.502196569774948e-16,1,0,0,-0.5202531854035307,robust_nontrivial
v_0p70_t_0p30_lm_0p90,0.7,0.3,0.9,0.19999999999999835,8.136527334867148e-18,1,0,0,0.5906321215314476,robust_nontrivial
v_0p70_t_0p30_lm_1p00,0.7,0.3,1.0,-8.881784197001252e-16,3.506877609614575e-16,0,1,0,-0.192645815083146,near_transition
v_0p70_t_0p40_lm_0p00,0.7,0.4,0.0,-5.551115123125783e-16,1.5228246583746013e-17,1,1,0,1.4308925627988232,near_transition
v_0p70_t_0p40_lm_0p30,0.7,0.4,0.3,0.766190378969059,-2.8501431308232157e-16,1,0,0,-0.7381270913232517,robust_nontrivial
v_0p70_t_0p40_lm_0p40,0.7,0.4,0.4,0.9999999999999996,4.8236905759465284e-17,1,0,0,-1.2808688212040933,robust_nontrivial
v_0p70_t_0p40_lm_0p60,0.7,0.4,0.6,0.9999999999999987,2.7349997324411328e-16,1,0,0,0.9991626368214103,robust_nontrivial
v_0p70_t_0p40_lm_0p70,0.7,0.4,0.7,0.7999999999999985,-3.059447165144542e-17,1,0,0,1.339395494579853,robust_nontrivial
v_0p70_t_0p40_lm_0p80,0.7,0.4,0.8,0.5999999999999991,-1.2509474141088888e-16,1,0,0,-0.5820620885020645,robust_nontrivial
v_0p70_t_0p40_lm_0p90,0.7,0.4,0.9,0.3999999999999986,3.9260131972978957e-16,1,0,0,1.3314635946167066,robust_nontrivial
v_0p70_t_0p40_lm_1p00,0.7,0.4,1.0,0.19999999999999907,2.652133460226168e-16,1,0,0,1.2158708582378897,robust_nontrivial
v_0p70_t_0p50_lm_0p00,0.7,0.5,0.0,-8.881784197001252e-16,1.6153141277285476e-16,1,1,0,-1.0026865537205718,near_transition
v_0p70_t_0p50_lm_0p10,0.7,0.5,0.1,0.2198039027185566,6.173433593557476e-17,1,0,0,-0.8290495658847923,robust_nontrivial
v_0p70_t_0p50_lm_0p20,0.7,0.5,0.2,0.4770329614269001,-1.0272150302891981e-16,1,0,0,-0.5794033633111293,robust_nontrivial
v_0p70_t_0p50_lm_0p60,0.7,0.5,0.6,1.1999999999999973,1.9400914658209277e-18,1,0,0,0.7116480367998538,robust_nontrivial
v_0p70_t_0p50_lm_0p70,0.7,0.5,0.7,0.9999999999999972,-5.5266477234456097e-17,1,0,0,-0.5682747463490576,robust_nontrivial
v_0p70_t_0p50_lm_0p80,0.7,0.5,0.8,0.7999999999999974,-1.0095217378886237e-16,1,0,0,0.8185058592873854,robust_nontrivial
v_0p70_t_0p60_lm_0p00,0.7,0.6,0.0,-7.771561172376096e-16,6.141898243784994e-16,1,1,0,0.5031636330045214,near_transition
v_0p70_t_0p60_lm_0p40,0.7,0.6,0.4,0.9999999999999992,1.7229974978858301e-16,1,0,0,-0.8088994232088556,robust_nontrivial
v_0p70_t_0p60_lm_0p50,0.7,0.6,0.5,1.1999999999999984,-3.122518595079012e-16,1,0,0,-1.4950195271667737,robust_nontrivial
v_0p70_t_0p60_lm_0p90,0.7,0.6,0.9,0.3999999999999962,-1.6092589166569072e-17,1,0,0,-1.4258480073011304,robust_nontrivial
v_0p70_t_0p60_lm_1p00,0.7,0.6,1.0,0.1999999999999978,1.7060780955618315e-17,1,0,0,-0.5832467923426701,robust_nontrivial
v_0p70_t_0p70_lm_0p00,0.7,0.7,0.0,-1.7763568394002505e-15,-5.4874675039082136e-17,1,1,0,-0.6283958019646501,near_transition
v_0p70_t_0p70_lm_0p10,0.7,0.7,0.1,0.19999999999999984,8.890246179595722e-17,1,0,0,0.5867308417194803,robust_nontrivial
v_0p70_t_0p70_lm_0p20,0.7,0.7,0.2,0.3999999999999987,4.745250965446356e-17,1,0,0,1.2833473965121907,robust_nontrivial
v_0p70_t_0p70_lm_0p30,0.7,0.7,0.3,0.599999999999999,-6.161297706115464e-17,1,0,0,-1.3949286586346235,robust_nontrivial
v_0p70_t_0p70_lm_0p40,0.7,0.7,0.4,0.7999999999999985,2.048571974148866e-16,1,0,0,0.9556174604702629,robust_nontrivial
v_0p70_t_0p70_lm_0p50,0.7,0.7,0.5,0.999999999999998,-1.8580831089715434e-16,1,0,0,0.5651820318388123,robust_nontrivial
v_0p70_t_0p70_lm_0p70,0.7,0.7,0.7,0.5999999999999981,-4.40306434263517e-17,1,0,0,-1.3187497544450415,robust_nontrivial
v_0p70_t_0p70_lm_0p80,0.7,0.7,0.8,0.39999999999999797,9.681698876010983e-17,1,0,0,1.2103441033526918,robust_nontrivial
v_0p70_t_0p70_lm_1p00,0.7,0.7,1.0,0.0,5.300924469105862e-16,0,1,0,-0.2543330457303079,near_transition
v_0p70_t_0p80_lm_0p10,0.7,0.8,0.1,-1.2628786905111156e-15,-5.752401597354513e-17,0,1,0,-0.19416820990379546,near_transition
v_0p70_t_0p80_lm_0p20,0.7,0.8,0.2,0.19999999999999873,-5.322945808353503e-16,1,0,0,0.5594001600757781,robust_nontrivial
v_0p70_t_0p80_lm_0p30,0.7,0.8,0.3,0.39999999999999813,1.2805909690185491e-16,1,0,0,-1.1180861382157286,robust_nontrivial
v_0p70_t_0p80_lm_0p70,0.7,0.8,0.7,0.3999999999999965,-1.6849915217849198e-16,1,0,0,-1.0775516214712006,robust_nontrivial
v_0p70_t_0p80_lm_0p80,0.7,0.8,0.8,0.1999999999999975,-3.0929330352364295e-18,1,1,0,0.7847981536077279,robust_nontrivial
v_0p70_t_0p80_lm_0p90,0.7,0.8,0.9,-3.7470027081099033e-16,-3.533949646070574e-17,0,1,0,-0.1957628679542833,near_transition
v_0p70_t_0p80_lm_1p00,0.7,0.8,1.0,0.1999999999999973,-1.6170885472758013e-16,1,0,0,0.6339371172058644,robust_nontrivial
v_0p70_t_0p90_lm_0p20,0.7,0.9,0.2,-1.817990202823694e-15,-2.843698943749124e-16,0,1,0,0.42407010429594144,near_transition
v_0p70_t_0p90_lm_0p40,0.7,0.9,0.4,0.39999999999999813,1.5597656573870044e-16,1,0,0,-0.8402631335475832,robust_nontrivial
v_0p70_t_0p90_lm_0p50,0.7,0.9,0.5,0.599999999999998,-1.3761578055727047e-16,1,0,0,0.9480917055516336,robust_nontrivial
v_0p70_t_0p90_lm_0p70,0.7,0.9,0.7,0.1999999999999981,-3.4458882252257824e-16,1,0,0,0.7002835074846285,robust_nontrivial
v_0p70_t_0p90_lm_0p80,0.7,0.9,0.8,-1.3877787807814457e-16,1.0601848938211722e-16,0,1,0,1.959267700995808,near_transition
v_0p70_t_1p00_lm_0p30,0.7,1.0,0.3,-1.2212453270876722e-15,2.3360618552531948e-17,1,1,0,-0.8562327923984007,near_transition
v_0p70_t_1p00_lm_0p40,0.7,1.0,0.4,0.19999999999999774,2.8192594128545256e-16,1,0,0,0.7544751298333442,robust_nontrivial
v_0p70_t_1p00_lm_0p50,0.7,1.0,0.5,0.3999999999999989,-1.306223283898847e-16,1,0,0,0.8685191848332128,robust_nontrivial
v_0p70_t_1p00_lm_0p60,0.7,1.0,0.6,0.19999999999999857,2.664869479133782e-16,1,1,0,0.9586924445508647,robust_nontrivial
v_0p70_t_1p00_lm_0p70,0.7,1.0,0.7,-5.551115123125783e-17,4.240739575284689e-16,1,1,0,-0.5368837390515563,near_transition
v_0p70_t_1p00_lm_0p90,0.7,1.0,0.9,0.3999999999999986,-5.469247506910058e-17,1,0,0,1.36968099114152,robust_nontrivial
v_0p70_t_1p00_lm_1p00,0.7,1.0,1.0,0.5999999999999989,2.38608688625356e-16,1,0,0,-1.3803275206093075,robust_nontrivial
v_0p80_t_0p00_lm_0p20,0.8,0.0,0.2,-8.049116928532385e-16,-1.4627321252900486e-17,0,1,0,-0.014116653106355341,near_transition
v_0p80_t_0p00_lm_0p30,0.8,0.0,0.3,-4.996003610813204e-16,-1.7793594301279705e-17,0,1,0,2.3388946258629706,near_transition
v_0p80_t_0p00_lm_0p40,0.8,0.0,0.4,-6.38378239159465e-16,-2.5284283532996543e-17,0,1,0,-0.00811275262569183,near_transition
v_0p80_t_0p00_lm_0p50,0.8,0.0,0.5,-4.996003610813204e-16,-1.845015307106896e-17,1,1,0,1.311454001163768,near_transition
v_0p80_t_0p00_lm_0p60,0.8,0.0,0.6,-1.6375789613221059e-15,-5.465411768747999e-17,0,1,0,-0.056329918066124,near_transition
v_0p80_t_0p00_lm_0p70,0.8,0.0,0.7,-1.1379786002407855e-15,7.67550455118713e-17,0,1,0,-0.2650548854255514,near_transition
v_0p80_t_0p00_lm_0p80,0.8,0.0,0.8,-2.7755575615628914e-15,1.4425819140120522e-16,0,1,0,-0.2928680413946509,near_transition
v_0p80_t_0p10_lm_0p10,0.8,0.1,0.1,1.3603833764214585e-16,-1.1950378368665615e-16,1,1,0,0.9592106007324835,near_transition
v_0p80_t_0p10_lm_0p20,0.8,0.1,0.2,0.20000000000000012,2.0287412800914456e-17,1,0,0,-1.2462677876114097,robust_nontrivial
v_0p80_t_0p10_lm_0p40,0.8,0.1,0.4,0.2198039027185568,-1.734271771056806e-17,1,0,0,-0.6648230282747944,robust_nontrivial
v_0p80_t_0p10_lm_0p60,0.8,0.1,0.6,0.2198039027185549,-1.262615477291056e-16,1,0,0,-1.3278316379307116,robust_nontrivial
v_0p80_t_0p10_lm_0p90,0.8,0.1,0.9,-7.544304331421308e-16,-2.0625110279005984e-16,1,1,0,0.73705120023344,near_transition
v_0p80_t_0p20_lm_0p00,0.8,0.2,0.0,-3.3306690738754696e-16,4.5999925350465777e-17,0,1,0,-0.38390528807470603,near_transition
v_0p80_t_0p20_lm_0p10,0.8,0.2,0.1,0.19999999999999984,9.696021640861557e-17,1,0,0,0.9503978234180599,robust_nontrivial
v_0p80_t_0p20_lm_0p20,0.8,0.2,0.2,0.3999999999999999,1.3412878590893103e-17,1,0,0,-0.5297179295062692,robust_nontrivial
v_0p80_t_0p20_lm_1p00,0.8,0.2,1.0,-6.38378239159465e-16,-4.66528722067532e-16,0,1,0,0.4910781480127441,near_transition
v_0p80_t_0p30_lm_0p00,0.8,0.3,0.0,-3.0531133177191805e-16,4.670475818587163e-17,1,1,0,-1.0754643244637911,near_transition
v_0p80_t_0p30_lm_0p10,0.8,0.3,0.1,0.21980390271855657,-6.5910057808052045e-18,1,0,0,1.2641436830531905,robust_nontrivial
v_0p80_t_0p30_lm_0p30,0.8,0.3,0.3,0.732380757938119,-1.4133686887131285e-16,1,0,0,0.6461446511608119,robust_nontrivial
v_0p80_t_0p30_lm_0p50,0.8,0.3,0.5,0.7661903789690588,3.572643955823749e-16,1,0,0,-0.565799249696204,robust_nontrivial
v_0p80_t_0p30_lm_0p60,0.8,0.3,0.6,0.7661903789690594,-4.905673718360138e-16,1,0,0,0.8178633786534445,robust_nontrivial
v_0p80_t_0p30_lm_0p90,0.8,0.3,0.9,0.3999999999999988,-1.787209943194567e-16,1,0,0,-1.4410075248939973,robust_nontrivial
v_0p80_t_0p40_lm_0p00,0.8,0.4,0.0,-6.38378239159465e-16,1.5437411282557695e-16,1,1,0,0.7109753065298412,near_transition
v_0p80_t_0p40_lm_0p20,0.8,0.4,0.2,0.477032961426899,2.5002163067915956e-16,1,0,0,-1.2533769872079703,robust_nontrivial
v_0p80_t_0p40_lm_0p60,0.8,0.4,0.6,1.0806248474865683,9.130598899047784e-17,1,0,0,-0.6093529523818905,robust_nontrivial
v_0p80_t_0p40_lm_0p90,0.8,0.4,0.9,0.599999999999999,3.290114193559541e-16,1,0,0,0.5213190982249561,robust_nontrivial
v_0p80_t_0p40_lm_1p00,0.8,0.4,1.0,0.3999999999999987,1.6505177584585558e-16,1,0,0,0.5357256276022404,robust_nontrivial
v_0p80_t_0p50_lm_0p00,0.8,0.5,0.0,-7.216449660063518e-16,-5.7970175639206365e-18,1,1,0,-2.707761297949091,near_transition
v_0p80_t_0p50_lm_0p20,0.8,0.5,0.2,0.4770329614269,2.293719613987997e-16,1,0,0,-1.1345288917238336,robust_nontrivial
v_0p80_t_0p50_lm_0p60,0.8,0.5,0.6,1.3620499351813296,2.9484308913309554e-17,1,0,0,0.7429483147104736,robust_nontrivial
v_0p80_t_0p50_lm_0p80,0.8,0.5,0.8,0.9999999999999979,-2.4603883698977676e-16,1,0,0,-1.1927241570426856,robust_nontrivial
v_0p80_t_0p50_lm_0p90,0.8,0.5,0.9,0.7999999999999982,4.6601247995690683e-17,1,0,0,-1.3619672361167299,robust_nontrivial
v_0p80_t_0p50_lm_1p00,0.8,0.5,1.0,0.5999999999999978,8.192517755707509e-18,1,0,0,1.2933881516445889,robust_nontrivial
v_0p80_t_0p60_lm_0p00,0.8,0.6,0.0,-9.159339953157541e-16,-2.2655273178109706e-16,0,1,0,0.4882370413701724,near_transition
v_0p80_t_0p60_lm_0p10,0.8,0.6,0.1,0.2198039027185562,-1.2535361256982185e-16,1,0,0,0.5137233867763401,robust_nontrivial
v_0p80_t_0p60_lm_0p50,0.8,0.6,0.5,1.3620499351813296,2.1308194666892466e-16,1,0,0,1.0973308818631782,robust_nontrivial
v_0p80_t_0p60_lm_0p70,0.8,0.6,0.7,0.9999999999999987,-2.2421214917580375e-16,1,0,0,0.5309438405618373,robust_nontrivial
v_0p80_t_0p60_lm_0p90,0.8,0.6,0.9,0.5999999999999966,-2.2344535058721993e-16,1,0,0,1.4479662495666823,robust_nontrivial
v_0p80_t_0p70_lm_0p00,0.8,0.7,0.0,-1.1379786002407855e-15,1.302768566534716e-16,0,1,0,-2.0027497300043806,near_transition
v_0p80_t_0p70_lm_0p20,0.8,0.7,0.2,0.47703296142689955,-3.837342410109319e-16,1,0,0,0.9833333191843807,robust_nontrivial
v_0p80_t_0p70_lm_0p30,0.8,0.7,0.3,0.7661903789690594,2.0762365997799869e-16,1,0,0,0.6978355467655702,robust_nontrivial
v_0p80_t_0p70_lm_0p40,0.8,0.7,0.4,0.9999999999999979,1.9789535642871167e-16,1,0,0,0.6212967454010522,robust_nontrivial
v_0p80_t_0p70_lm_0p50,0.8,0.7,0.5,1.1999999999999984,1.2817378089406552e-16,1,0,0,-0.6227264562059487,robust_nontrivial
v_0p80_t_0p70_lm_0p80,0.8,0.7,0.8,0.5999999999999981,-2.7655275837245962e-16,1,0,0,0.7100693224436792,robust_nontrivial
v_0p80_t_0p70_lm_1p00,0.8,0.7,1.0,0.1999999999999979,1.2879118448240223e-16,1,0,0,1.1941915561322929,robust_nontrivial
v_0p80_t_0p80_lm_0p00,0.8,0.8,0.0,-1.5543122344752192e-15,2.0696289704236955e-16,1,1,0,1.0363639443748187,near_transition
v_0p80_t_0p80_lm_0p20,0.8,0.8,0.2,0.39999999999999897,-3.566732370125097e-16,1,0,0,0.9503738600638645,robust_nontrivial
v_0p80_t_0p80_lm_0p40,0.8,0.8,0.4,0.7999999999999983,2.1214389131496874e-17,1,0,0,-1.1250262291515036,robust_nontrivial
v_0p80_t_0p80_lm_0p60,0.8,0.8,0.6,0.7999999999999983,-1.6801440769817622e-16,1,0,0,0.5226081121104099,robust_nontrivial
v_0p80_t_0p80_lm_0p70,0.8,0.8,0.7,0.5999999999999985,5.047255436368261e-17,1,0,0,0.9592287815918391,robust_nontrivial
v_0p80_t_0p80_lm_0p80,0.8,0.8,0.8,0.39999999999999636,-3.2402445787209196e-16,1,0,0,-1.1980983601335,robust_nontrivial
v_0p80_t_0p80_lm_1p00,0.8,0.8,1.0,-1.942890293094024e-16,-3.533949646070574e-17,0,1,0,-0.49282159008192233,near_transition
v_0p80_t_0p90_lm_0p10,0.8,0.9,0.1,-1.5176776157363357e-15,-3.04841538189121e-16,0,1,0,-1.8372383373361163,near_transition
v_0p80_t_0p90_lm_0p20,0.8,0.9,0.2,0.19999999999999898,-6.393686345266525e-17,1,0,0,0.6352495304529189,robust_nontrivial
v_0p80_t_0p90_lm_0p50,0.8,0.9,0.5,0.7999999999999989,7.54449437456048e-17,1,0,0,1.3081011664822302,robust_nontrivial
v_0p80_t_0p90_lm_0p80,0.8,0.9,0.8,0.19999999999999712,-1.270000316049396e-16,1,1,0,0.5534351366922081,robust_nontrivial
v_0p80_t_0p90_lm_0p90,0.8,0.9,0.9,-4.2774418918664897e-16,-1.0000000000000002,1,1,1,-1.3289575134521954,near_transition
v_0p80_t_0p90_lm_1p00,0.8,0.9,1.0,0.19999999999999674,-1.2614283596712818e-16,0,1,1,-2.2414266917632295,robust_nontrivial
v_0p80_t_1p00_lm_0p20,0.8,1.0,0.2,-5.551115123125783e-16,2.357149967769883e-16,0,1,0,0.40416264817474234,near_transition
v_0p80_t_1p00_lm_0p30,0.8,1.0,0.3,0.19999999999999843,-1.1925114009620888e-18,1,0,0,1.4154537441587491,robust_nontrivial
v_0p80_t_1p00_lm_0p50,0.8,1.0,0.5,0.599999999999997,1.0607562708091307e-17,1,0,0,0.625747295202291,robust_nontrivial
v_0p80_t_1p00_lm_0p70,0.8,1.0,0.7,0.1999999999999992,5.705001745338397e-18,1,0,0,-0.5568123130279923,robust_nontrivial
v_0p80_t_1p00_lm_0p80,0.8,1.0,0.8,-4.163336342344337e-16,-2.473764752249402e-16,1,1,0,2.5744145255792623,near_transition
v_0p80_t_1p00_lm_1p00,0.8,1.0,1.0,0.399999999999999,-7.163104230072097e-17,1,0,0,-0.5214920317251798,robust_nontrivial
v_0p90_t_0p00_lm_0p10,0.9,0.0,0.1,-3.191891195797325e-16,1.208650526163028e-16,0,1,0,0.12782881569634505,near_transition
v_0p90_t_0p00_lm_0p20,0.9,0.0,0.2,-7.632783294297951e-16,-1.7819880767328282e-16,1,1,0,-1.4658763781838098,near_transition
v_0p90_t_0p00_lm_0p30,0.9,0.0,0.3,-7.355227538141662e-16,2.5495107271275908e-16,1,1,0,-0.8178224172519556,near_transition
v_0p90_t_0p00_lm_0p40,0.9,0.0,0.4,-3.7470027081099033e-16,-1.8873586343914777e-16,0,1,0,-0.16693951170962462,near_transition
v_0p90_t_0p00_lm_0p50,0.9,0.0,0.5,-8.326672684688674e-16,1.2614937904987861e-17,0,1,0,-0.2138142528826975,near_transition
v_0p90_t_0p00_lm_0p60,0.9,0.0,0.6,-8.187894806610529e-16,-3.213178600730663e-17,0,1,0,0.2919896155399719,near_transition
v_0p90_t_0p00_lm_0p70,0.9,0.0,0.7,-8.604228440844963e-16,-2.546380472186288e-17,1,1,0,1.437983627365035,near_transition
v_0p90_t_0p00_lm_0p80,0.9,0.0,0.8,-1.4988010832439613e-15,-2.9201439146630426e-16,0,1,0,-0.06436560205722669,near_transition
v_0p90_t_0p00_lm_0p90,0.9,0.0,0.9,-2.400857290751901e-15,2.3008560248935645e-16,1,1,0,3.498138695646322,near_transition
v_0p90_t_0p10_lm_0p00,0.9,0.1,0.0,-7.216449660063518e-16,-3.0660718911324144e-16,0,1,0,0.00616174494251593,near_transition
v_0p90_t_0p10_lm_0p20,0.9,0.1,0.2,0.21980390271855627,-2.3117517304235314e-16,1,0,0,-1.0877897628624655,robust_nontrivial
v_0p90_t_0p10_lm_0p40,0.9,0.1,0.4,0.21980390271855577,-1.1510979166983172e-16,1,0,0,-0.7906889065625456,robust_nontrivial
v_0p90_t_0p10_lm_0p60,0.9,0.1,0.6,0.21980390271855588,-2.727854186314376e-16,1,0,0,1.0370886705569946,robust_nontrivial
v_0p90_t_0p10_lm_0p70,0.9,0.1,0.7,0.21980390271855613,-6.826046096705381e-17,1,0,0,-0.9436336977769054,robust_nontrivial
v_0p90_t_0p10_lm_1p00,0.9,0.1,1.0,-1.0130785099704553e-15,1.4752391682644839e-16,0,1,0,0.2503051913133804,near_transition
v_0p90_t_0p20_lm_0p00,0.9,0.2,0.0,-6.661338147750939e-16,3.9937303176399994e-16,1,1,0,-1.4813234619509341,near_transition
v_0p90_t_0p20_lm_0p10,0.9,0.2,0.1,0.21980390271855677,1.8159955959306957e-16,1,0,0,1.4088233785389066,robust_nontrivial
v_0p90_t_0p20_lm_0p20,0.9,0.2,0.2,0.3540659228538011,2.1895129230635252e-16,1,0,0,0.7153383247845462,robust_nontrivial
v_0p90_t_0p20_lm_0p30,0.9,0.2,0.3,0.4432233403959593,-8.274585958551343e-17,1,0,0,1.0935718752579766,robust_nontrivial
v_0p90_t_0p20_lm_0p40,0.9,0.2,0.4,0.4770329614269,5.451271441133101e-16,1,0,0,0.5211377542208807,robust_nontrivial
v_0p90_t_0p20_lm_0p60,0.9,0.2,0.6,0.4770329614269009,-4.0517280832849083e-17,1,0,0,-0.7242280334063538,robust_nontrivial
v_0p90_t_0p20_lm_0p80,0.9,0.2,0.8,0.4770329614268994,-9.663498689975775e-17,1,0,0,-1.0115634456379334,robust_nontrivial
v_0p90_t_0p20_lm_0p90,0.9,0.2,0.9,0.3999999999999985,-1.6474896112409842e-16,1,0,0,0.626292173187012,robust_nontrivial
v_0p90_t_0p30_lm_0p00,0.9,0.3,0.0,-8.743006318923108e-16,-3.2012993866468766e-17,0,1,0,0.027541677764226346,near_transition
v_0p90_t_0p30_lm_0p20,0.9,0.3,0.2,0.44322334039596034,-1.7132639250425218e-16,1,0,0,-0.984872446971045,robust_nontrivial
v_0p90_t_0p30_lm_0p40,0.9,0.3,0.4,0.6468152264556288,-1.5661244501293542e-16,1,0,0,1.3619762473631742,robust_nontrivial
v_0p90_t_0p30_lm_0p60,0.9,0.3,0.6,0.7661903789690583,-4.176140463922958e-17,1,0,0,0.9048604597129568,robust_nontrivial
v_0p90_t_0p30_lm_0p70,0.9,0.3,0.7,0.7661903789690594,1.377594071785743e-16,1,0,0,0.705384642380156,robust_nontrivial
v_0p90_t_0p30_lm_0p90,0.9,0.3,0.9,0.5999999999999986,-3.6979673951317626e-17,1,0,0,0.6868959693662964,robust_nontrivial
v_0p90_t_0p40_lm_0p00,0.9,0.4,0.0,-1.2351231148954867e-15,5.680758807858279e-17,1,1,0,-0.5070646025237461,near_transition
v_0p90_t_0p40_lm_0p10,0.9,0.4,0.1,0.21980390271855607,2.0225827802509833e-16,1,0,0,3.106667461976342,robust_nontrivial
v_0p90_t_0p40_lm_0p30,0.9,0.4,0.3,0.646815226455629,7.833575876615428e-17,1,0,0,-0.6338499249798354,robust_nontrivial
v_0p90_t_0p40_lm_0p40,0.9,0.4,0.4,0.7612496949731391,1.718874273257562e-17,1,0,0,-1.3403599401715929,robust_nontrivial
v_0p90_t_0p40_lm_0p50,0.9,0.4,0.5,0.8948384098596641,-3.2724632453232925e-16,1,0,0,1.4153435152254328,robust_nontrivial
v_0p90_t_0p40_lm_0p80,0.9,0.4,0.8,0.9999999999999978,3.0103254060233465e-17,1,0,0,0.8993508576734528,robust_nontrivial
v_0p90_t_0p40_lm_1p00,0.9,0.4,1.0,0.5999999999999985,-1.3491608530001906e-16,1,0,0,1.303009773478254,robust_nontrivial
v_0p90_t_0p50_lm_0p00,0.9,0.5,0.0,-5.273559366969494e-16,-2.1579260962052995e-16,0,1,0,0.4082482092049265,near_transition
v_0p90_t_0p50_lm_0p10,0.9,0.5,0.1,0.21980390271855654,2.296284888321986e-16,1,0,0,0.5937979424366397,robust_nontrivial
v_0p90_t_0p50_lm_0p40,0.9,0.5,0.4,0.8948384098596635,4.855247358869689e-17,1,0,0,-1.3507200123677032,robust_nontrivial
v_0p90_t_0p50_lm_0p60,0.9,0.5,0.6,1.1762634975544244,-2.674603788423474e-16,1,0,0,-1.2984630675349482,robust_nontrivial
v_0p90_t_0p50_lm_0p80,0.9,0.5,0.8,1.1999999999999982,5.417212909795896e-17,1,0,0,1.1308092058111852,robust_nontrivial
v_0p90_t_0p60_lm_0p00,0.9,0.6,0.0,-8.881784197001252e-16,9.122652724085402e-17,1,1,0,-1.4953988170121355,near_transition
v_0p90_t_0p60_lm_0p20,0.9,0.6,0.2,0.4770329614268999,9.937071056272039e-17,1,0,0,0.7280747529057537,robust_nontrivial
v_0p90_t_0p60_lm_0p30,0.9,0.6,0.3,0.766190378969059,-3.030299978870222e-18,1,0,0,-0.626552239627109,robust_nontrivial
v_0p90_t_0p60_lm_0p50,0.9,0.6,0.5,1.1762634975544244,6.389463163920478e-17,1,0,0,-1.3034615186276037,robust_nontrivial
