v,Lx,Ly,state_index,energy,abs_energy,W_corner,W_edge,W_bulk,max_position_x,max_position_y,classification,bulk_gap_used,in_gap_window
0.5,10,10,368,-0.06365540596303261,0.06365540596303261,0.15794944308119932,0.7724840994206765,0.06956645749812515,9,5,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,369,-0.0636554059630325,0.0636554059630325,0.15794944308119815,0.7724840994206768,0.06956645749812518,9,5,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,370,-0.05895087941789193,0.05895087941789193,0.12096215078997083,0.8056500895825547,0.07338775962747372,5,9,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,371,-0.058950879417891594,0.058950879417891594,0.12096215078997137,0.8056500895825549,0.07338775962747357,5,9,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,372,-0.0399190885322201,0.0399190885322201,0.2530673644598048,0.6935341493221243,0.05339848621807136,3,9,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,373,-0.03991908853221962,0.03991908853221962,0.2530673644598036,0.6935341493221241,0.053398486218071216,3,9,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,374,-0.034325816387270607,0.034325816387270607,0.21473688238760996,0.7271635019507451,0.05809961566164642,9,7,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,375,-0.03432581638727028,0.03432581638727028,0.2147368823876104,0.727163501950743,0.05809961566164635,9,7,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,376,-0.024987839567228633,0.024987839567228633,0.10897591524221537,0.8203347461990258,0.07068933855875903,0,4,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,377,-0.02498783956722856,0.02498783956722856,0.10897591524221106,0.8203347461990284,0.07068933855875914,0,4,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,378,-0.021096920169318276,0.021096920169318276,0.15176320828161946,0.7834172348197967,0.06481955689858443,5,0,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,379,-0.0210969201693182,0.0210969201693182,0.15176320828162343,0.7834172348197913,0.06481955689858411,5,0,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,380,-0.017537177986342606,0.017537177986342606,0.27493130420141537,0.6800238969519116,0.04504479884667257,9,2,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,381,-0.017537177986342564,0.017537177986342564,0.27493130420140977,0.6800238969519163,0.04504479884667295,2,9,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,382,-0.01377787932311563,0.01377787932311563,0.2952475060262215,0.6579428418660822,0.04680965210769668,9,7,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,383,-0.013777879323115116,0.013777879323115116,0.29524750602622446,0.6579428418660802,0.04680965210769629,7,9,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,384,-0.007823293414585066,0.007823293414585066,0.18149922189683446,0.7628128481677028,0.055687929935462586,6,0,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,385,-0.007823293414584934,0.007823293414584934,0.18149922189683512,0.7628128481677023,0.05568792993546253,0,6,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,386,-0.004991332995617283,0.004991332995617283,0.14571639006524373,0.7982713496170288,0.05601226031772656,3,0,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,387,-0.004991332995617075,0.004991332995617075,0.145716390065248,0.7982713496170256,0.05601226031772609,0,3,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,388,-0.0007997846632955183,0.0007997846632955183,0.36584281913191086,0.597413681693415,0.036743499174673046,1,9,bulk_or_mixed_state,0.6254680554388378,0.25018722217553513
0.5,10,10,389,-0.0007997846632954368,0.0007997846632954368,0.36584281913191086,0.5974136816934148,0.03674349917467314,9,1,bulk_or_mixed_state,0.6254680554388378,0.25018722217553513
0.5,10,10,390,0.0016234482229213543,0.0016234482229213543,0.2758973132635346,0.6784571631813151,0.045645523555150204,7,0,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,391,0.0016234482229215055,0.0016234482229215055,0.27589731326353084,0.6784571631813183,0.04564552355515025,0,7,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,392,0.003089649190947912,0.003089649190947912,0.35203429812863973,0.6124883260146591,0.03547737585670163,9,8,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,393,0.003089649190948076,0.003089649190948076,0.3520342981285748,0.6124883260147195,0.0354773758567057,9,8,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,394,0.0032975843432997546,0.0032975843432997546,0.23783591857092912,0.7160003266385832,0.04616375479048777,0,2,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,395,0.003297584343299856,0.003297584343299856,0.23783591857100286,0.7160003266385156,0.046163754790482105,0,2,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,396,0.006967168143180603,0.006967168143180603,0.3802007453940749,0.5843654692512807,0.035433785354644844,0,1,bulk_or_mixed_state,0.6254680554388378,0.25018722217553513
0.5,10,10,397,0.006967168143180828,0.006967168143180828,0.38020074539407667,0.5843654692512779,0.035433785354644844,0,1,bulk_or_mixed_state,0.6254680554388378,0.25018722217553513
0.5,10,10,398,0.007571395853618882,0.007571395853618882,0.3598005535554216,0.6031176830003457,0.03708176344423104,8,0,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,399,0.007571395853618955,0.007571395853618955,0.35980055355543716,0.6031176830003322,0.03708176344423004,8,0,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,400,0.009832693408179424,0.009832693408179424,0.4340761594394311,0.5345430209355286,0.0313808196250399,0,8,bulk_or_mixed_state,0.6254680554388378,0.25018722217553513
0.5,10,10,401,0.009832693408179558,0.009832693408179558,0.4340761594394838,0.5345430209354813,0.03138081962503343,0,8,bulk_or_mixed_state,0.6254680554388378,0.25018722217553513
0.5,10,10,402,0.010135756649220616,0.010135756649220616,0.4565247896675591,0.5134203135478783,0.0300548967845627,1,0,bulk_or_mixed_state,0.6254680554388378,0.25018722217553513
0.5,10,10,403,0.010135756649221063,0.010135756649221063,0.4565247896675665,0.5134203135478661,0.03005489678456619,1,0,bulk_or_mixed_state,0.6254680554388378,0.25018722217553513
0.5,10,10,404,0.01150441983873949,0.01150441983873949,0.3832041194415293,0.582905758167308,0.03389012239116287,8,0,bulk_or_mixed_state,0.6254680554388378,0.25018722217553513
0.5,10,10,405,0.01150441983873972,0.01150441983873972,0.38320411944145183,0.5829057581673825,0.03389012239116537,8,0,bulk_or_mixed_state,0.6254680554388378,0.25018722217553513
0.5,10,10,406,0.011668502186914426,0.011668502186914426,0.43063989429865046,0.5384871649587237,0.03087294074262514,0,1,bulk_or_mixed_state,0.6254680554388378,0.25018722217553513
0.5,10,10,407,0.011668502186914663,0.011668502186914663,0.43063989429864685,0.538487164958722,0.03087294074262995,0,1,bulk_or_mixed_state,0.6254680554388378,0.25018722217553513
0.5,10,10,408,0.012527782446538986,0.012527782446538986,0.22540182741216996,0.7315954832869984,0.043002689300831565,7,0,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,409,0.01252778244653928,0.01252778244653928,0.2254018274122389,0.7315954832869316,0.04300268930082954,7,0,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,410,0.012577168309158981,0.012577168309158981,0.26736510278636627,0.6927542292714313,0.03988066794220218,0,2,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,411,0.012577168309159354,0.012577168309159354,0.26736510278636205,0.6927542292714366,0.03988066794220068,0,2,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,412,0.01291490547651305,0.01291490547651305,0.07883557227257419,0.8691968579100855,0.05196756981733986,4,0,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,413,0.012914905476514011,0.012914905476514011,0.07883557227249989,0.8691968579101569,0.05196756981734328,4,0,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,414,0.013045130993682189,0.013045130993682189,0.08774388024749159,0.8608873485658928,0.05136877118661611,4,0,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,415,0.013045130993682253,0.013045130993682253,0.08774388024748436,0.8608873485659001,0.05136877118661573,0,4,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,416,0.014671511326599268,0.014671511326599268,0.3883217368349927,0.577207812136685,0.03447045102832163,1,9,bulk_or_mixed_state,0.6254680554388378,0.25018722217553513
0.5,10,10,417,0.01467151132659994,0.01467151132659994,0.3883217368349641,0.5772078121367124,0.03447045102832335,9,1,bulk_or_mixed_state,0.6254680554388378,0.25018722217553513
0.5,10,10,418,0.017631486872737495,0.017631486872737495,0.3922414408927438,0.575754059256644,0.03200449985061177,8,9,bulk_or_mixed_state,0.6254680554388378,0.25018722217553513
0.5,10,10,419,0.017631486872737863,0.017631486872737863,0.39224144089274543,0.5757540592566422,0.0320044998506116,9,8,bulk_or_mixed_state,0.6254680554388378,0.25018722217553513
0.5,10,10,420,0.02860073675973725,0.02860073675973725,0.337270175743817,0.6283594660423326,0.03437035821385034,2,9,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,421,0.028600736759737615,0.028600736759737615,0.33727017574382395,0.6283594660423255,0.03437035821384983,2,9,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,422,0.03133648593486845,0.03133648593486845,0.3483814932962121,0.617993276743414,0.03362522996037429,9,8,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,423,0.03133648593486874,0.03133648593486874,0.34838149329621604,0.6179932767434115,0.033625229960373954,9,8,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,424,0.04243802504709161,0.04243802504709161,0.22305582913661792,0.7382397518497048,0.03870441901367701,9,2,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,425,0.04243802504709177,0.04243802504709177,0.22305582913661778,0.7382397518497043,0.038704419013677,9,2,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,426,0.044598138381876234,0.044598138381876234,0.24566975743926978,0.7155250727174499,0.03880516984328018,7,9,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,427,0.0445981383818763,0.0445981383818763,0.24566975743927336,0.7155250727174464,0.038805169843279995,7,9,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,428,0.054972691906209445,0.054972691906209445,0.08188054679388404,0.8735754251253528,0.04454402808076249,9,5,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,429,0.05497269190620965,0.05497269190620965,0.08188054679388324,0.8735754251253542,0.04454402808076264,5,9,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,430,0.05596229112335252,0.05596229112335252,0.09604227682654662,0.8593235468142928,0.04463417635916048,5,9,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,431,0.055962291123352825,0.055962291123352825,0.09604227682654817,0.8593235468142904,0.04463417635916048,9,5,edge_state,0.6254680554388378,0.25018722217553513
0.5,10,10,432,0.09994157067825162,0.09994157067825162,0.9306205388061732,0.0682415172753081,0.0011379439185179782,0,0,corner_state,0.6254680554388378,0.25018722217553513
0.5,10,10,433,0.09994157067825238,0.09994157067825238,0.9306205388064919,0.068241517274998,0.0011379439185096737,0,0,corner_state,0.6254680554388378,0.25018722217553513
0.5,10,10,434,0.10000001254987904,0.10000001254987904,0.913511587006149,0.08488852690631027,0.0015998860875422636,9,0,corner_state,0.6254680554388378,0.25018722217553513
0.5,10,10,435,0.1000000125498791,0.1000000125498791,0.913511587006147,0.0848885269063111,0.0015998860875422326,9,0,corner_state,0.6254680554388378,0.25018722217553513
0.5,10,10,436,0.10005809227295226,0.10005809227295226,0.9323803289301896,0.06650405530231851,0.0011156157674918445,0,0,corner_state,0.6254680554388378,0.25018722217553513
0.5,10,10,437,0.1000580922729526,0.1000580922729526,0.9323803289305109,0.06650405530200373,0.0011156157674833205,0,0,corner_state,0.6254680554388378,0.25018722217553513
0.6,10,10,362,-0.10790149810178698,0.10790149810178698,0.5386017927678852,0.3930311396185033,0.06836706761361129,0,0,bulk_or_mixed_state,0.4350377177202084,0.17401508708808336
0.6,10,10,363,-0.10790149810178695,0.10790149810178695,0.5386017927678856,0.39303113961850306,0.0683670676136112,0,0,bulk_or_mixed_state,0.4350377177202084,0.17401508708808336
0.6,10,10,364,-0.10063887485118034,0.10063887485118034,0.5221113028676441,0.4000876074749924,0.07780108965736303,9,0,bulk_or_mixed_state,0.4350377177202084,0.17401508708808336
0.6,10,10,365,-0.10063887485118013,0.10063887485118013,0.5221113028676438,0.4000876074749929,0.07780108965736342,0,9,bulk_or_mixed_state,0.4350377177202084,0.17401508708808336
0.6,10,10,366,-0.0905440712394113,0.0905440712394113,0.5739630918714655,0.36829458476571764,0.0577423233628173,0,0,bulk_or_mixed_state,0.4350377177202084,0.17401508708808336
0.6,10,10,367,-0.09054407123941129,0.09054407123941129,0.5739630918714657,0.36829458476571697,0.05774232336281743,0,0,bulk_or_mixed_state,0.4350377177202084,0.17401508708808336
0.6,10,10,368,-0.0652297830307514,0.0652297830307514,0.22038776971380852,0.6593662007344295,0.12024602955176232,5,9,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,369,-0.065229783030751,0.065229783030751,0.22038776971380727,0.659366200734429,0.120246029551762,5,9,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,370,-0.0571862305277408,0.0571862305277408,0.17442710082389695,0.696173587203468,0.1293993119726338,9,5,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,371,-0.05718623052774067,0.05718623052774067,0.17442710082389717,0.6961735872034692,0.12939931197263366,9,5,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,372,-0.03737292660871652,0.03737292660871652,0.25691955254525056,0.6420989657611449,0.10098148169360469,9,9,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,373,-0.03737292660871636,0.03737292660871636,0.25691955254525156,0.642098965761144,0.10098148169360478,9,9,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,374,-0.030654515610721064,0.030654515610721064,0.23471263827603572,0.6578898822929294,0.10739747943103477,9,7,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,375,-0.03065451561072003,0.03065451561072003,0.2347126382760343,0.6578898822929304,0.1073974794310349,7,9,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,376,-0.022165631769763414,0.022165631769763414,0.164727805700682,0.7099292821872831,0.12534291211203524,0,4,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,377,-0.022165631769761985,0.022165631769761985,0.164727805700683,0.7099292821872814,0.12534291211203524,4,0,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,378,-0.017826694604251955,0.017826694604251955,0.2359511109191371,0.6561545549674082,0.10789433411345432,0,5,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,379,-0.017826694604251767,0.017826694604251767,0.23595111091913723,0.6561545549674068,0.10789433411345416,5,0,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,380,-0.01326182484080116,0.01326182484080116,0.2587577514922241,0.6458765354698983,0.09536571303787887,0,4,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,381,-0.013261824840800698,0.013261824840800698,0.25875775149221736,0.645876535469903,0.09536571303787961,4,0,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,382,-0.0104014860210309,0.0104014860210309,0.27059762852548325,0.6388990882580625,0.09050328321645337,9,7,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,383,-0.01040148602103083,0.01040148602103083,0.27059762852547525,0.6388990882580703,0.09050328321645446,9,7,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,384,-0.0032018768459465747,0.0032018768459465747,0.17166530308149336,0.7163080197297167,0.11202667718879059,0,6,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,385,-0.0032018768459462924,0.0032018768459462924,0.17166530308149616,0.7163080197297134,0.11202667718879074,6,0,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,386,-0.0010380861371385493,0.0010380861371385493,0.21702993773499463,0.6820177154930879,0.10095234677191754,0,3,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,387,-0.0010380861371385465,0.0010380861371385465,0.21702993773497575,0.6820177154931034,0.10095234677192076,3,0,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,388,0.0003199808290893165,0.0003199808290893165,0.3009143559460674,0.6219868412102459,0.07709880284368671,9,9,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,389,0.00031998082908939873,0.00031998082908939873,0.3009143559460953,0.6219868412102229,0.07709880284368203,9,9,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,390,0.0035146201966213785,0.0035146201966213785,0.359554347590213,0.5682567808709487,0.0721888715388383,9,8,bulk_or_mixed_state,0.4350377177202084,0.17401508708808336
0.6,10,10,391,0.0035146201966214548,0.0035146201966214548,0.3595543475901979,0.5682567808709587,0.07218887153884343,9,8,bulk_or_mixed_state,0.4350377177202084,0.17401508708808336
0.6,10,10,392,0.004652105940310568,0.004652105940310568,0.22877195014117618,0.6758284037998967,0.09539964605892629,0,7,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,393,0.004652105940310637,0.004652105940310637,0.22877195014117574,0.6758284037998941,0.09539964605893089,0,7,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,394,0.005906280947083206,0.005906280947083206,0.2005505933402713,0.7054690945147808,0.09398031214494812,2,0,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,395,0.005906280947083293,0.005906280947083293,0.200550593340305,0.7054690945147508,0.0939803121449437,2,0,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,396,0.008244450318089628,0.008244450318089628,0.39138524633480665,0.5389280599051024,0.06968669376009186,1,0,bulk_or_mixed_state,0.4350377177202084,0.17401508708808336
0.6,10,10,397,0.0082444503180897,0.0082444503180897,0.39138524633482297,0.5389280599050883,0.06968669376008885,0,1,bulk_or_mixed_state,0.4350377177202084,0.17401508708808336
0.6,10,10,398,0.008718516543792763,0.008718516543792763,0.33765807037820844,0.5874055766193702,0.07493635300242203,0,2,bulk_or_mixed_state,0.4350377177202084,0.17401508708808336
0.6,10,10,399,0.008718516543793133,0.008718516543793133,0.3376580703781388,0.5874055766194337,0.07493635300242721,2,0,bulk_or_mixed_state,0.4350377177202084,0.17401508708808336
0.6,10,10,400,0.010019425708197693,0.010019425708197693,0.3842115077647681,0.5544130109483231,0.06137548128690967,0,1,bulk_or_mixed_state,0.4350377177202084,0.17401508708808336
0.6,10,10,401,0.010019425708197709,0.010019425708197709,0.3842115077647727,0.554413010948323,0.06137548128690391,1,0,bulk_or_mixed_state,0.4350377177202084,0.17401508708808336
0.6,10,10,402,0.010204817228562806,0.010204817228562806,0.4474882812129512,0.4933105886051938,0.05920113018185525,0,8,bulk_or_mixed_state,0.4350377177202084,0.17401508708808336
0.6,10,10,403,0.010204817228562871,0.010204817228562871,0.4474882812129694,0.49331058860518173,0.05920113018184974,8,0,bulk_or_mixed_state,0.4350377177202084,0.17401508708808336
0.6,10,10,404,0.010880356315346066,0.010880356315346066,0.07674776843105754,0.8162068254804049,0.10704540608853694,0,3,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,405,0.010880356315346403,0.010880356315346403,0.07674776843108125,0.8162068254803894,0.10704540608852976,3,0,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,406,0.011127655303618816,0.011127655303618816,0.10223743875119806,0.7963609348761216,0.10140162637268091,0,5,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,407,0.011127655303619113,0.011127655303619113,0.1022374387512279,0.7963609348760936,0.10140162637267792,5,0,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,408,0.01136094566506243,0.01136094566506243,0.3990902067140023,0.5316241250105562,0.06928566827544146,0,8,bulk_or_mixed_state,0.4350377177202084,0.17401508708808336
0.6,10,10,409,0.011360945665062672,0.011360945665062672,0.39909020671406514,0.5316241250105052,0.06928566827542955,0,8,bulk_or_mixed_state,0.4350377177202084,0.17401508708808336
0.6,10,10,410,0.011600930603901003,0.011600930603901003,0.40703736817602143,0.5239375405322806,0.06902509129169808,1,0,bulk_or_mixed_state,0.4350377177202084,0.17401508708808336
0.6,10,10,411,0.011600930603901152,0.011600930603901152,0.4070373681760359,0.5239375405322695,0.06902509129169394,1,0,bulk_or_mixed_state,0.4350377177202084,0.17401508708808336
0.6,10,10,412,0.012882330889273584,0.012882330889273584,0.26652124898773066,0.644951488906681,0.08852726210558698,0,7,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,413,0.012882330889273957,0.012882330889273957,0.26652124898782936,0.6449514889065969,0.08852726210557249,0,7,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,414,0.013149704774303488,0.013149704774303488,0.19337337083650466,0.7129707942192027,0.09365583494429411,3,0,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,415,0.01314970477430387,0.01314970477430387,0.19337337083648204,0.7129707942192209,0.09365583494429637,3,0,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,416,0.01667227933929329,0.01667227933929329,0.34303246490104045,0.5835179688501069,0.07344956624885175,9,8,bulk_or_mixed_state,0.4350377177202084,0.17401508708808336
0.6,10,10,417,0.01667227933929343,0.01667227933929343,0.3430324649010388,0.583517968850109,0.07344956624885202,9,8,bulk_or_mixed_state,0.4350377177202084,0.17401508708808336
0.6,10,10,418,0.01897482253895796,0.01897482253895796,0.3446325108134718,0.5860152779355408,0.06935221125098674,8,9,bulk_or_mixed_state,0.4350377177202084,0.17401508708808336
0.6,10,10,419,0.01897482253895826,0.01897482253895826,0.34463251081347757,0.5860152779355357,0.06935221125098585,8,9,bulk_or_mixed_state,0.4350377177202084,0.17401508708808336
0.6,10,10,420,0.028343790938132017,0.028343790938132017,0.32825449038206245,0.6008383051598274,0.07090720445811156,9,8,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,421,0.028343790938132125,0.028343790938132125,0.3282544903820617,0.600838305159826,0.07090720445811151,9,8,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,422,0.031257665321793054,0.031257665321793054,0.3227372967989126,0.6053286411855506,0.07193406201553859,8,9,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,423,0.031257665321793186,0.031257665321793186,0.3227372967989114,0.6053286411855505,0.07193406201553863,8,9,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,424,0.04210692156278087,0.04210692156278087,0.2366924727214404,0.6840221648334917,0.07928536244506668,7,9,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,425,0.04210692156278235,0.04210692156278235,0.23669247272143862,0.684022164833495,0.07928536244506688,7,9,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,426,0.04487674148516522,0.04487674148516522,0.24377838595765072,0.6744509297633375,0.08177068427901221,9,7,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,427,0.04487674148516592,0.04487674148516592,0.24377838595764822,0.6744509297633399,0.08177068427901231,9,7,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,428,0.05678533539690221,0.05678533539690221,0.10422910218374046,0.803441985135902,0.09232891268035688,5,9,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,429,0.056785335396902906,0.056785335396902906,0.10422910218373163,0.8034419851359103,0.0923289126803583,5,9,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,430,0.05845609553576072,0.05845609553576072,0.11286762173231679,0.7937559238382895,0.09337645442939367,9,5,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,431,0.05845609553576144,0.05845609553576144,0.11286762173232438,0.7937559238382844,0.09337645442939267,9,5,edge_state,0.4350377177202084,0.17401508708808336
0.6,10,10,432,0.09952805577437568,0.09952805577437568,0.8494838309814825,0.14476296495331586,0.005753204065201854,0,0,corner_state,0.4350377177202084,0.17401508708808336
0.6,10,10,433,0.09952805577437576,0.09952805577437576,0.8494838309814958,0.14476296495330368,0.005753204065201008,0,0,corner_state,0.4350377177202084,0.17401508708808336
0.6,10,10,434,0.09999358115791673,0.09999358115791673,0.8294612944282004,0.1633349333904175,0.007203772181383111,0,9,corner_state,0.4350377177202084,0.17401508708808336
0.6,10,10,435,0.099993581157917,0.099993581157917,0.8294612944281993,0.1633349333904175,0.0072037721813831765,0,9,corner_state,0.4350377177202084,0.17401508708808336
0.6,10,10,436,0.10048122801770115,0.10048122801770115,0.8590106545700915,0.13564886835342027,0.005340477076489073,0,0,corner_state,0.4350377177202084,0.17401508708808336
0.6,10,10,437,0.10048122801770117,0.10048122801770117,0.8590106545700786,0.1356488683534316,0.00534047707648987,0,0,corner_state,0.4350377177202084,0.17401508708808336
0.8,10,10,380,-0.02732259364660579,0.02732259364660579,0.2631373362084519,0.5283892633089342,0.20847340048261462,0,9,bulk_or_mixed_state,0.07123465815865199,0.028493863263460796
0.8,10,10,381,-0.027322593646605713,0.027322593646605713,0.2631373362084459,0.5283892633089355,0.20847340048261864,0,9,bulk_or_mixed_state,0.07123465815865199,0.028493863263460796
0.8,10,10,382,-0.024937069712952644,0.024937069712952644,0.2873107419351803,0.5194862233470011,0.19320303471781825,8,0,bulk_or_mixed_state,0.07123465815865199,0.028493863263460796
0.8,10,10,383,-0.024937069712952578,0.024937069712952578,0.28731074193518374,0.519486223347,0.19320303471781677,0,8,bulk_or_mixed_state,0.07123465815865199,0.028493863263460796
0.8,10,10,384,-0.020206531760382878,0.020206531760382878,0.24939715341945412,0.5355539000291261,0.21504894655141857,1,1,bulk_or_mixed_state,0.07123465815865199,0.028493863263460796
0.8,10,10,385,-0.02020653176038263,0.02020653176038263,0.24939715341943813,0.5355539000291342,0.21504894655142795,1,1,bulk_or_mixed_state,0.07123465815865199,0.028493863263460796
0.8,10,10,386,-0.019022115355038487,0.019022115355038487,0.2702961310944142,0.5336650426155243,0.19603882629006156,0,8,bulk_or_mixed_state,0.07123465815865199,0.028493863263460796
0.8,10,10,387,-0.019022115355038484,0.019022115355038484,0.27029613109440415,0.5336650426155284,0.19603882629006705,0,8,bulk_or_mixed_state,0.07123465815865199,0.028493863263460796
0.8,10,10,388,-0.013918912830621933,0.013918912830621933,0.19858630207428185,0.5643137996006142,0.23709989832510386,0,7,bulk_or_mixed_state,0.07123465815865199,0.028493863263460796
0.8,10,10,389,-0.013918912830621827,0.013918912830621827,0.19858630207428662,0.5643137996006127,0.23709989832510125,0,7,bulk_or_mixed_state,0.07123465815865199,0.028493863263460796
0.8,10,10,390,-0.01327501609920864,0.01327501609920864,0.3014294188651728,0.5165671198264417,0.1820034613083849,0,0,bulk_or_mixed_state,0.07123465815865199,0.028493863263460796
0.8,10,10,391,-0.013275016099208368,0.013275016099208368,0.30142941886516195,0.5165671198264468,0.18200346130839182,0,0,bulk_or_mixed_state,0.07123465815865199,0.028493863263460796
0.8,10,10,392,-0.00901437222496001,0.00901437222496001,0.23603381026669118,0.5710103255909555,0.19295586414235286,0,0,bulk_or_mixed_state,0.07123465815865199,0.028493863263460796
0.8,10,10,393,-0.009014372224959976,0.009014372224959976,0.2360338102666913,0.571010325590962,0.19295586414234803,0,0,bulk_or_mixed_state,0.07123465815865199,0.028493863263460796
0.8,10,10,394,-0.007278832973708307,0.007278832973708307,0.20553782138393503,0.558829529407922,0.2356326492081427,3,0,bulk_or_mixed_state,0.07123465815865199,0.028493863263460796
0.8,10,10,395,-0.007278832973708203,0.007278832973708203,0.20553782138393478,0.5588295294079209,0.23563264920814547,3,0,bulk_or_mixed_state,0.07123465815865199,0.028493863263460796
0.8,10,10,396,-0.0052995587348463645,0.0052995587348463645,0.07557748382927805,0.6485518772060191,0.2758706389647031,0,4,edge_state,0.07123465815865199,0.028493863263460796
0.8,10,10,397,-0.005299558734846277,0.005299558734846277,0.07557748382928287,0.6485518772060165,0.2758706389647002,0,4,edge_state,0.07123465815865199,0.028493863263460796
