v,t,w,lm,direct_gap,indirect_gap,kx_min,ky_min,chern_total,z2,z2_reliable,phase_label,comment,z2_wilson,z2_fu_kane,wilson_winding_kx,wilson_winding_ky,fu_kane_quality,k_u_min,k_v_min
0.706,0.3,1.0,0.0,1.1102230246251565e-16,-8.326672684688674e-16,3.141592653589793,3.141592653589793,-1.4500852557655613e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,0,0,1.6677347819358828,0.47191271744215574,2.55351295663786e-15,0.5,0.5
0.708,0.3,1.0,0.0,0.0,-8.881784197001252e-16,3.141592653589793,3.141592653589793,1.0924685950011224e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,0,0,2.485310496846865,1.6629745299957908,9.992007221626409e-16,0.5,0.5
0.71,0.3,1.0,0.0,5.551115123125783e-17,-1.27675647831893e-15,3.141592653589793,3.141592653589793,6.481428711310379e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,-0.4773409872262517,-0.9999917367246633,2.1094237467877974e-15,0.5,0.5
0.712,0.3,1.0,0.0,0.0,-9.43689570931383e-16,3.141592653589793,3.141592653589793,1.562834476778431e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,1,0,-1.030756653225424,-0.9853898954773754,8.881784197001252e-16,0.5,0.5
0.714,0.3,1.0,0.0,0.0,-1.1102230246251565e-15,3.141592653589793,3.141592653589793,3.2384595426154954e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,0,0,-2.4959138540460257,0.03046263854595428,1.3322676295501878e-15,0.5,0.5
0.716,0.3,1.0,0.0,1.1102230246251565e-16,-7.771561172376096e-16,3.141592653589793,3.141592653589793,-1.1200931578154165e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,0,0,-0.008854538845677098,0.49623530945123134,8.881784197001252e-16,0.5,0.5
0.718,0.3,1.0,0.0,1.1102230246251565e-16,-8.881784197001252e-16,3.141592653589793,3.141592653589793,3.5494390287820727e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,1,0,0.5198680034282854,-0.9939579815275282,1.3322676295501878e-15,0.5,0.5
0.72,0.3,1.0,0.0,0.0,-8.326672684688674e-16,3.141592653589793,3.141592653589793,-3.3149453122991763e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,0.5256943898274415,1.978364159429514,1.1102230246251565e-15,0.5,0.5
0.722,0.3,1.0,0.0,0.0,-8.881784197001252e-16,3.141592653589793,3.141592653589793,1.1598288697072773e-17,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,1,0,-1.0097544124989717,1.0803485417454,1.1102230246251565e-15,0.5,0.5
0.724,0.3,1.0,0.0,5.551115123125783e-17,-6.106226635438361e-16,3.141592653589793,3.141592653589793,-2.560954290624891e-17,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,-0.4382785682974643,-0.9634721109942653,6.661338147750939e-16,0.5,0.5
0.726,0.3,1.0,0.0,5.551115123125783e-17,-1.0547118733938987e-15,3.141592653589793,3.141592653589793,4.142723566509401e-17,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,2.993056019127414,-1.935515579973216,1.1102230246251565e-15,0.5,0.5
0.728,0.3,1.0,0.0,5.551115123125783e-17,-1.3877787807814457e-15,3.141592653589793,3.141592653589793,3.092640356594094e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,0,0,-0.47681085344976354,3.6711232385302237,1.1102230246251565e-15,0.5,0.5
0.73,0.3,1.0,0.0,5.551115123125783e-17,-8.881784197001252e-16,3.141592653589793,3.141592653589793,-5.332361678826988e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,-2.4250238053110182,-0.9460996858753271,1.7763568394002505e-15,0.5,0.5
0.732,0.3,1.0,0.0,1.1102230246251565e-16,-6.106226635438361e-16,3.141592653589793,3.141592653589793,1.1271168471346099e-17,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,0,0,1.501680805772488,-0.05989215134684841,8.881784197001252e-16,0.5,0.5
0.734,0.3,1.0,0.0,5.551115123125783e-17,-9.43689570931383e-16,3.141592653589793,3.141592653589793,5.304837099228535e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,-3.507696362377336,1.4478120969812238,1.2212453270876722e-15,0.5,0.5
0.736,0.3,1.0,0.0,1.1102230246251565e-16,-8.881784197001252e-16,3.141592653589793,3.141592653589793,1.2675001099808653e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,0,0,-2.010161238470453,0.050912653646257966,1.3322676295501878e-15,0.5,0.5
0.738,0.3,1.0,0.0,5.551115123125783e-17,-1.27675647831893e-15,3.141592653589793,3.141592653589793,-2.567820340650098e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,-0.8132853978766715,0.03773402374820663,9.992007221626409e-16,0.5,0.5
0.74,0.3,1.0,0.0,5.551115123125783e-17,-7.771561172376096e-16,3.141592653589793,3.141592653589793,9.431789713620578e-17,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,0,0,1.989974297761973,-0.35041779873474876,1.2212453270876722e-15,0.5,0.5
0.742,0.3,1.0,0.0,0.0,-7.216449660063518e-16,3.141592653589793,3.141592653589793,-2.2516956320464497e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,1,0,-1.4941744814850475,-2.5539779272272263,1.7763568394002505e-15,0.5,0.5
0.744,0.3,1.0,0.0,1.6653345369377348e-16,-1.1657341758564144e-15,3.141592653589793,3.141592653589793,-1.9212605858824545e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,1.4604478746463263,-2.025776983715158,1.3322676295501878e-15,0.5,0.5
0.746,0.3,1.0,0.0,1.1102230246251565e-16,-9.43689570931383e-16,3.141592653589793,3.141592653589793,-3.521056875692806e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,0,0,-1.994237351061168,0.2538425334960618,1.5543122344752192e-15,0.5,0.5
0.748,0.3,1.0,0.0,1.1102230246251565e-16,-9.992007221626409e-16,3.141592653589793,3.141592653589793,3.6870853972282294e-17,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,1,0,-0.9609998153269937,-2.9993096233536933,8.881784197001252e-16,0.5,0.5
0.75,0.3,1.0,0.0,5.551115123125783e-17,-1.0824674490095276e-15,3.141592653589793,3.141592653589793,2.6274118773251066e-17,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,0,0,-0.10114250960242009,-2.0143922912956334,1.3322676295501878e-15,0.5,0.5
0.752,0.3,1.0,0.0,0.0,-1.0824674490095276e-15,3.141592653589793,3.141592653589793,8.23082020944794e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,0.9938015472007246,-1.5170699354858732,8.881784197001252e-16,0.5,0.5
0.754,0.3,1.0,0.0,5.551115123125783e-17,-8.604228440844963e-16,3.141592653589793,3.141592653589793,-1.9623703214162099e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,-2.7549385366282806,-0.3990753430447478,1.5543122344752192e-15,0.5,0.5
0.756,0.3,1.0,0.0,5.551115123125783e-17,-9.71445146547012e-16,3.141592653589793,3.141592653589793,-7.394226251139037e-17,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,3.0027203342155517,-2.467213178086516,1.6653345369377348e-15,0.5,0.5
0.758,0.3,1.0,0.0,5.551115123125783e-17,-1.2212453270876722e-15,3.141592653589793,3.141592653589793,-1.5497823840125862e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,-1.5125576405448278,3.0194665198140633,1.5543122344752192e-15,0.5,0.5
0.76,0.3,1.0,0.0,1.1102230246251565e-16,-7.216449660063518e-16,3.141592653589793,3.141592653589793,1.251561491676141e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,-1.0051198115046325,0.49975648605416356,1.7763568394002505e-15,0.5,0.5
0.762,0.3,1.0,0.0,8.326672684688674e-17,-7.216449660063518e-16,3.141592653589793,3.141592653589793,4.687370716940684e-17,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,0,0,2.496339454527556,-2.440561865166234,1.1102230246251565e-15,0.5,0.5
0.764,0.3,1.0,0.0,2.7755575615628914e-17,-7.216449660063518e-16,3.141592653589793,3.141592653589793,-3.0170441479667016e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,-0.500314052885654,-2.488712040681788,1.3322676295501878e-15,0.5,0.5
0.766,0.3,1.0,0.0,1.1102230246251565e-16,-6.938893903907228e-16,3.141592653589793,3.141592653589793,-2.6192484966304944e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,-0.9709914485940168,3.5409292343570287,1.6653345369377348e-15,0.5,0.5
0.768,0.3,1.0,0.0,0.0,-1.0547118733938987e-15,3.141592653589793,3.141592653589793,-5.490830474556392e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,0.48637076575827,-1.4313219299934337,2.220446049250313e-15,0.5,0.5
0.77,0.3,1.0,0.0,5.551115123125783e-17,-1.304512053934559e-15,3.141592653589793,3.141592653589793,-3.8242080696406083e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,0.496656304590482,1.4402143846405961,1.5543122344752192e-15,0.5,0.5
0.772,0.3,1.0,0.0,5.551115123125783e-17,-9.159339953157541e-16,3.141592653589793,3.141592653589793,-3.242849355281811e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,-0.5216036344677668,-0.12765963601877595,1.7763568394002505e-15,0.5,0.5
0.774,0.3,1.0,0.0,5.551115123125783e-17,-6.938893903907228e-16,3.141592653589793,3.141592653589793,-5.2924121322165e-17,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,-2.9475036200422924,1.7391989582037097,1.6653345369377348e-15,0.5,0.5
0.776,0.3,1.0,0.0,5.551115123125783e-17,-1.1379786002407855e-15,3.141592653589793,3.141592653589793,-1.0230446162752477e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,1,0,0.9717558543817266,-0.9409135154694807,1.3322676295501878e-15,0.5,0.5
0.778,0.3,1.0,0.0,8.326672684688674e-17,-1.7486012637846216e-15,3.141592653589793,3.141592653589793,1.0486194747552918e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,-2.4723064141656375,-1.045572222119375,1.7763568394002505e-15,0.5,0.5
0.78,0.3,1.0,0.0,1.3877787807814457e-16,-1.2212453270876722e-15,3.141592653589793,3.141592653589793,4.73145992862679e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,-1.4789415025701789,0.058066050687082295,1.5543122344752192e-15,0.5,0.5
0.782,0.3,1.0,0.0,1.6653345369377348e-16,-6.38378239159465e-16,3.141592653589793,3.141592653589793,1.223479372509447e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,1,0,0.5219264044391835,-0.9489776351586588,1.6653345369377348e-15,0.5,0.5
0.784,0.3,1.0,0.0,1.1102230246251565e-16,-9.71445146547012e-16,3.141592653589793,3.141592653589793,-2.1332412314112018e-17,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,0,0,1.9708409279688772,-1.507096922907267,8.881784197001252e-16,0.5,0.5
0.786,0.3,1.0,0.0,2.7755575615628914e-17,-1.0824674490095276e-15,3.141592653589793,3.141592653589793,3.741558746266311e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,-1.481681478997734,1.5437780555974725,1.3322676295501878e-15,0.5,0.5
0.788,0.3,1.0,0.0,5.551115123125783e-17,-6.38378239159465e-16,3.141592653589793,3.141592653589793,-3.159945186194412e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,0,0,1.961121708291424,-0.3339260787364632,1.9984014443252818e-15,0.5,0.5
0.79,0.3,1.0,0.0,8.326672684688674e-17,-6.38378239159465e-16,3.141592653589793,3.141592653589793,-2.54951427906075e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,-2.0270370932483655,0.9887604365855687,9.992007221626409e-16,0.5,0.5
0.792,0.3,1.0,0.0,0.0,-6.661338147750939e-16,3.141592653589793,3.141592653589793,-7.370396557991773e-17,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,0,0,1.504601291468056,-0.49988496099402263,1.1102230246251565e-15,0.5,0.5
0.794,0.3,1.0,0.0,2.7755575615628914e-17,-9.159339953157541e-16,3.141592653589793,3.141592653589793,7.315766272431519e-17,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,0,0,-2.0405914030522796,0.015032643966954133,8.881784197001252e-16,0.5,0.5
0.796,0.3,1.0,0.0,2.7755575615628914e-17,-1.1102230246251565e-15,3.141592653589793,3.141592653589793,2.4014612756303573e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,2.9755366660856857,1.5703751777440358,7.771561172376096e-16,0.5,0.5
0.798,0.3,1.0,0.0,0.0,-8.604228440844963e-16,3.141592653589793,3.141592653589793,2.868586322850499e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,-1.0345927180917662,2.489914483354755,1.3322676295501878e-15,0.5,0.5
0.8,0.3,1.0,0.0,8.326672684688674e-17,-1.1657341758564144e-15,3.141592653589793,3.141592653589793,9.485823772019897e-17,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,1,0,0.7175926056912161,-1.4399972779173444,1.1102230246251565e-15,0.5,0.5
0.802,0.3,1.0,0.0,8.326672684688674e-17,-1.1102230246251565e-15,3.141592653589793,3.141592653589793,-2.61983203312004e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,3.03404374605928,-2.4189681858249785,1.4432899320127035e-15,0.5,0.5
0.804,0.3,1.0,0.0,5.551115123125783e-17,-6.38378239159465e-16,3.141592653589793,3.141592653589793,-7.75379969344214e-17,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,-1.0406642496978975,-1.5149271598842051,8.881784197001252e-16,0.5,0.5
0.806,0.3,1.0,0.0,0.0,-8.326672684688674e-16,3.141592653589793,3.141592653589793,1.0191754223874031e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,-2.006352537520025,-0.8764301897531643,1.6653345369377348e-15,0.5,0.5
0.808,0.3,1.0,0.0,5.551115123125783e-17,-1.1102230246251565e-15,3.141592653589793,3.141592653589793,-6.592330287629834e-17,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,0,0,-1.5570440669337475,-0.03662023043152488,1.9984014443252818e-15,0.5,0.5
0.81,0.3,1.0,0.0,2.7755575615628914e-17,-9.43689570931383e-16,3.141592653589793,3.141592653589793,1.7524532660141344e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,0,0,3.940126889314918,-0.4659798815532353,1.4432899320127035e-15,0.5,0.5
0.812,0.3,1.0,0.0,8.326672684688674e-17,-6.938893903907228e-16,3.141592653589793,3.141592653589793,-1.8764379225363397e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,-0.022416910099578864,-1.4278239874102403,1.4432899320127035e-15,0.5,0.5
0.814,0.3,1.0,0.0,5.551115123125783e-17,-7.216449660063518e-16,3.141592653589793,3.141592653589793,-4.1454975534519074e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,-1.5045431615794047,2.5653038536345267,2.4424906541753444e-15,0.5,0.5
0.816,0.3,1.0,0.0,5.551115123125783e-17,-1.4155343563970746e-15,3.141592653589793,3.141592653589793,1.2761850452627797e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,0,0,-1.9594254515193754,0.033073152587367115,8.881784197001252e-16,0.5,0.5
0.818,0.3,1.0,0.0,2.7755575615628914e-17,-1.0547118733938987e-15,3.141592653589793,3.141592653589793,-2.2313448038562467e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,0,0,-2.498062509230485,0.4973653232153955,1.5543122344752192e-15,0.5,0.5
0.82,0.3,1.0,0.0,2.7755575615628914e-17,-9.43689570931383e-16,3.141592653589793,3.141592653589793,-2.2388945238504643e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,0,0,0.003909206720115821,2.4578162941944486,8.881784197001252e-16,0.5,0.5
0.822,0.3,1.0,0.0,1.942890293094024e-16,-1.1379786002407855e-15,3.141592653589793,3.141592653589793,-2.3773673787778277e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,-1.5214656845772554,0.8658632799863744,9.992007221626409e-16,0.5,0.5
0.824,0.3,1.0,0.0,5.551115123125783e-17,-7.494005416219807e-16,3.141592653589793,3.141592653589793,2.2016391532747987e-19,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,1,0,0.7921558802616394,-0.8936595532139059,1.3322676295501878e-15,0.5,0.5
0.826,0.3,1.0,0.0,2.7755575615628914e-17,-9.71445146547012e-16,3.141592653589793,3.141592653589793,4.712224961404169e-18,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,1.040903575820529,3.500763946154191,1.1102230246251565e-15,0.5,0.5
0.828,0.3,1.0,0.0,1.1102230246251565e-16,-1.1934897514720433e-15,3.141592653589793,3.141592653589793,-1.151455984137171e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,1.4900169703254664,0.025153735831189666,1.1102230246251565e-15,0.5,0.5
0.83,0.3,1.0,0.0,2.7755575615628914e-17,-8.881784197001252e-16,3.141592653589793,3.141592653589793,1.66485484229987e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,1,0,2.5200654803137215,1.2151000510392844,1.4432899320127035e-15,0.5,0.5
0.832,0.3,1.0,0.0,8.326672684688674e-17,-6.661338147750939e-16,3.141592653589793,3.141592653589793,-2.478917085304525e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,-3.3151387924413056,-0.3749944487873723,1.5543122344752192e-15,0.5,0.5
0.834,0.3,1.0,0.0,2.7755575615628914e-17,-1.1934897514720433e-15,3.141592653589793,3.141592653589793,-1.6484462179064142e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,-2.4828235005032835,-0.8463355032612729,1.7763568394002505e-15,0.5,0.5
0.836,0.3,1.0,0.0,1.1102230246251565e-16,-5.551115123125783e-16,3.141592653589793,3.141592653589793,-1.4141484962817973e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,-2.4989392589026758,-3.0500460001228924,1.6653345369377348e-15,0.5,0.5
0.838,0.3,1.0,0.0,2.7755575615628914e-17,-8.326672684688674e-16,3.141592653589793,3.141592653589793,-3.1862525225942955e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,-1.4427872322764828,-0.016986243411434388,1.1102230246251565e-15,0.5,0.5
0.84,0.3,1.0,0.0,2.7755575615628914e-17,-7.771561172376096e-16,3.141592653589793,3.141592653589793,-3.7002173068416006e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,5.51362246460219,3.009532919031776,1.3322676295501878e-15,0.5,0.5
0.842,0.3,1.0,0.0,2.7755575615628914e-17,-7.494005416219807e-16,3.141592653589793,3.141592653589793,-3.3129786270556554e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,1,0,1.0166505951859925,-0.8710135468315405,1.5543122344752192e-15,0.5,0.5
0.844,0.3,1.0,0.0,1.1102230246251565e-16,-5.273559366969494e-16,3.141592653589793,3.141592653589793,2.4055912729562474e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,0,0,0.03699293249002015,-0.06970962794919403,1.1102230246251565e-15,0.5,0.5
0.846,0.3,1.0,0.0,5.551115123125783e-17,-9.71445146547012e-16,3.141592653589793,3.141592653589793,4.708532267977737e-18,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,-1.49268581670715,0.01325098399422866,1.2212453270876722e-15,0.5,0.5
0.848,0.3,1.0,0.0,0.0,-9.992007221626409e-16,3.141592653589793,3.141592653589793,2.4274724818266076e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,0.006355696314281944,1.4031151289582036,1.4432899320127035e-15,0.5,0.5
0.85,0.3,1.0,0.0,8.326672684688674e-17,-5.551115123125783e-16,3.141592653589793,3.141592653589793,8.512109294372414e-17,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,1,0,0.6296370261325598,2.532753692042144,1.5543122344752192e-15,0.5,0.5
0.852,0.3,1.0,0.0,1.1102230246251565e-16,-9.43689570931383e-16,3.141592653589793,3.141592653589793,1.8609897992214174e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,1.4952320212977037,-3.521414019777705,1.1102230246251565e-15,0.5,0.5
0.854,0.3,1.0,0.0,2.7755575615628914e-17,-6.938893903907228e-16,3.141592653589793,3.141592653589793,-2.090378579932762e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,1.0188501075362228,-0.04082614452269887,1.5543122344752192e-15,0.5,0.5
0.856,0.3,1.0,0.0,1.1102230246251565e-16,-6.938893903907228e-16,3.141592653589793,3.141592653589793,-1.879841388794621e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,0,0,-0.0025866142828176327,-0.4842711870123076,1.9984014443252818e-15,0.5,0.5
0.858,0.3,1.0,0.0,5.551115123125783e-17,-6.938893903907228e-16,3.141592653589793,3.141592653589793,-8.518822888485642e-17,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,0,0,-0.05740806428117403,-2.4996765725396686,2.4424906541753444e-15,0.5,0.5
0.86,0.3,1.0,0.0,5.551115123125783e-17,-8.049116928532385e-16,3.141592653589793,3.141592653589793,2.741011738052569e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,0.9833939298803168,-2.1061579166204565,1.3322676295501878e-15,0.5,0.5
0.862,0.3,1.0,0.0,1.3877787807814457e-16,-9.992007221626409e-16,3.141592653589793,3.141592653589793,5.372644007636126e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,0,0,1.5034841485560841,1.5227778694042609,1.3322676295501878e-15,0.5,0.5
0.864,0.3,1.0,0.0,8.326672684688674e-17,-1.1379786002407855e-15,3.141592653589793,3.141592653589793,-2.6922267441255957e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,-1.4921929314493998,3.512523313237994,1.3322676295501878e-15,0.5,0.5
0.866,0.3,1.0,0.0,5.551115123125783e-17,-7.216449660063518e-16,3.141592653589793,3.141592653589793,-1.0724238045235727e-17,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,1.2912706423919798,-1.6454533840511494,1.6653345369377348e-15,0.5,0.5
0.868,0.3,1.0,0.0,8.326672684688674e-17,-9.71445146547012e-16,3.141592653589793,3.141592653589793,1.3652977191574586e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,1,0,1.0265495290977584,-3.495029601433404,1.1102230246251565e-15,0.5,0.5
0.87,0.3,1.0,0.0,5.551115123125783e-17,-6.38378239159465e-16,3.141592653589793,3.141592653589793,2.244692562451523e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,0,0,-2.0185523643461947,-1.9335526220930113,1.4432899320127035e-15,0.5,0.5
0.872,0.3,1.0,0.0,8.326672684688674e-17,-1.4432899320127035e-15,3.141592653589793,3.141592653589793,7.313001665976298e-17,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,1,0,-2.745842354937274,1.0764964247565303,1.1102230246251565e-15,0.5,0.5
0.874,0.3,1.0,0.0,5.551115123125783e-17,-1.0547118733938987e-15,3.141592653589793,3.141592653589793,3.361436247470693e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,1,0,-1.273822033964284,-0.9291723994878961,1.5543122344752192e-15,0.5,0.5
0.876,0.3,1.0,0.0,1.3877787807814457e-16,-7.771561172376096e-16,3.141592653589793,3.141592653589793,-4.419208670309583e-17,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,-3.0045252219022003,-1.8861010653989594,1.5543122344752192e-15,0.5,0.5
0.878,0.3,1.0,0.0,4.163336342344337e-17,-1.5126788710517758e-15,3.141592653589793,3.141592653589793,-3.3279858675674064e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,0,0,1.5069120700081282,-2.0108733539739228,1.5543122344752192e-15,0.5,0.5
0.88,0.3,1.0,0.0,9.71445146547012e-17,-7.91033905045424e-16,3.141592653589793,3.141592653589793,-3.4534536245157536e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,0,0,-0.0019111353227807303,1.5130601744536898,1.3322676295501878e-15,0.5,0.5
0.882,0.3,1.0,0.0,8.326672684688674e-17,-8.743006318923108e-16,3.141592653589793,3.141592653589793,3.7153474939599293e-17,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,1,0,-4.520525140597629,-2.5089607630670314,1.5543122344752192e-15,0.5,0.5
0.884,0.3,1.0,0.0,5.551115123125783e-17,-9.298117831235686e-16,3.141592653589793,3.141592653589793,5.47481167558061e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,1,0,0.9361963698945752,0.6549582809856703,1.1102230246251565e-15,0.5,0.5
0.886,0.3,1.0,0.0,2.7755575615628914e-17,-6.38378239159465e-16,3.141592653589793,3.141592653589793,3.8740032313327533e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,2.0021267773020033,3.035102074551867,9.992007221626409e-16,0.5,0.5
0.888,0.3,1.0,0.0,8.326672684688674e-17,-1.1379786002407855e-15,3.141592653589793,3.141592653589793,1.3787994275826102e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,1,0,-2.819219723733084,-6.906173586096476,9.992007221626409e-16,0.5,0.5
0.89,0.3,1.0,0.0,1.3877787807814457e-17,-1.1518563880486e-15,3.141592653589793,3.141592653589793,5.88125736951409e-17,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,0.08182340421648242,3.494749004391372,1.5543122344752192e-15,0.5,0.5
0.892,0.3,1.0,0.0,8.326672684688674e-17,-8.881784197001252e-16,3.141592653589793,3.141592653589793,1.4038664724802248e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,-3.8582082110060383,-0.5219409510907895,1.5543122344752192e-15,0.5,0.5
0.894,0.3,1.0,0.0,1.1102230246251565e-16,-5.828670879282072e-16,3.141592653589793,3.141592653589793,3.388188620834817e-16,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,0,0,3.994872791582993,-0.4323836569741854,1.3322676295501878e-15,0.5,0.5
0.896,0.3,1.0,0.0,4.163336342344337e-17,-7.91033905045424e-16,3.141592653589793,3.141592653589793,-6.761211250344486e-17,0,0,critical_or_gapless,gap below reliability threshold; z2 source=fu_kane,-1,0,0.511785644685429,-4.031825968821979,1.7763568394002505e-15,0.5,0.5
