v,alpha,state_index,energy
0.7,1.0,38,-0.7046931907574072
0.7,1.0,39,-0.5308300260037732
0.7,1.0,40,-0.3086052479293665
0.7,1.0,41,-0.30098128632727916
0.7,1.0,42,-0.3009812863272783
0.7,1.0,43,-0.2913947520706345
0.7,1.0,44,-0.14662145707738314
0.7,1.0,45,-0.14662145707738244
0.7,1.0,46,-0.1373540529657512
0.7,1.0,47,-0.13735405296575115
0.7,1.0,48,-0.10760358714136581
0.7,1.0,49,-0.1076035871413654
0.7,1.0,50,-0.049352022388068115
0.7,1.0,51,-0.04935202238806796
0.7,1.0,52,-0.03523139188835054
0.7,1.0,53,-0.035231391888350505
0.7,1.0,54,0.007008395863191172
0.7,1.0,55,0.0070083958631912795
0.7,1.0,56,0.015370323453429377
0.7,1.0,57,0.13871297802208254
0.7,1.0,58,0.13871297802208402
0.7,1.0,59,0.44014171290504583
0.7,1.0,60,0.5102805179581134
0.7,1.0,61,0.5102805179581137
0.7,1.0,62,0.5339982471254702
0.7,1.0,63,0.5339982471254704
0.7,1.0,64,0.5426955562935993
0.7,1.0,65,0.5426955562936006
0.7,1.0,66,0.5846296765465699
0.7,1.0,67,0.6875079842154691
0.7,1.0,68,0.77061781733681
0.7,1.0,69,0.7706178173368102
0.7,1.0,70,0.804855285051858
0.7,1.0,71,0.8048552850518584
0.7,1.0,72,0.9059865565683392
0.7,1.0,73,0.9468443058467084
0.7,1.0,74,0.9468443058467088
0.7,1.0,75,0.9686656794358036
0.7,1.0,76,0.968665679435804
0.7,1.0,77,1.0500150373285482
0.7,1.0,78,1.1308300260037727
0.7,1.0,79,1.3201290693201224
0.7,1.0,80,1.3201290693201226
0.7,1.0,81,1.4211000166786742
0.7,1.0,82,1.4211000166786747
0.7,1.0,83,1.6097214678905702
0.7,1.0,84,1.621526043954495
0.7,1.0,85,1.621526043954495
0.7,1.0,86,1.6911988189200169
0.7,1.0,87,1.6911988189200178
0.7,1.0,88,1.815289657308358
0.7,1.0,89,1.8152896573083588
0.7,1.0,90,1.8219186952549065
0.7,1.0,91,1.8219186952549082
0.7,1.0,92,1.8725049530675066
0.7,1.0,93,1.8725049530675075
0.7,1.0,94,1.9778524910108846
0.7,1.0,95,1.9778524910108846
0.7,1.0,96,1.982507065662363
0.7,1.0,97,2.110100823632727
0.7,1.0,98,2.1101008236327283
0.7,1.0,99,2.218985947228995
0.8,0.0,0,-2.0212078057159806
0.8,0.0,1,-1.9304995976509778
0.8,0.0,2,-1.920999891306729
0.8,0.0,3,-1.8436239573714328
0.8,0.0,4,-1.8417152880941592
0.8,0.0,5,-1.7973488548265613
0.8,0.0,6,-1.795936045731809
0.8,0.0,7,-1.789575598508485
0.8,0.0,8,-1.7774076715613887
0.8,0.0,9,-1.776984218453911
0.8,0.0,10,-1.675964389206702
0.8,0.0,11,-1.644815258934559
0.8,0.0,12,-1.5974121823292449
0.8,0.0,13,-1.5943707379112209
0.8,0.0,14,-1.5712732866574322
0.8,0.0,15,-1.56875508211073
0.8,0.0,16,-1.4346265267696665
0.8,0.0,17,-1.425219807355826
0.8,0.0,18,-1.3264070762939622
0.8,0.0,19,-1.3189215088822412
0.8,0.0,20,-1.3129733246646067
0.8,0.0,21,-1.2544657059378415
0.8,0.0,22,-1.2508716285930597
0.8,0.0,23,-1.2507093959691153
0.8,0.0,24,-1.2422557592948176
0.8,0.0,25,-1.0720363279453773
0.8,0.0,26,-1.070371474704863
0.8,0.0,27,-1.064473540261025
0.8,0.0,28,-1.0216473636570835
0.8,0.0,29,-0.9578646139107296
0.8,0.0,30,-0.9518285484790543
0.8,0.0,31,-0.8931666619084312
0.8,0.0,32,-0.7946346984452243
0.8,0.0,33,-0.7040514961203991
0.8,0.0,34,-0.6895054232273515
0.8,0.0,35,-0.6878439510122993
0.8,0.0,36,-0.6831566206830781
0.8,0.0,37,-0.6783072925133454
0.8,0.0,38,-0.6125164526714392
0.8,0.0,39,-0.5820352299333074
0.8,0.0,40,-0.4165806661384362
0.8,0.0,41,-0.2639479501772519
0.8,0.0,42,-0.1302015929636403
0.8,0.0,43,-0.11532475861819547
0.8,0.0,44,-0.11438449459101264
0.8,0.0,45,-0.11426124553121189
0.8,0.0,46,-0.11425406724198245
0.8,0.0,47,-0.10504289389351701
0.8,0.0,48,-0.04835534593279623
0.8,0.0,49,-0.006291006959812129
0.8,0.0,50,0.006291006959813425
0.8,0.0,51,0.048355345932796036
0.8,0.0,52,0.10504289389351673
0.8,0.0,53,0.11425406724198203
0.8,0.0,54,0.11426124553121184
0.8,0.0,55,0.11438449459101316
0.8,0.0,56,0.11532475861819583
0.8,0.0,57,0.13020159296364006
0.8,0.0,58,0.26394795017725287
0.8,0.0,59,0.41658066613843625
0.8,0.0,60,0.5820352299333074
0.8,0.0,61,0.612516452671439
0.8,0.0,62,0.6783072925133453
0.8,0.0,63,0.6831566206830773
0.8,0.0,64,0.6878439510122991
0.8,0.0,65,0.6895054232273512
0.8,0.0,66,0.7040514961203992
0.8,0.0,67,0.7946346984452237
0.8,0.0,68,0.8931666619084314
0.8,0.0,69,0.9518285484790552
0.8,0.0,70,0.9578646139107303
0.8,0.0,71,1.0216473636570842
0.8,0.0,72,1.0644735402610255
0.8,0.0,73,1.070371474704863
0.8,0.0,74,1.0720363279453768
0.8,0.0,75,1.2422557592948174
0.8,0.0,76,1.250709395969116
0.8,0.0,77,1.2508716285930597
0.8,0.0,78,1.2544657059378412
0.8,0.0,79,1.3129733246646078
0.8,0.0,80,1.3189215088822417
0.8,0.0,81,1.3264070762939626
0.8,0.0,82,1.4252198073558267
0.8,0.0,83,1.4346265267696658
0.8,0.0,84,1.56875508211073
0.8,0.0,85,1.5712732866574328
0.8,0.0,86,1.5943707379112209
0.8,0.0,87,1.5974121823292449
0.8,0.0,88,1.6448152589345586
0.8,0.0,89,1.6759643892067024
0.8,0.0,90,1.7769842184539106
0.8,0.0,91,1.7774076715613887
0.8,0.0,92,1.7895755985084851
0.8,0.0,93,1.795936045731809
0.8,0.0,94,1.797348854826562
0.8,0.0,95,1.841715288094159
0.8,0.0,96,1.8436239573714321
0.8,0.0,97,1.920999891306728
0.8,0.0,98,1.9304995976509765
0.8,0.0,99,2.0212078057159806
0.8,0.25,0,-1.9479182282044991
0.8,0.25,1,-1.8668029881953379
0.8,0.25,2,-1.8542705334823422
0.8,0.25,3,-1.7990043163891076
0.8,0.25,4,-1.7970674574276473
0.8,0.25,5,-1.7691722292981324
0.8,0.25,6,-1.7673061404442099
0.8,0.25,7,-1.7570547305493027
0.8,0.25,8,-1.756738792350923
0.8,0.25,9,-1.7204396687863353
0.8,0.25,10,-1.629407566173181
0.8,0.25,11,-1.588476997954289
0.8,0.25,12,-1.568607146303539
0.8,0.25,13,-1.564888722156115
0.8,0.25,14,-1.5521269636560353
0.8,0.25,15,-1.5482634351178906
0.8,0.25,16,-1.5080576493041127
0.8,0.25,17,-1.3930189143814968
0.8,0.25,18,-1.3770612581662522
0.8,0.25,19,-1.3641070960758837
0.8,0.25,20,-1.3156145604424208
0.8,0.25,21,-1.2952833489896631
0.8,0.25,22,-1.2357408732097224
0.8,0.25,23,-1.2307628046187475
0.8,0.25,24,-1.2094256536449097
0.8,0.25,25,-1.1186570698914986
0.8,0.25,26,-1.1169371362677054
0.8,0.25,27,-1.1152435023165694
0.8,0.25,28,-1.0672628611857224
0.8,0.25,29,-1.0138229747839846
0.8,0.25,30,-0.9066461130630298
0.8,0.25,31,-0.9018136697841729
0.8,0.25,32,-0.772320726957571
0.8,0.25,33,-0.7402963156639804
0.8,0.25,34,-0.7182801820612837
0.8,0.25,35,-0.7175037159467332
0.8,0.25,36,-0.7125776715402822
0.8,0.25,37,-0.709445307501199
0.8,0.25,38,-0.6322908642177958
0.8,0.25,39,-0.6266400386515453
0.8,0.25,40,-0.3706981550006105
0.8,0.25,41,-0.2866510676502345
0.8,0.25,42,-0.14735811364104728
0.8,0.25,43,-0.13738602589759194
0.8,0.25,44,-0.1373735634585594
0.8,0.25,45,-0.13720938935772653
0.8,0.25,46,-0.13617138146041835
0.8,0.25,47,-0.12317631747960107
0.8,0.25,48,-0.08057927874456627
0.8,0.25,49,-0.06804271511287127
0.8,0.25,50,-0.05911890635365858
0.8,0.25,51,0.04092914818645234
0.8,0.25,52,0.08533554452587463
0.8,0.25,53,0.08786380307074967
0.8,0.25,54,0.08836529680818016
0.8,0.25,55,0.08972405933296895
0.8,0.25,56,0.09017246684135669
0.8,0.25,57,0.10725614620415373
0.8,0.25,58,0.23217520469504477
0.8,0.25,59,0.47141282324707207
0.8,0.25,60,0.5322195490738969
0.8,0.25,61,0.5864816628147774
0.8,0.25,62,0.6449833721891616
0.8,0.25,63,0.6492674876776008
0.8,0.25,64,0.6522270051505801
0.8,0.25,65,0.6572403949655616
0.8,0.25,66,0.6624993174653461
0.8,0.25,67,0.8359007333411724
0.8,0.25,68,0.8903138746407414
0.8,0.25,69,0.902717104360735
0.8,0.25,70,0.971034511510236
0.8,0.25,71,1.0050761386364229
0.8,0.25,72,1.0132773596758664
0.8,0.25,73,1.020753129250105
0.8,0.25,74,1.0221389791935231
0.8,0.25,75,1.177029551818793
0.8,0.25,76,1.2470811387117624
0.8,0.25,77,1.2577365870852506
0.8,0.25,78,1.2724847005828317
0.8,0.25,79,1.2748845889895173
0.8,0.25,80,1.3082223011897818
0.8,0.25,81,1.3530877037780284
0.8,0.25,82,1.3613049001945001
0.8,0.25,83,1.4884722434883269
0.8,0.25,84,1.5952374224283872
0.8,0.25,85,1.5969438051427078
0.8,0.25,86,1.6315871145497345
0.8,0.25,87,1.6336021658821862
0.8,0.25,88,1.7064603732275685
0.8,0.25,89,1.7285178176959113
0.8,0.25,90,1.8036366403018858
0.8,0.25,91,1.8036562258959552
0.8,0.25,92,1.8310839308155817
0.8,0.25,93,1.832084148896949
0.8,0.25,94,1.8585151708366934
0.8,0.25,95,1.8929526945712871
0.8,0.25,96,1.894598384438569
0.8,0.25,97,1.990067135965371
0.8,0.25,98,1.996836957492938
0.8,0.25,99,2.09467232247395
0.8,0.5,0,-1.874837639612693
0.8,0.5,1,-1.8081292072514292
0.8,0.5,2,-1.79225813765091
0.8,0.5,3,-1.763326014695978
0.8,0.5,4,-1.7616564388707394
0.8,0.5,5,-1.7485019551377088
0.8,0.5,6,-1.7460850928118457
0.8,0.5,7,-1.7422673311506398
0.8,0.5,8,-1.7420686455769108
0.8,0.5,9,-1.6533853517733137
0.8,0.5,10,-1.5925126372787723
0.8,0.5,11,-1.5819779271516667
0.8,0.5,12,-1.5484153992775493
0.8,0.5,13,-1.5461250233166082
0.8,0.5,14,-1.5444745150269747
0.8,0.5,15,-1.5399607276098286
0.8,0.5,16,-1.5294989886368962
0.8,0.5,17,-1.4549027799622072
0.8,0.5,18,-1.4363332807931095
0.8,0.5,19,-1.3849873795861012
0.8,0.5,20,-1.3064546792041383
0.8,0.5,21,-1.2868007658022145
0.8,0.5,22,-1.22950260856848
0.8,0.5,23,-1.2259595539207597
0.8,0.5,24,-1.1834081655996889
0.8,0.5,25,-1.162248269443465
0.8,0.5,26,-1.1539685090910963
0.8,0.5,27,-1.1528532087490913
0.8,0.5,28,-1.0968929737591393
0.8,0.5,29,-1.0753399501570178
0.8,0.5,30,-0.9276141967265543
0.8,0.5,31,-0.8620663065388324
0.8,0.5,32,-0.7749861182155686
0.8,0.5,33,-0.7689876283012813
0.8,0.5,34,-0.7424755002655821
0.8,0.5,35,-0.7422662134136052
0.8,0.5,36,-0.7390817580298529
0.8,0.5,37,-0.7351816193203748
0.8,0.5,38,-0.6800027737628226
0.8,0.5,39,-0.6225616198580333
0.8,0.5,40,-0.336887686960499
0.8,0.5,41,-0.3007977332714961
0.8,0.5,42,-0.15881437740593782
0.8,0.5,43,-0.1575840641918197
0.8,0.5,44,-0.1567244923349878
0.8,0.5,45,-0.15630063441137151
0.8,0.5,46,-0.15543382905693862
0.8,0.5,47,-0.15459609372608998
0.8,0.5,48,-0.14190355479019906
0.8,0.5,49,-0.1368912512877031
0.8,0.5,50,-0.06745385635002404
0.8,0.5,51,0.042506988606226905
0.8,0.5,52,0.05833774482358485
0.8,0.5,53,0.05867312506392667
0.8,0.5,54,0.062389236202070576
0.8,0.5,55,0.06367468751701795
0.8,0.5,56,0.06633074459724417
0.8,0.5,57,0.08003013007548856
0.8,0.5,58,0.19243089645222053
0.8,0.5,59,0.48501147550331775
0.8,0.5,60,0.5322129845015936
0.8,0.5,61,0.5570191444894831
0.8,0.5,62,0.6062311511852522
0.8,0.5,63,0.6101176676186804
0.8,0.5,64,0.6127798655936734
0.8,0.5,65,0.6226885931313059
0.8,0.5,66,0.6241307826509107
0.8,0.5,67,0.8301742248945115
0.8,0.5,68,0.8876908559911887
0.8,0.5,69,0.9192385223321358
0.8,0.5,70,0.9273532628789819
0.8,0.5,71,0.9433178095351794
0.8,0.5,72,0.9682377158969427
0.8,0.5,73,0.9689739910609274
0.8,0.5,74,1.071849796154768
0.8,0.5,75,1.1089653841683365
0.8,0.5,76,1.1807923071360549
0.8,0.5,77,1.1882701026584124
0.8,0.5,78,1.2881684484439444
0.8,0.5,79,1.3058103873882883
0.8,0.5,80,1.3069723843227343
0.8,0.5,81,1.3668147870963576
0.8,0.5,82,1.3946174246663032
0.8,0.5,83,1.553170176111909
0.8,0.5,84,1.627489591863518
0.8,0.5,85,1.6285416937516932
0.8,0.5,86,1.6749799989648337
0.8,0.5,87,1.675993269510498
0.8,0.5,88,1.7711926888472378
0.8,0.5,89,1.785094156808212
0.8,0.5,90,1.835015828844844
0.8,0.5,91,1.8350209739366017
0.8,0.5,92,1.8718125146190838
0.8,0.5,93,1.872437768132237
0.8,0.5,94,1.9285929483375608
0.8,0.5,95,1.9489098769011728
0.8,0.5,96,1.9501197650358437
0.8,0.5,97,2.0604874763812924
0.8,0.5,98,2.0647876737249757
0.8,0.5,99,2.1682854412779706
0.8,0.75,0,-1.8020145736041815
0.8,0.75,1,-1.761037953036637
0.8,0.75,2,-1.742819028503111
0.8,0.75,3,-1.7399221107874616
0.8,0.75,4,-1.7388779256330646
0.8,0.75,5,-1.7360759877646654
0.8,0.75,6,-1.7338555381434713
0.8,0.75,7,-1.7337346297946177
0.8,0.75,8,-1.7317062069007356
0.8,0.75,9,-1.6556201001058954
0.8,0.75,10,-1.588124979682263
0.8,0.75,11,-1.5726791556334847
0.8,0.75,12,-1.5376060288184934
0.8,0.75,13,-1.535684381655839
0.8,0.75,14,-1.5351599397769415
0.8,0.75,15,-1.534969918651465
0.8,0.75,16,-1.5105694080240346
0.8,0.75,17,-1.503621086239301
0.8,0.75,18,-1.474829849679926
0.8,0.75,19,-1.4541441609584802
0.8,0.75,20,-1.2969617773409257
0.8,0.75,21,-1.2587952589891465
0.8,0.75,22,-1.233418792856225
0.8,0.75,23,-1.2269090520340638
0.8,0.75,24,-1.1891906833470918
0.8,0.75,25,-1.1890338987041018
0.8,0.75,26,-1.1804891051123756
0.8,0.75,27,-1.1794745911223674
0.8,0.75,28,-1.1347740750744486
0.8,0.75,29,-1.0959965139410026
0.8,0.75,30,-0.9649438890615054
0.8,0.75,31,-0.82895148261765
0.8,0.75,32,-0.7931199739002497
0.8,0.75,33,-0.7928765133062875
0.8,0.75,34,-0.7720570666582711
0.8,0.75,35,-0.7616424654186611
0.8,0.75,36,-0.7616263879532631
0.8,0.75,37,-0.7469033800157222
0.8,0.75,38,-0.7187974931527122
0.8,0.75,39,-0.6084241794081339
0.8,0.75,40,-0.31612387890871574
0.8,0.75,41,-0.3093190625155209
0.8,0.75,42,-0.23106650556387884
0.8,0.75,43,-0.21432267134099187
0.8,0.75,44,-0.17328964569504085
0.8,0.75,45,-0.1730849304575522
0.8,0.75,46,-0.16970243349608852
0.8,0.75,47,-0.1694038421985907
0.8,0.75,48,-0.1628518341465402
0.8,0.75,49,-0.1511828026428537
0.8,0.75,50,-0.06927594815526651
0.8,0.75,51,0.027126416999082862
0.8,0.75,52,0.02724436308667472
0.8,0.75,53,0.03103814157623715
0.8,0.75,54,0.032716499253988486
0.8,0.75,55,0.04577272942833
0.8,0.75,56,0.05084776440663584
0.8,0.75,57,0.06407602439453586
0.8,0.75,58,0.14665275265093405
0.8,0.75,59,0.44281778397386234
0.8,0.75,60,0.5288871875417928
0.8,0.75,61,0.5554815605363445
0.8,0.75,62,0.5745169676060208
0.8,0.75,63,0.5753889691384108
0.8,0.75,64,0.5870180400338728
0.8,0.75,65,0.5875119897114818
0.8,0.75,66,0.5969146820155768
0.8,0.75,67,0.7724678264386566
0.8,0.75,68,0.8678273398504747
0.8,0.75,69,0.8806804910520583
0.8,0.75,70,0.9141048878504833
0.8,0.75,71,0.9143395447666358
0.8,0.75,72,0.9457968980918053
0.8,0.75,73,0.9633860339262214
0.8,0.75,74,1.0418696887485257
0.8,0.75,75,1.1145766434289488
0.8,0.75,76,1.1185255691600053
0.8,0.75,77,1.132414558137212
0.8,0.75,78,1.215262250638456
0.8,0.75,79,1.345790718975448
0.8,0.75,80,1.3460893169343084
0.8,0.75,81,1.4286880917395564
0.8,0.75,82,1.4416389579940396
0.8,0.75,83,1.6188299904568872
0.8,0.75,84,1.6649308652388406
0.8,0.75,85,1.6654215329852042
0.8,0.75,86,1.7233067018429808
0.8,0.75,87,1.7235859571271404
0.8,0.75,88,1.8379381901288998
0.8,0.75,89,1.844526400410184
0.8,0.75,90,1.8709988125863108
0.8,0.75,91,1.8710017559670131
0.8,0.75,92,1.917265086444798
0.8,0.75,93,1.9175567189516485
0.8,0.75,94,1.999318182706295
0.8,0.75,95,2.008308812064466
0.8,0.75,96,2.008963960067488
0.8,0.75,97,2.131779846095353
0.8,0.75,98,2.1338334630341014
0.8,0.75,99,2.2420261323350794
0.8,1.0,0,-1.7426358393947146
0.8,1.0,1,-1.7326002807261338
0.8,1.0,2,-1.7326002807261316
0.8,1.0,3,-1.7321158123299034
0.8,1.0,4,-1.7321158123299027
0.8,1.0,5,-1.73199176657375
0.8,1.0,6,-1.7319917665737476
0.8,1.0,7,-1.729017001723776
0.8,1.0,8,-1.729017001723774
0.8,1.0,9,-1.7158772897371977
0.8,1.0,10,-1.5761986152378453
0.8,1.0,11,-1.5414228388692817
0.8,1.0,12,-1.5414228388692812
0.8,1.0,13,-1.537631792804292
0.8,1.0,14,-1.5376317928042904
0.8,1.0,15,-1.5226998934218576
0.8,1.0,16,-1.5226998934218565
0.8,1.0,17,-1.5203985824546533
0.8,1.0,18,-1.5203985824546529
0.8,1.0,19,-1.4705826689652433
0.8,1.0,20,-1.318590984426212
0.8,1.0,21,-1.2548499353510902
0.8,1.0,22,-1.25484993535109
0.8,1.0,23,-1.2022222621556036
0.8,1.0,24,-1.2022222621556033
0.8,1.0,25,-1.2017670971743237
0.8,1.0,26,-1.2017670971743233
0.8,1.0,27,-1.1830623471037003
0.8,1.0,28,-1.1830623471037
0.8,1.0,29,-1.0850788552814348
0.8,1.0,30,-1.0085465567648735
0.8,1.0,31,-0.8143863146928466
0.8,1.0,32,-0.8143863146928456
0.8,1.0,33,-0.814386314567683
0.8,1.0,34,-0.8143863145676823
0.8,1.0,35,-0.7753527031517413
0.8,1.0,36,-0.7753527031517411
0.8,1.0,37,-0.7422110514148655
0.8,1.0,38,-0.7422110514148654
0.8,1.0,39,-0.5945452676755428
0.8,1.0,40,-0.32351834818179204
0.8,1.0,41,-0.30577282243472054
0.8,1.0,42,-0.30577282243471976
0.8,1.0,43,-0.2764816518182074
0.8,1.0,44,-0.18565079207068014
0.8,1.0,45,-0.1856507920706797
0.8,1.0,46,-0.18046481037880066
0.8,1.0,47,-0.18046481037880058
0.8,1.0,48,-0.16273092689956348
0.8,1.0,49,-0.16273092689956298
0.8,1.0,50,-0.06417179162215379
0.8,1.0,51,-0.00569658375038858
0.8,1.0,52,-0.005696583750387763
0.8,1.0,53,0.0018155332372999607
0.8,1.0,54,0.0018155332373007013
0.8,1.0,55,0.02396488247812481
0.8,1.0,56,0.02396488247812505
0.8,1.0,57,0.09714909811466166
0.8,1.0,58,0.0971490981146618
0.8,1.0,59,0.408546556764873
0.8,1.0,60,0.5048237040968037
0.8,1.0,61,0.5048237040968038
0.8,1.0,62,0.5387644386124943
0.8,1.0,63,0.5387644386124947
0.8,1.0,64,0.5514113639239854
0.8,1.0,65,0.5514113639239862
0.8,1.0,66,0.6641717916221537
0.8,1.0,67,0.7185909844262122
0.8,1.0,68,0.8183086521306834
0.8,1.0,69,0.8183086521306836
0.8,1.0,70,0.8592336301124799
0.8,1.0,71,0.8592336301124801
0.8,1.0,72,0.9761986152378452
0.8,1.0,73,1.0076975566161728
0.8,1.0,74,1.0076975566161732
0.8,1.0,75,1.0488579736063548
0.8,1.0,76,1.0488579736063548
0.8,1.0,77,1.1426358393947147
0.8,1.0,78,1.1945452676755426
0.8,1.0,79,1.391169501446552
0.8,1.0,80,1.391169501446552
0.8,1.0,81,1.4928564056468532
0.8,1.0,82,1.4928564056468534
0.8,1.0,83,1.6850788552814344
0.8,1.0,84,1.7069448681390513
0.8,1.0,85,1.706944868139052
0.8,1.0,86,1.7755832812705312
0.8,1.0,87,1.775583281270532
0.8,1.0,88,1.9060642332466127
0.8,1.0,89,1.9060642332466136
0.8,1.0,90,1.911123408302234
0.8,1.0,91,1.9111234083022353
0.8,1.0,92,1.96670859083485
0.8,1.0,93,1.9667085908348523
0.8,1.0,94,2.070275865481734
0.8,1.0,95,2.0702758654817353
0.8,1.0,96,2.0705826689652427
0.8,1.0,97,2.203678942752164
0.8,1.0,98,2.2036789427521657
0.8,1.0,99,2.3158772897371964
