v,t,w,lm,E_valence_M_global,E_conduction_M_global,Delta_M_global,state_a_band_index,state_b_band_index,E_state_a,E_state_b,Delta_pair,band_character_sign,signed_m_M
0.918,0.1,1.0,0.0,0.08199999999999998,0.082,2.7755575615628914e-17,3,2,0.1180000000000001,0.08200000000000009,0.03600000000000002,1.0,0.01800000000000001
0.92,0.1,1.0,0.0,0.07999999999999995,0.07999999999999996,1.3877787807814457e-17,3,1,0.12000000000000006,0.07999999999999995,0.04000000000000012,1.0,0.02000000000000006
0.922,0.1,1.0,0.0,0.07799999999999994,0.07799999999999996,1.3877787807814457e-17,3,2,0.12200000000000004,0.07799999999999997,0.04400000000000007,1.0,0.022000000000000033
0.924,0.1,1.0,0.0,0.07599999999999996,0.07599999999999996,0.0,3,1,0.12400000000000005,0.07599999999999991,0.04800000000000014,1.0,0.02400000000000007
0.926,0.1,1.0,0.0,0.07399999999999997,0.07399999999999997,0.0,3,1,0.12600000000000014,0.0739999999999999,0.05200000000000024,1.0,0.02600000000000012
0.928,0.1,1.0,0.0,0.07199999999999991,0.07199999999999994,2.7755575615628914e-17,3,1,0.12800000000000003,0.07199999999999988,0.05600000000000015,1.0,0.028000000000000073
0.93,0.1,1.0,0.0,0.06999999999999994,0.06999999999999997,2.7755575615628914e-17,3,2,0.13000000000000003,0.07,0.060000000000000026,1.0,0.030000000000000013
0.932,0.1,1.0,0.0,0.06799999999999994,0.06799999999999995,1.3877787807814457e-17,3,1,0.1320000000000001,0.06799999999999991,0.06400000000000018,1.0,0.03200000000000009
0.934,0.1,1.0,0.0,0.06599999999999995,0.06599999999999995,0.0,3,1,0.13399999999999995,0.0659999999999999,0.06800000000000005,1.0,0.03400000000000002
0.936,0.1,1.0,0.0,0.06399999999999996,0.06399999999999999,2.7755575615628914e-17,3,1,0.13600000000000007,0.06399999999999996,0.0720000000000001,1.0,0.03600000000000005
0.9380000000000001,0.1,1.0,0.0,0.06199999999999996,0.06199999999999997,1.3877787807814457e-17,3,1,0.13800000000000015,0.06199999999999993,0.07600000000000022,1.0,0.03800000000000011
0.9400000000000001,0.1,1.0,0.0,0.05999999999999995,0.059999999999999984,3.469446951953614e-17,3,1,0.14000000000000004,0.0599999999999999,0.08000000000000014,1.0,0.04000000000000007
0.9420000000000001,0.1,1.0,0.0,0.05799999999999997,0.05799999999999997,0.0,3,2,0.14200000000000007,0.05799999999999998,0.08400000000000009,1.0,0.042000000000000044
0.9440000000000001,0.1,1.0,0.0,0.05599999999999993,0.05599999999999994,6.938893903907228e-18,3,2,0.14400000000000007,0.055999999999999925,0.08800000000000015,1.0,0.044000000000000074
0.9460000000000001,0.1,1.0,0.0,0.05399999999999994,0.05399999999999994,0.0,3,1,0.1460000000000001,0.05399999999999983,0.09200000000000028,1.0,0.04600000000000014
0.9480000000000001,0.1,1.0,0.0,0.05199999999999992,0.051999999999999935,1.3877787807814457e-17,3,1,0.14800000000000005,0.051999999999999866,0.09600000000000018,1.0,0.04800000000000009
0.9500000000000001,0.1,1.0,0.0,0.04999999999999992,0.049999999999999926,6.938893903907228e-18,3,1,0.15000000000000005,0.04999999999999985,0.1000000000000002,1.0,0.0500000000000001
0.9520000000000001,0.1,1.0,0.0,0.047999999999999925,0.04799999999999996,3.469446951953614e-17,3,2,0.15200000000000008,0.04799999999999997,0.1040000000000001,1.0,0.05200000000000005
0.9540000000000001,0.1,1.0,0.0,0.045999999999999944,0.04599999999999996,1.3877787807814457e-17,3,1,0.154,0.04599999999999987,0.10800000000000012,1.0,0.05400000000000006
0.9560000000000001,0.1,1.0,0.0,0.043999999999999914,0.043999999999999956,4.163336342344337e-17,3,2,0.15600000000000008,0.043999999999999914,0.11200000000000017,1.0,0.056000000000000084
0.9580000000000001,0.1,1.0,0.0,0.04199999999999994,0.041999999999999975,3.469446951953614e-17,3,2,0.15800000000000006,0.04199999999999995,0.1160000000000001,1.0,0.05800000000000005
0.96,0.1,1.0,0.0,0.040000000000000056,0.040000000000000056,0.0,3,1,0.15999999999999995,0.040000000000000015,0.11999999999999994,1.0,0.05999999999999997
0.962,0.1,1.0,0.0,0.038000000000000034,0.038000000000000055,2.0816681711721685e-17,3,2,0.16200000000000003,0.038000000000000055,0.12399999999999997,1.0,0.061999999999999986
0.964,0.1,1.0,0.0,0.036,0.036000000000000046,4.85722573273506e-17,3,1,0.164,0.035999999999999976,0.12800000000000003,1.0,0.06400000000000002
0.966,0.1,1.0,0.0,0.034000000000000016,0.034000000000000044,2.7755575615628914e-17,3,1,0.16600000000000004,0.034,0.13200000000000003,1.0,0.06600000000000002
0.968,0.1,1.0,0.0,0.032,0.032,0.0,3,2,0.16799999999999995,0.032000000000000035,0.13599999999999993,1.0,0.06799999999999996
0.97,0.1,1.0,0.0,0.029999999999999968,0.030000000000000034,6.591949208711867e-17,3,2,0.17,0.03000000000000003,0.13999999999999999,1.0,0.06999999999999999
0.972,0.1,1.0,0.0,0.028000000000000032,0.028000000000000056,2.42861286636753e-17,3,1,0.17200000000000001,0.027999999999999966,0.14400000000000004,1.0,0.07200000000000002
0.974,0.1,1.0,0.0,0.02600000000000001,0.026000000000000023,1.3877787807814457e-17,3,1,0.17399999999999996,0.02600000000000001,0.14799999999999996,1.0,0.07399999999999998
0.976,0.1,1.0,0.0,0.024000000000000007,0.02400000000000002,1.3877787807814457e-17,3,1,0.176,0.023999999999999994,0.152,1.0,0.076
0.978,0.1,1.0,0.0,0.02200000000000001,0.022000000000000037,2.7755575615628914e-17,3,2,0.17799999999999994,0.022000000000000054,0.1559999999999999,1.0,0.07799999999999994
0.98,0.1,1.0,0.0,0.02000000000000001,0.020000000000000025,1.3877787807814457e-17,3,1,0.17999999999999997,0.02000000000000003,0.15999999999999992,1.0,0.07999999999999996
0.982,0.1,1.0,0.0,0.018,0.018000000000000016,1.734723475976807e-17,3,1,0.18200000000000002,0.018000000000000016,0.164,1.0,0.082
0.984,0.1,1.0,0.0,0.016000000000000014,0.016000000000000028,1.3877787807814457e-17,3,2,0.184,0.016000000000000018,0.16799999999999998,1.0,0.08399999999999999
0.986,0.1,1.0,0.0,0.014000000000000004,0.014000000000000047,4.336808689942018e-17,3,2,0.18600000000000003,0.014000000000000054,0.172,1.0,0.086
0.988,0.1,1.0,0.0,0.012000000000000009,0.01200000000000002,1.0408340855860843e-17,3,1,0.18800000000000006,0.011999999999999969,0.1760000000000001,1.0,0.08800000000000005
0.99,0.1,1.0,0.0,0.009999999999999966,0.010000000000000016,5.0306980803327406e-17,3,2,0.18999999999999997,0.010000000000000023,0.17999999999999994,1.0,0.08999999999999997
0.992,0.1,1.0,0.0,0.007999999999999974,0.00800000000000001,3.642919299551295e-17,3,2,0.19199999999999998,0.00800000000000001,0.18399999999999997,1.0,0.09199999999999998
0.994,0.1,1.0,0.0,0.006000000000000014,0.006000000000000014,0.0,3,2,0.19399999999999998,0.005999999999999995,0.18799999999999997,1.0,0.09399999999999999
0.996,0.1,1.0,0.0,0.0040000000000000365,0.004000000000000048,1.1275702593849246e-17,3,1,0.196,0.003999999999999995,0.192,1.0,0.096
0.998,0.1,1.0,0.0,0.0019999999999999836,0.0020000000000000035,1.9949319973733282e-17,3,1,0.198,0.0019999999999999797,0.19600000000000004,1.0,0.09800000000000002
1.0,0.1,1.0,0.0,-3.655571295816345e-17,9.486769009222016e-18,4.604248196738546e-17,3,2,0.19999999999999998,3.3619626671124135e-17,0.19999999999999996,1.0,0.09999999999999998
0.0,0.2,1.0,0.0,-0.5999999999999998,0.9999999999999999,1.5999999999999996,1,2,-0.6000000000000002,1.0000000000000002,1.6000000000000005,-1.0,-0.8000000000000003
0.002,0.2,1.0,0.0,-0.5979999999999999,0.9979999999999996,1.5959999999999994,1,3,-0.5979999999999998,0.998,1.5959999999999996,-1.0,-0.7979999999999998
0.004,0.2,1.0,0.0,-0.5959999999999996,0.9959999999999993,1.591999999999999,1,3,-0.5960000000000005,0.9960000000000006,1.592000000000001,-1.0,-0.7960000000000005
0.006,0.2,1.0,0.0,-0.594,0.9939999999999998,1.5879999999999996,1,2,-0.5939999999999998,0.9940000000000001,1.5879999999999999,-1.0,-0.7939999999999999
0.008,0.2,1.0,0.0,-0.592,0.9919999999999993,1.5839999999999992,1,2,-0.5920000000000002,0.9919999999999999,1.584,-1.0,-0.792
0.01,0.2,1.0,0.0,-0.5899999999999996,0.9899999999999991,1.5799999999999987,1,3,-0.5900000000000005,0.9900000000000001,1.5800000000000005,-1.0,-0.7900000000000003
0.012,0.2,1.0,0.0,-0.5879999999999999,0.9879999999999995,1.5759999999999994,1,2,-0.5879999999999994,0.9880000000000001,1.5759999999999996,-1.0,-0.7879999999999998
0.014,0.2,1.0,0.0,-0.5859999999999995,0.9859999999999993,1.5719999999999987,1,3,-0.5860000000000002,0.9860000000000003,1.5720000000000005,-1.0,-0.7860000000000003
0.016,0.2,1.0,0.0,-0.5839999999999997,0.9839999999999999,1.5679999999999996,1,2,-0.5840000000000005,0.9840000000000002,1.5680000000000007,-1.0,-0.7840000000000004
0.018000000000000002,0.2,1.0,0.0,-0.5820000000000001,0.9819999999999999,1.564,1,3,-0.5820000000000001,0.9819999999999999,1.564,-1.0,-0.782
0.02,0.2,1.0,0.0,-0.5800000000000002,0.9799999999999998,1.56,1,2,-0.5800000000000001,0.9799999999999995,1.5599999999999996,-1.0,-0.7799999999999998
0.022,0.2,1.0,0.0,-0.5780000000000001,0.9779999999999994,1.5559999999999996,1,2,-0.5779999999999998,0.9779999999999988,1.5559999999999987,-1.0,-0.7779999999999994
0.024,0.2,1.0,0.0,-0.5759999999999994,0.9759999999999993,1.5519999999999987,1,3,-0.5759999999999995,0.9760000000000001,1.5519999999999996,-1.0,-0.7759999999999998
0.026000000000000002,0.2,1.0,0.0,-0.5740000000000001,0.9739999999999999,1.548,1,2,-0.5740000000000007,0.974,1.5480000000000007,-1.0,-0.7740000000000004
0.028,0.2,1.0,0.0,-0.5720000000000003,0.972,1.5440000000000003,1,3,-0.5719999999999998,0.972,1.5439999999999998,-1.0,-0.7719999999999999
0.03,0.2,1.0,0.0,-0.5699999999999995,0.9699999999999994,1.539999999999999,1,2,-0.5700000000000001,0.9699999999999993,1.5399999999999994,-1.0,-0.7699999999999997
0.032,0.2,1.0,0.0,-0.5679999999999997,0.9679999999999997,1.5359999999999996,1,2,-0.5679999999999996,0.9679999999999999,1.5359999999999996,-1.0,-0.7679999999999998
0.034,0.2,1.0,0.0,-0.5660000000000003,0.9659999999999994,1.5319999999999996,1,3,-0.566,0.966,1.532,-1.0,-0.766
0.036000000000000004,0.2,1.0,0.0,-0.5639999999999996,0.9639999999999999,1.5279999999999996,1,3,-0.564,0.9640000000000003,1.5280000000000002,-1.0,-0.7640000000000001
0.038,0.2,1.0,0.0,-0.5619999999999993,0.9619999999999995,1.5239999999999987,1,2,-0.562,0.962,1.524,-1.0,-0.762
0.04,0.2,1.0,0.0,-0.5599999999999997,0.96,1.5199999999999996,1,3,-0.5600000000000003,0.96,1.5200000000000002,-1.0,-0.7600000000000001
0.042,0.2,1.0,0.0,-0.5580000000000003,0.9579999999999995,1.5159999999999998,1,2,-0.5579999999999999,0.9579999999999997,1.5159999999999996,-1.0,-0.7579999999999998
0.044,0.2,1.0,0.0,-0.5559999999999996,0.9559999999999997,1.5119999999999993,1,2,-0.5560000000000002,0.9559999999999997,1.512,-1.0,-0.756
0.046,0.2,1.0,0.0,-0.5539999999999994,0.9539999999999993,1.5079999999999987,1,2,-0.5540000000000003,0.9539999999999995,1.5079999999999998,-1.0,-0.7539999999999999
0.048,0.2,1.0,0.0,-0.5519999999999997,0.9519999999999997,1.5039999999999996,1,3,-0.5519999999999997,0.9520000000000001,1.5039999999999998,-1.0,-0.7519999999999999
0.05,0.2,1.0,0.0,-0.5499999999999996,0.9499999999999997,1.4999999999999993,1,3,-0.5499999999999998,0.9500000000000001,1.5,-1.0,-0.75
0.052000000000000005,0.2,1.0,0.0,-0.5479999999999995,0.9479999999999998,1.4959999999999993,1,2,-0.548,0.948,1.496,-1.0,-0.748
0.054,0.2,1.0,0.0,-0.5459999999999997,0.9459999999999993,1.491999999999999,1,3,-0.5459999999999994,0.946,1.4919999999999993,-1.0,-0.7459999999999997
0.056,0.2,1.0,0.0,-0.5439999999999999,0.9439999999999997,1.4879999999999995,1,3,-0.5440000000000002,0.9440000000000001,1.4880000000000002,-1.0,-0.7440000000000001
0.058,0.2,1.0,0.0,-0.5419999999999996,0.9419999999999993,1.4839999999999989,1,3,-0.5419999999999994,0.9419999999999998,1.483999999999999,-1.0,-0.7419999999999995
0.06,0.2,1.0,0.0,-0.5399999999999994,0.9399999999999995,1.4799999999999989,1,2,-0.5399999999999999,0.9399999999999993,1.479999999999999,-1.0,-0.7399999999999995
0.062,0.2,1.0,0.0,-0.5379999999999999,0.9379999999999993,1.475999999999999,1,2,-0.5379999999999999,0.9380000000000001,1.476,-1.0,-0.738
0.064,0.2,1.0,0.0,-0.5359999999999995,0.9359999999999995,1.471999999999999,1,3,-0.5359999999999999,0.9359999999999998,1.4719999999999998,-1.0,-0.7359999999999999
0.066,0.2,1.0,0.0,-0.5339999999999994,0.9339999999999997,1.467999999999999,1,2,-0.534,0.9339999999999998,1.468,-1.0,-0.734
0.068,0.2,1.0,0.0,-0.532,0.9319999999999997,1.4639999999999997,1,2,-0.5319999999999994,0.9319999999999997,1.463999999999999,-1.0,-0.7319999999999995
0.07,0.2,1.0,0.0,-0.5299999999999996,0.9299999999999993,1.4599999999999989,1,2,-0.5299999999999999,0.9299999999999999,1.46,-1.0,-0.73
0.07200000000000001,0.2,1.0,0.0,-0.5279999999999998,0.9279999999999996,1.4559999999999995,1,2,-0.5279999999999999,0.9279999999999999,1.456,-1.0,-0.728
0.074,0.2,1.0,0.0,-0.5259999999999996,0.9259999999999995,1.451999999999999,1,3,-0.526,0.9260000000000003,1.4520000000000004,-1.0,-0.7260000000000002
0.076,0.2,1.0,0.0,-0.524,0.9239999999999999,1.448,1,2,-0.5240000000000001,0.9239999999999999,1.448,-1.0,-0.724
0.078,0.2,1.0,0.0,-0.522,0.9219999999999999,1.444,1,3,-0.5219999999999999,0.922,1.444,-1.0,-0.722
0.08,0.2,1.0,0.0,-0.52,0.9199999999999998,1.44,1,3,-0.52,0.92,1.44,-1.0,-0.72
0.082,0.2,1.0,0.0,-0.5180000000000001,0.9179999999999995,1.4359999999999995,1,3,-0.5179999999999999,0.9180000000000001,1.436,-1.0,-0.718
0.084,0.2,1.0,0.0,-0.516,0.9159999999999999,1.432,1,2,-0.5160000000000005,0.916,1.4320000000000004,-1.0,-0.7160000000000002
0.08600000000000001,0.2,1.0,0.0,-0.5140000000000001,0.9139999999999997,1.428,1,2,-0.5140000000000001,0.9139999999999998,1.428,-1.0,-0.714
0.088,0.2,1.0,0.0,-0.5119999999999998,0.9119999999999998,1.4239999999999995,1,2,-0.5120000000000008,0.9120000000000001,1.4240000000000008,-1.0,-0.7120000000000004
0.09,0.2,1.0,0.0,-0.51,0.9099999999999999,1.42,1,2,-0.51,0.9099999999999995,1.4199999999999995,-1.0,-0.7099999999999997
0.092,0.2,1.0,0.0,-0.5079999999999996,0.9079999999999997,1.4159999999999993,1,2,-0.5080000000000001,0.908,1.4160000000000001,-1.0,-0.7080000000000001
0.094,0.2,1.0,0.0,-0.5059999999999998,0.9059999999999995,1.4119999999999993,1,2,-0.5059999999999995,0.9059999999999999,1.4119999999999995,-1.0,-0.7059999999999997
0.096,0.2,1.0,0.0,-0.5039999999999996,0.9039999999999992,1.4079999999999988,1,2,-0.504,0.9039999999999999,1.408,-1.0,-0.704
0.098,0.2,1.0,0.0,-0.5020000000000001,0.9019999999999997,1.404,1,2,-0.5019999999999996,0.902,1.4039999999999995,-1.0,-0.7019999999999997
0.1,0.2,1.0,0.0,-0.4999999999999995,0.9,1.3999999999999995,1,3,-0.4999999999999997,0.9,1.3999999999999997,-1.0,-0.6999999999999998
0.10200000000000001,0.2,1.0,0.0,-0.49799999999999994,0.898,1.396,1,3,-0.49800000000000005,0.898,1.3960000000000001,-1.0,-0.6980000000000001
0.10400000000000001,0.2,1.0,0.0,-0.4959999999999999,0.8959999999999992,1.391999999999999,1,3,-0.496,0.896,1.392,-1.0,-0.696
0.106,0.2,1.0,0.0,-0.4939999999999995,0.8939999999999995,1.387999999999999,1,3,-0.4940000000000001,0.8940000000000003,1.3880000000000003,-1.0,-0.6940000000000002
0.108,0.2,1.0,0.0,-0.492,0.8919999999999997,1.3839999999999997,1,3,-0.49199999999999994,0.8919999999999999,1.384,-1.0,-0.692
0.11,0.2,1.0,0.0,-0.48999999999999955,0.8899999999999996,1.379999999999999,1,2,-0.4900000000000004,0.8900000000000002,1.3800000000000006,-1.0,-0.6900000000000003
0.112,0.2,1.0,0.0,-0.4879999999999993,0.887999999999999,1.3759999999999983,1,2,-0.4880000000000001,0.8879999999999996,1.3759999999999997,-1.0,-0.6879999999999998
0.114,0.2,1.0,0.0,-0.48599999999999954,0.8859999999999998,1.3719999999999994,1,3,-0.486,0.8860000000000003,1.3720000000000003,-1.0,-0.6860000000000002
0.116,0.2,1.0,0.0,-0.4839999999999996,0.8839999999999996,1.3679999999999992,1,2,-0.48399999999999976,0.8839999999999997,1.3679999999999994,-1.0,-0.6839999999999997
0.11800000000000001,0.2,1.0,0.0,-0.4819999999999999,0.8819999999999995,1.3639999999999994,1,2,-0.482,0.882,1.3639999999999999,-1.0,-0.6819999999999999
0.12,0.2,1.0,0.0,-0.47999999999999926,0.8799999999999989,1.359999999999998,1,3,-0.4799999999999998,0.8800000000000001,1.3599999999999999,-1.0,-0.6799999999999999
0.122,0.2,1.0,0.0,-0.4779999999999997,0.8779999999999998,1.3559999999999994,1,2,-0.4779999999999996,0.877999999999999,1.3559999999999985,-1.0,-0.6779999999999993
0.124,0.2,1.0,0.0,-0.4759999999999996,0.8759999999999996,1.3519999999999992,1,3,-0.4759999999999992,0.8759999999999999,1.351999999999999,-1.0,-0.6759999999999995
0.126,0.2,1.0,0.0,-0.4739999999999999,0.874,1.3479999999999999,1,3,-0.47400000000000037,0.8740000000000002,1.3480000000000005,-1.0,-0.6740000000000003
0.128,0.2,1.0,0.0,-0.4719999999999998,0.8719999999999999,1.3439999999999996,1,3,-0.47199999999999964,0.8720000000000003,1.3439999999999999,-1.0,-0.6719999999999999
0.13,0.2,1.0,0.0,-0.4699999999999994,0.8699999999999992,1.3399999999999985,1,3,-0.4700000000000002,0.8700000000000001,1.3400000000000003,-1.0,-0.6700000000000002
0.132,0.2,1.0,0.0,-0.4680000000000001,0.8679999999999987,1.3359999999999987,1,2,-0.4680000000000001,0.8679999999999997,1.3359999999999999,-1.0,-0.6679999999999999
0.134,0.2,1.0,0.0,-0.4660000000000003,0.8659999999999995,1.3319999999999999,1,3,-0.4660000000000001,0.8660000000000002,1.3320000000000003,-1.0,-0.6660000000000001
0.136,0.2,1.0,0.0,-0.46399999999999975,0.8639999999999999,1.3279999999999996,1,3,-0.4639999999999997,0.8639999999999998,1.3279999999999994,-1.0,-0.6639999999999997
0.138,0.2,1.0,0.0,-0.46199999999999986,0.8619999999999998,1.3239999999999996,1,2,-0.46199999999999936,0.8619999999999991,1.3239999999999985,-1.0,-0.6619999999999993
0.14,0.2,1.0,0.0,-0.45999999999999996,0.8599999999999992,1.3199999999999992,1,2,-0.4599999999999997,0.8599999999999997,1.3199999999999994,-1.0,-0.6599999999999997
0.14200000000000002,0.2,1.0,0.0,-0.45799999999999996,0.8579999999999993,1.3159999999999994,1,2,-0.45799999999999985,0.8579999999999999,1.3159999999999998,-1.0,-0.6579999999999999
0.14400000000000002,0.2,1.0,0.0,-0.45599999999999985,0.8559999999999994,1.3119999999999994,1,2,-0.45599999999999996,0.8559999999999998,1.3119999999999998,-1.0,-0.6559999999999999
0.146,0.2,1.0,0.0,-0.4540000000000002,0.8539999999999996,1.3079999999999998,1,2,-0.45399999999999935,0.8539999999999995,1.307999999999999,-1.0,-0.6539999999999995
0.148,0.2,1.0,0.0,-0.4519999999999995,0.8519999999999996,1.3039999999999992,1,2,-0.45200000000000007,0.8519999999999996,1.3039999999999998,-1.0,-0.6519999999999999
0.15,0.2,1.0,0.0,-0.44999999999999984,0.8499999999999994,1.2999999999999994,1,3,-0.44999999999999996,0.8500000000000006,1.3000000000000007,-1.0,-0.6500000000000004
0.152,0.2,1.0,0.0,-0.44800000000000006,0.8479999999999998,1.2959999999999998,1,2,-0.4479999999999997,0.8480000000000001,1.2959999999999998,-1.0,-0.6479999999999999
0.154,0.2,1.0,0.0,-0.4459999999999998,0.8459999999999998,1.2919999999999996,1,3,-0.44599999999999945,0.8460000000000002,1.2919999999999996,-1.0,-0.6459999999999998
0.156,0.2,1.0,0.0,-0.444,0.844,1.288,1,3,-0.44400000000000034,0.8440000000000005,1.288000000000001,-1.0,-0.6440000000000005
0.158,0.2,1.0,0.0,-0.4420000000000004,0.8419999999999995,1.2839999999999998,1,3,-0.44200000000000006,0.842,1.284,-1.0,-0.642
0.16,0.2,1.0,0.0,-0.4399999999999993,0.8399999999999989,1.279999999999998,1,3,-0.43999999999999995,0.8400000000000002,1.2800000000000002,-1.0,-0.6400000000000001
0.162,0.2,1.0,0.0,-0.43799999999999994,0.8379999999999997,1.2759999999999998,1,3,-0.4380000000000003,0.8380000000000003,1.2760000000000007,-1.0,-0.6380000000000003
0.164,0.2,1.0,0.0,-0.4359999999999999,0.8359999999999995,1.2719999999999994,1,3,-0.4359999999999998,0.8360000000000002,1.272,-1.0,-0.636
0.166,0.2,1.0,0.0,-0.43399999999999955,0.8339999999999997,1.2679999999999993,1,2,-0.4339999999999997,0.834,1.2679999999999998,-1.0,-0.6339999999999999
0.168,0.2,1.0,0.0,-0.43199999999999983,0.8319999999999995,1.2639999999999993,1,3,-0.4320000000000001,0.8320000000000005,1.2640000000000007,-1.0,-0.6320000000000003
0.17,0.2,1.0,0.0,-0.4299999999999995,0.83,1.2599999999999993,1,2,-0.43000000000000027,0.8299999999999993,1.2599999999999996,-1.0,-0.6299999999999998
0.17200000000000001,0.2,1.0,0.0,-0.4279999999999996,0.8279999999999994,1.255999999999999,1,2,-0.42799999999999977,0.8279999999999998,1.2559999999999996,-1.0,-0.6279999999999998
0.17400000000000002,0.2,1.0,0.0,-0.42599999999999966,0.8259999999999998,1.2519999999999996,1,2,-0.42599999999999927,0.8259999999999988,1.251999999999998,-1.0,-0.625999999999999
0.176,0.2,1.0,0.0,-0.4239999999999998,0.8239999999999998,1.2479999999999998,1,2,-0.4239999999999999,0.8240000000000001,1.248,-1.0,-0.624
0.178,0.2,1.0,0.0,-0.42200000000000015,0.8219999999999998,1.244,1,3,-0.42200000000000015,0.8220000000000002,1.2440000000000002,-1.0,-0.6220000000000001
0.18,0.2,1.0,0.0,-0.4199999999999999,0.82,1.2399999999999998,1,2,-0.41999999999999993,0.8200000000000001,1.24,-1.0,-0.62
0.182,0.2,1.0,0.0,-0.4180000000000001,0.8179999999999997,1.2359999999999998,1,3,-0.4179999999999999,0.8180000000000004,1.2360000000000002,-1.0,-0.6180000000000001
0.184,0.2,1.0,0.0,-0.4160000000000002,0.816,1.2320000000000002,1,2,-0.4160000000000001,0.8160000000000003,1.2320000000000004,-1.0,-0.6160000000000002
0.186,0.2,1.0,0.0,-0.41400000000000015,0.8139999999999997,1.2279999999999998,1,3,-0.4139999999999999,0.8140000000000002,1.2280000000000002,-1.0,-0.6140000000000001
0.188,0.2,1.0,0.0,-0.41199999999999987,0.812,1.224,1,3,-0.41199999999999964,0.812,1.2239999999999998,-1.0,-0.6119999999999999
0.19,0.2,1.0,0.0,-0.4099999999999997,0.8099999999999997,1.2199999999999993,1,3,-0.41,0.81,1.22,-1.0,-0.61
0.192,0.2,1.0,0.0,-0.4079999999999998,0.8079999999999989,1.2159999999999989,1,3,-0.4079999999999999,0.8080000000000003,1.2160000000000002,-1.0,-0.6080000000000001
0.194,0.2,1.0,0.0,-0.4059999999999997,0.8059999999999998,1.2119999999999995,1,3,-0.40599999999999997,0.8060000000000003,1.2120000000000002,-1.0,-0.6060000000000001
0.196,0.2,1.0,0.0,-0.4039999999999998,0.8039999999999999,1.2079999999999997,1,3,-0.40399999999999986,0.804,1.208,-1.0,-0.604
0.198,0.2,1.0,0.0,-0.40199999999999986,0.8019999999999999,1.2039999999999997,1,3,-0.40199999999999997,0.8019999999999999,1.204,-1.0,-0.602
0.2,0.2,1.0,0.0,-0.39999999999999997,0.7999999999999998,1.1999999999999997,1,2,-0.4000000000000002,0.7999999999999996,1.1999999999999997,-1.0,-0.5999999999999999
0.202,0.2,1.0,0.0,-0.3979999999999998,0.7979999999999997,1.1959999999999995,1,2,-0.3979999999999996,0.7979999999999997,1.1959999999999993,-1.0,-0.5979999999999996
0.20400000000000001,0.2,1.0,0.0,-0.39600000000000013,0.7960000000000002,1.1920000000000002,1,3,-0.3959999999999998,0.7960000000000002,1.192,-1.0,-0.596
0.20600000000000002,0.2,1.0,0.0,-0.3939999999999997,0.7939999999999994,1.187999999999999,1,2,-0.39399999999999996,0.7939999999999998,1.1879999999999997,-1.0,-0.5939999999999999
0.20800000000000002,0.2,1.0,0.0,-0.392,0.7919999999999997,1.1839999999999997,1,3,-0.39200000000000007,0.792,1.1840000000000002,-1.0,-0.5920000000000001
0.21,0.2,1.0,0.0,-0.3899999999999998,0.7899999999999996,1.1799999999999993,1,3,-0.3899999999999997,0.79,1.1799999999999997,-1.0,-0.5899999999999999
0.212,0.2,1.0,0.0,-0.38799999999999973,0.7879999999999997,1.1759999999999995,1,3,-0.3880000000000005,0.7880000000000005,1.176000000000001,-1.0,-0.5880000000000005
0.214,0.2,1.0,0.0,-0.38599999999999995,0.7859999999999999,1.172,1,3,-0.3859999999999998,0.786,1.1719999999999997,-1.0,-0.5859999999999999
0.216,0.2,1.0,0.0,-0.38399999999999945,0.7839999999999999,1.1679999999999993,1,2,-0.3839999999999998,0.7839999999999998,1.1679999999999997,-1.0,-0.5839999999999999
0.218,0.2,1.0,0.0,-0.3820000000000002,0.7819999999999999,1.1640000000000001,1,2,-0.38199999999999995,0.7819999999999996,1.1639999999999995,-1.0,-0.5819999999999997
0.22,0.2,1.0,0.0,-0.3800000000000001,0.7799999999999996,1.1599999999999997,1,2,-0.3799999999999996,0.7799999999999996,1.1599999999999993,-1.0,-0.5799999999999996
0.222,0.2,1.0,0.0,-0.37800000000000006,0.7779999999999998,1.156,1,2,-0.3779999999999999,0.7779999999999998,1.1559999999999997,-1.0,-0.5779999999999998
0.224,0.2,1.0,0.0,-0.3759999999999998,0.7759999999999996,1.1519999999999992,1,2,-0.37599999999999983,0.7759999999999998,1.1519999999999997,-1.0,-0.5759999999999998
0.226,0.2,1.0,0.0,-0.3739999999999998,0.7739999999999995,1.1479999999999992,1,3,-0.3739999999999998,0.7740000000000002,1.1480000000000001,-1.0,-0.5740000000000001
0.228,0.2,1.0,0.0,-0.3720000000000001,0.7719999999999996,1.1439999999999997,1,3,-0.37200000000000066,0.7720000000000005,1.144000000000001,-1.0,-0.5720000000000005
0.23,0.2,1.0,0.0,-0.3700000000000001,0.7699999999999995,1.1399999999999997,1,2,-0.3700000000000004,0.77,1.1400000000000003,-1.0,-0.5700000000000002
0.232,0.2,1.0,0.0,-0.3680000000000001,0.7679999999999995,1.1359999999999997,1,3,-0.3679999999999994,0.768,1.1359999999999995,-1.0,-0.5679999999999997
0.234,0.2,1.0,0.0,-0.36600000000000005,0.766,1.1320000000000001,1,3,-0.3659999999999998,0.766,1.132,-1.0,-0.566
0.23600000000000002,0.2,1.0,0.0,-0.36399999999999993,0.7639999999999993,1.1279999999999992,1,2,-0.364,0.7639999999999996,1.1279999999999997,-1.0,-0.5639999999999998
