model,v,state_index,energy,abs_energy,energy_window,selection_mode
model_c_t34_soc34_only,0.5,400,1.6963922870496142e-06,1.6963922870496142e-06,0.02,window
model_c_t34_soc34_only,0.5,401,1.6963922876474017e-06,1.6963922876474017e-06,0.02,window
model_c_t34_soc34_only,0.5,402,0.0006366099671160486,0.0006366099671160486,0.02,window
model_c_t34_soc34_only,0.5,403,0.0006366099671162549,0.0006366099671162549,0.02,window
model_c_t34_soc34_only,0.5,404,0.0006366099671166851,0.0006366099671166851,0.02,window
model_c_t34_soc34_only,0.5,405,0.0006366099671168585,0.0006366099671168585,0.02,window
model_c_t34_soc34_only,0.5,406,0.000665049426228309,0.000665049426228309,0.02,window
model_c_t34_soc34_only,0.5,407,0.0006650494262285649,0.0006650494262285649,0.02,window
model_c_t34_soc34_only,0.5,408,0.0006650494262285857,0.0006650494262285857,0.02,window
model_c_t34_soc34_only,0.5,409,0.0006650494262289211,0.0006650494262289211,0.02,window
model_c_t34_soc34_only,0.5,410,0.0006854441756124232,0.0006854441756124232,0.02,window
model_c_t34_soc34_only,0.5,411,0.0006854441756126065,0.0006854441756126065,0.02,window
model_c_t34_soc34_only,0.6,389,-0.003626480811068316,0.003626480811068316,0.02,window
model_c_t34_soc34_only,0.6,390,-0.0034899353133259216,0.0034899353133259216,0.02,window
model_c_t34_soc34_only,0.6,391,-0.0034899353133256155,0.0034899353133256155,0.02,window
model_c_t34_soc34_only,0.6,392,-0.003489935313325602,0.003489935313325602,0.02,window
model_c_t34_soc34_only,0.6,393,-0.003489935313325508,0.003489935313325508,0.02,window
model_c_t34_soc34_only,0.6,394,-0.0032449514149959116,0.0032449514149959116,0.02,window
model_c_t34_soc34_only,0.6,395,-0.003244951414995862,0.003244951414995862,0.02,window
model_c_t34_soc34_only,0.6,396,-0.003244951414995752,0.003244951414995752,0.02,window
model_c_t34_soc34_only,0.6,397,-0.003244951414995216,0.003244951414995216,0.02,window
model_c_t34_soc34_only,0.6,398,-4.7370918409889015e-05,4.7370918409889015e-05,0.02,window
model_c_t34_soc34_only,0.6,399,-4.737091840966625e-05,4.737091840966625e-05,0.02,window
model_c_t34_soc34_only,0.6,400,4.7370918409789654e-05,4.7370918409789654e-05,0.02,window
model_c_t34_soc34_only,0.6,401,4.737091840999387e-05,4.737091840999387e-05,0.02,window
model_c_t34_soc34_only,0.6,402,0.0032449514149953144,0.0032449514149953144,0.02,window
model_c_t34_soc34_only,0.6,403,0.0032449514149954528,0.0032449514149954528,0.02,window
model_c_t34_soc34_only,0.6,404,0.0032449514149956835,0.0032449514149956835,0.02,window
model_c_t34_soc34_only,0.6,405,0.0032449514149959498,0.0032449514149959498,0.02,window
model_c_t34_soc34_only,0.6,406,0.0034899353133254086,0.0034899353133254086,0.02,window
model_c_t34_soc34_only,0.6,407,0.0034899353133256102,0.0034899353133256102,0.02,window
model_c_t34_soc34_only,0.6,408,0.0034899353133257794,0.0034899353133257794,0.02,window
model_c_t34_soc34_only,0.6,409,0.003489935313325925,0.003489935313325925,0.02,window
model_c_t34_soc34_only,0.6,410,0.003626480811067841,0.003626480811067841,0.02,window
model_c_t34_soc34_only,0.6,411,0.0036264808110683714,0.0036264808110683714,0.02,window
model_c_t34_soc34_only,0.6,412,0.003626480811068423,0.003626480811068423,0.02,window
model_c_t34_soc34_only,0.7,388,-0.01358760767032381,0.01358760767032381,0.02,window
model_c_t34_soc34_only,0.7,389,-0.013587607670323541,0.013587607670323541,0.02,window
model_c_t34_soc34_only,0.7,390,-0.013006910602738212,0.013006910602738212,0.02,window
model_c_t34_soc34_only,0.7,391,-0.013006910602738212,0.013006910602738212,0.02,window
model_c_t34_soc34_only,0.7,392,-0.013006910602738203,0.013006910602738203,0.02,window
model_c_t34_soc34_only,0.7,393,-0.013006910602737926,0.013006910602737926,0.02,window
model_c_t34_soc34_only,0.7,394,-0.011689144866553912,0.011689144866553912,0.02,window
model_c_t34_soc34_only,0.7,395,-0.011689144866553756,0.011689144866553756,0.02,window
model_c_t34_soc34_only,0.7,396,-0.011689144866553057,0.011689144866553057,0.02,window
model_c_t34_soc34_only,0.7,397,-0.011689144866552965,0.011689144866552965,0.02,window
model_c_t34_soc34_only,0.7,398,-0.0006598064499968975,0.0006598064499968975,0.02,window
model_c_t34_soc34_only,0.7,399,-0.0006598064499958367,0.0006598064499958367,0.02,window
model_c_t34_soc34_only,0.7,400,0.0006598064499955345,0.0006598064499955345,0.02,window
model_c_t34_soc34_only,0.7,401,0.0006598064499959448,0.0006598064499959448,0.02,window
model_c_t34_soc34_only,0.7,402,0.011689144866553522,0.011689144866553522,0.02,window
model_c_t34_soc34_only,0.7,403,0.011689144866553546,0.011689144866553546,0.02,window
model_c_t34_soc34_only,0.7,404,0.011689144866553872,0.011689144866553872,0.02,window
model_c_t34_soc34_only,0.7,405,0.011689144866554162,0.011689144866554162,0.02,window
model_c_t34_soc34_only,0.7,406,0.013006910602737964,0.013006910602737964,0.02,window
model_c_t34_soc34_only,0.7,407,0.013006910602738028,0.013006910602738028,0.02,window
model_c_t34_soc34_only,0.7,408,0.013006910602738219,0.013006910602738219,0.02,window
model_c_t34_soc34_only,0.7,409,0.013006910602738396,0.013006910602738396,0.02,window
model_c_t34_soc34_only,0.7,410,0.013587607670323359,0.013587607670323359,0.02,window
model_c_t34_soc34_only,0.7,411,0.013587607670323631,0.013587607670323631,0.02,window
model_c_t34_soc34_only,0.8,388,-0.03785476541095651,0.03785476541095651,0.03785476541095651,window
model_c_t34_soc34_only,0.8,389,-0.037854765410956254,0.037854765410956254,0.03785476541095651,window
model_c_t34_soc34_only,0.8,390,-0.0361841227014774,0.0361841227014774,0.03785476541095651,window
model_c_t34_soc34_only,0.8,391,-0.03618412270147729,0.03618412270147729,0.03785476541095651,window
model_c_t34_soc34_only,0.8,392,-0.036184122701477237,0.036184122701477237,0.03785476541095651,window
model_c_t34_soc34_only,0.8,393,-0.03618412270147689,0.03618412270147689,0.03785476541095651,window
model_c_t34_soc34_only,0.8,394,-0.031690860539050535,0.031690860539050535,0.03785476541095651,window
model_c_t34_soc34_only,0.8,395,-0.03169086053904943,0.03169086053904943,0.03785476541095651,window
model_c_t34_soc34_only,0.8,396,-0.03169086053904937,0.03169086053904937,0.03785476541095651,window
model_c_t34_soc34_only,0.8,397,-0.031690860539049154,0.031690860539049154,0.03785476541095651,window
model_c_t34_soc34_only,0.8,398,-0.0050094559790495674,0.0050094559790495674,0.03785476541095651,window
model_c_t34_soc34_only,0.8,399,-0.005009455979049306,0.005009455979049306,0.03785476541095651,window
model_c_t34_soc34_only,0.8,400,0.005009455979049223,0.005009455979049223,0.03785476541095651,window
model_c_t34_soc34_only,0.8,401,0.0050094559790495735,0.0050094559790495735,0.03785476541095651,window
model_c_t34_soc34_only,0.8,402,0.03169086053904872,0.03169086053904872,0.03785476541095651,window
model_c_t34_soc34_only,0.8,403,0.031690860539049064,0.031690860539049064,0.03785476541095651,window
model_c_t34_soc34_only,0.8,404,0.03169086053904919,0.03169086053904919,0.03785476541095651,window
model_c_t34_soc34_only,0.8,405,0.03169086053904959,0.03169086053904959,0.03785476541095651,window
model_c_t34_soc34_only,0.8,406,0.036184122701476855,0.036184122701476855,0.03785476541095651,window
model_c_t34_soc34_only,0.8,407,0.03618412270147737,0.03618412270147737,0.03785476541095651,window
model_c_t34_soc34_only,0.8,408,0.03618412270147742,0.03618412270147742,0.03785476541095651,window
model_c_t34_soc34_only,0.8,409,0.03618412270147747,0.03618412270147747,0.03785476541095651,window
model_c_t34_soc34_only,0.8,410,0.03785476541095647,0.03785476541095647,0.03785476541095651,window
model_c_t34_soc34_only,0.8,411,0.03785476541095649,0.03785476541095649,0.03785476541095651,window
model_c_t34_soc34_only,0.9,400,0.02177402190916344,0.02177402190916344,0.02,fallback_two_closest
model_c_t34_soc34_only,0.9,401,0.021774021909163686,0.021774021909163686,0.02,fallback_two_closest
model_c_t34_soc34_only,1.0,399,-0.059459891950197775,0.059459891950197775,0.02,fallback_two_closest
model_c_t34_soc34_only,1.0,400,0.05945989195019771,0.05945989195019771,0.02,fallback_two_closest
model_c_t34_soc34_only,1.1,399,-0.11737864182794704,0.11737864182794704,0.02,fallback_two_closest
model_c_t34_soc34_only,1.1,400,0.11737864182794698,0.11737864182794698,0.02,fallback_two_closest
model_c_t34_soc34_only,1.2,399,-0.18943818512872712,0.18943818512872712,0.04260832077533689,fallback_two_closest
model_c_t34_soc34_only,1.2,400,0.1894381851287271,0.1894381851287271,0.04260832077533689,fallback_two_closest
model_c_t34_soc34_only,1.3,399,-0.27031557933703754,0.27031557933703754,0.07964115110505152,fallback_two_closest
model_c_t34_soc34_only,1.3,400,0.27031557933703815,0.27031557933703815,0.07964115110505152,fallback_two_closest
model_c_t34_soc34_only,1.4,400,0.35667028815637414,0.35667028815637414,0.1196810473512334,fallback_two_closest
model_c_t34_soc34_only,1.4,401,0.3566702881563748,0.3566702881563748,0.1196810473512334,fallback_two_closest
model_c_t34_soc34_only,1.5,399,-0.4465437809310453,0.4465437809310453,0.12,fallback_two_closest
model_c_t34_soc34_only,1.5,400,0.4465437809310477,0.4465437809310477,0.12,fallback_two_closest
model_c_t34_soc34_only,1.6,398,-0.5387725310071595,0.5387725310071595,0.12,fallback_two_closest
model_c_t34_soc34_only,1.6,399,-0.5387725310071578,0.5387725310071578,0.12,fallback_two_closest
