ky,band_index,energy,edge_weight
-3.141592653589793,192,-0.3063869933767849,0.07681831657276306
-3.141592653589793,193,-0.3063869933767848,0.07681831657276574
-3.141592653589793,194,-0.3019238499256459,0.07879070776638009
-3.141592653589793,195,-0.3019238499256459,0.07879070776638247
-3.141592653589793,196,-0.2976138711366168,0.08060954292893333
-3.141592653589793,197,-0.2976138711366167,0.08060954292893406
-3.141592653589793,198,-0.293454315787934,0.08216717086017837
-3.141592653589793,199,-0.2934543157879339,0.08216717086018266
-3.141592653589793,200,-0.2894432603226299,0.08335202134145255
-3.141592653589793,201,-0.2894432603226297,0.0833520213414497
-3.141592653589793,202,-0.28557962624241257,0.08405211232363119
-3.141592653589793,203,-0.28557962624241257,0.08405211232362973
-3.141592653589793,204,-0.2818632112792154,0.08415902487452419
-3.141592653589793,205,-0.28186321127921526,0.08415902487452367
-3.141592653589793,206,-0.2782947233313156,0.08357233425513612
-3.141592653589793,207,-0.27829472333131544,0.08357233425513712
-3.141592653589793,208,-0.274875815508341,0.08220447096903263
-3.141592653589793,209,-0.2748758155083409,0.08220447096903241
-3.141592653589793,210,-0.27160911980554314,0.07998596068575133
-3.141592653589793,211,-0.27160911980554303,0.07998596068574612
-3.141592653589793,212,-0.26849827590013525,0.07687095173966188
-3.141592653589793,213,-0.2684982759001352,0.07687095173966293
-3.141592653589793,214,-0.265547950330278,0.07284287798894462
-3.141592653589793,215,-0.26554795033027795,0.07284287798894847
-3.141592653589793,216,-0.26276383991938695,0.06792001811100476
-3.141592653589793,217,-0.2627638399193869,0.06792001811100712
-3.141592653589793,218,-0.2601526518485174,0.06216059721803332
-3.141592653589793,219,-0.26015265184851727,0.0621605972180376
-3.141592653589793,220,-0.2577220514556998,0.055666935988361615
-3.141592653589793,221,-0.25772205145569976,0.055666935988362434
-3.141592653589793,222,-0.25548056797271745,0.04858799962115645
-3.141592653589793,223,-0.25548056797271745,0.04858799962116264
-3.141592653589793,224,-0.2534374484488235,0.04111956264222238
-3.141592653589793,225,-0.25343744844882343,0.04111956264221833
-3.141592653589793,226,-0.25160245161403716,0.03350113394807949
-3.141592653589793,227,-0.2516024516140371,0.033501133948080256
-3.141592653589793,228,-0.2499855769703184,0.026008845130418064
-3.141592653589793,229,-0.24998557697031834,0.026008845130419043
-3.141592653589793,230,-0.24859673036722474,0.018943765462337597
-3.141592653589793,231,-0.24859673036722474,0.01894376546233749
-3.141592653589793,232,-0.24744533569207466,0.01261562015866536
-3.141592653589793,233,-0.2474453356920746,0.012615620158666222
-3.141592653589793,234,-0.2465399123509709,0.007322647821940281
-3.141592653589793,235,-0.24653991235097084,0.007322647821939512
-3.141592653589793,236,-0.24588764833515384,0.003329236640114145
-3.141592653589793,237,-0.24588764833515378,0.0033292366401140826
-3.141592653589793,238,-0.24549400650559391,0.0008438185511368315
-3.141592653589793,239,-0.2454940065055938,0.0008438185511370367
-3.141592653589793,240,-0.11498279738258364,0.001942744366780923
-3.141592653589793,241,-0.11498279738258355,0.0019427443667822458
-3.141592653589793,242,-0.11458927211601012,0.007568056746384219
-3.141592653589793,243,-0.1145892721160101,0.007568056746385312
-3.141592653589793,244,-0.11393584864859956,0.016304346114916685
-3.141592653589793,245,-0.11393584864859949,0.016304346114915626
-3.141592653589793,246,-0.11302612721567454,0.02731181223027515
-3.141592653589793,247,-0.11302612721567445,0.027311812230274707
-3.141592653589793,248,-0.11186498602629587,0.039617891157739935
-3.141592653589793,249,-0.11186498602629567,0.03961789115773997
-3.141592653589793,250,-0.11045840993344541,0.05225377760006563
-3.141592653589793,251,-0.11045840993344536,0.052253777600068045
-3.141592653589793,252,-0.10881326913759556,0.0643644861095263
-3.141592653589793,253,-0.10881326913759552,0.06436448610952925
-3.141592653589793,254,-0.10693706005552102,0.07527811043971563
-3.141592653589793,255,-0.10693706005552098,0.07527811043971146
-3.141592653589793,256,-0.1048376269591005,0.08453335452431229
-3.141592653589793,257,-0.1048376269591004,0.08453335452431646
-3.141592653589793,258,-0.10252288530520602,0.09187355453685883
-3.141592653589793,259,-0.1025228853052058,0.09187355453685314
-3.141592653589793,260,-0.10000056565256606,0.09721910467404357
-3.141592653589793,261,-0.100000565652566,0.09721910467403624
-3.141592653589793,262,-0.09727799204051596,0.10062964504315458
-3.141592653589793,263,-0.09727799204051565,0.10062964504315663
-3.141592653589793,264,-0.09436190255804945,0.10226459707015123
-3.141592653589793,265,-0.09436190255804928,0.10226459707014951
-3.141592653589793,266,-0.09125831413204401,0.10234736036613117
-3.141592653589793,267,-0.09125831413204387,0.10234736036613007
-3.141592653589793,268,-0.08797242922124224,0.1011357119555196
-3.141592653589793,269,-0.08797242922124217,0.10113571195552543
-3.141592653589793,270,-0.08450857938767493,0.09889902522828428
-3.141592653589793,271,-0.0845085793876749,0.09889902522828364
-3.141592653589793,272,-0.08087019946901743,0.09590181049499165
-3.141592653589793,273,-0.08087019946901736,0.09590181049499195
-3.141592653589793,274,-0.07705982593297535,0.09239256880961243
-3.141592653589793,275,-0.07705982593297515,0.09239256880961215
-3.141592653589793,276,-0.07307911356613803,0.08859682443734024
-3.141592653589793,277,-0.07307911356613798,0.08859682443734315
-3.141592653589793,278,-0.06892886560347355,0.0847132819973327
