kx,band_index,energy,edge_weight
-3.141592653589793,217,-1.4096841027689502,0.08236309858341584
-3.141592653589793,218,-1.4082027886399633,0.07452496412242035
-3.141592653589793,219,-1.4082027886399626,0.07452496412242879
-3.141592653589793,220,-1.4068290970364523,0.0658767396815988
-3.141592653589793,221,-1.4068290970364523,0.06587673968157735
-3.141592653589793,222,-1.4055685297912401,0.056693319521987515
-3.141592653589793,223,-1.4055685297912401,0.056693319521988764
-3.141592653589793,224,-1.404426192724557,0.04727937056548864
-3.141592653589793,225,-1.4044261927245567,0.04727937056547308
-3.141592653589793,226,-1.4034067598096511,0.03795712115845696
-3.141592653589793,227,-1.403406759809651,0.03795712115846258
-3.141592653589793,228,-1.4025144398075098,0.029053242587985584
-3.141592653589793,229,-1.4025144398075093,0.029053242587985362
-3.141592653589793,230,-1.4017529457722395,0.02088539355381712
-3.141592653589793,231,-1.4017529457722393,0.020885393553808026
-3.141592653589793,232,-1.4011254678000655,0.013749018374286857
-3.141592653589793,233,-1.4011254678000653,0.013749018374289228
-3.141592653589793,234,-1.4006346493598427,0.007904983212673947
-3.141592653589793,235,-1.4006346493598427,0.00790498321266898
-3.141592653589793,236,-1.4002825675020016,0.0035686010225391015
-3.141592653589793,237,-1.4002825675020008,0.0035686010225366555
-3.141592653589793,238,-1.4000707171965534,0.0009005365305234696
-3.141592653589793,239,-1.4000707171965519,0.0009005365305235259
-3.141592653589793,240,0.8000713281242727,0.0009052046092508172
-3.141592653589793,241,0.800071328124273,0.0009052046092518842
-3.141592653589793,242,0.80028504821417,0.003586930059970773
-3.141592653589793,243,0.80028504821417,0.003586930059970305
-3.141592653589793,244,0.8006403691203174,0.007944961009447443
-3.141592653589793,245,0.8006403691203174,0.007944961009452219
-3.141592653589793,246,0.8011359779039882,0.013817038269366077
-3.141592653589793,247,0.8011359779039883,0.013817038269360359
-3.141592653589793,248,0.8017700482291819,0.020985779751943028
-3.141592653589793,249,0.8017700482291821,0.020985779751941457
-3.141592653589793,250,0.802540251966543,0.029187923991322032
-3.141592653589793,251,0.8025402519665434,0.029187923991317553
