kx,band_index,energy,edge_weight
-3.141592653589793,312,0.3190808409166129,0.0685652286025511
-3.141592653589793,313,0.31908084091661376,0.06856522860254746
-3.141592653589793,314,0.3237550384974307,0.07181718662328315
-3.141592653589793,315,0.32375503849743076,0.07181718662328576
-3.141592653589793,316,0.32888171492458956,0.07552049695789356
-3.141592653589793,317,0.32888171492458973,0.07552049695789144
-3.141592653589793,318,0.33450877445299343,0.07949631437909424
-3.141592653589793,319,0.33450877445299354,0.07949631437909571
-3.141592653589793,320,0.3406885869374513,0.08354745558834024
-3.141592653589793,321,0.3406885869374514,0.08354745558833909
-3.141592653589793,322,0.3474779366406381,0.08746851282680873
-3.141592653589793,323,0.3474779366406382,0.08746851282680865
-3.141592653589793,324,0.3549377457860954,0.09105698285750868
-3.141592653589793,325,0.3549377457860955,0.09105698285750818
-3.141592653589793,326,0.36313248419157285,0.09412469717035424
-3.141592653589793,327,0.36313248419157296,0.09412469717035209
-3.141592653589793,328,0.37212915600648844,0.09650863524527808
-3.141592653589793,329,0.37212915600648866,0.09650863524527971
-3.141592653589793,330,0.3819957327854062,0.09808002161323189
-3.141592653589793,331,0.3819957327854062,0.09808002161323362
-3.141592653589793,332,0.39279887826228477,0.09875048220904628
-3.141592653589793,333,0.3927988782622848,0.09875048220904369
-3.141592653589793,334,0.4046007808454994,0.09847400023622313
-3.141592653589793,335,0.40460078084549966,0.09847400023622055
-3.141592653589793,336,0.41745486535671156,0.09724348755814535
-3.141592653589793,337,0.417454865356712,0.09724348755814707
-3.141592653589793,338,0.4314000739698141,0.0950809609614728
-3.141592653589793,339,0.4314000739698145,0.09508096096147398
-3.141592653589793,340,0.4464532437161897,0.0920205135680367
-3.141592653589793,341,0.4464532437161897,0.09202051356803687
-3.141592653589793,342,0.4625987826677601,0.08808337591611186
-3.141592653589793,343,0.4625987826677603,0.08808337591611243
-3.141592653589793,344,0.4797742155925396,0.08324428455072805
-3.141592653589793,345,0.47977421559254035,0.08324428455072921
-3.141592653589793,346,0.49784899669635724,0.07738846781622893
-3.141592653589793,347,0.49784899669635746,0.0773884678162303
-3.141592653589793,348,0.5165919415021827,0.07026095168707816
-3.141592653589793,349,0.5165919415021829,0.0702609516870776
-3.141592653589793,350,0.5356195087887621,0.06142275309919709
-3.141592653589793,351,0.5356195087887625,0.06142275309919725
-3.141592653589793,352,0.5543141690306884,0.05027731467827576
-3.141592653589793,353,0.5543141690306886,0.05027731467827593
-3.141592653589793,354,0.5717068854590558,0.0363717022626955
-3.141592653589793,355,0.5717068854590558,0.036371702262696225
-3.141592653589793,356,0.5863576055555357,0.020409735093528447
-3.141592653589793,357,0.5863576055555366,0.020409735093528447
-3.141592653589793,358,0.5963922861428993,0.0060673168635773074
-3.141592653589793,359,0.5963922861428994,0.006067316863577322
-3.141592653589793,360,0.8044593020824746,0.007431536243748611
-3.141592653589793,361,0.8044593020824747,0.0074315362437486245
-3.141592653589793,362,0.8172344839678081,0.02470717630928748
-3.141592653589793,363,0.8172344839678081,0.024707176309287506
-3.141592653589793,364,0.8368492018836267,0.04320554970643437
-3.141592653589793,365,0.8368492018836268,0.043205549706434594
-3.141592653589793,366,0.8616313429665542,0.058347757194075325
-3.141592653589793,367,0.8616313429665545,0.058347757194075034
-3.141592653589793,368,0.8901827280794153,0.06950550061850626
-3.141592653589793,369,0.8901827280794157,0.0695055006185063
-3.141592653589793,370,0.9214883629793803,0.07747750888376932
-3.141592653589793,371,0.9214883629793803,0.07747750888376909
-3.141592653589793,372,0.9548450379052423,0.08315823541725362
-3.141592653589793,373,0.9548450379052423,0.08315823541725403
-3.141592653589793,374,0.9897625614118523,0.08720094360594628
-3.141592653589793,375,0.9897625614118525,0.08720094360594592
-3.141592653589793,376,1.0258882577714923,0.09002479447069137
-3.141592653589793,377,1.0258882577714923,0.09002479447069181
-3.141592653589793,378,1.0629577736483078,0.09188629680062416
-3.141592653589793,379,1.062957773648308,0.09188629680062357
-3.141592653589793,380,1.1007645581695749,0.09294133647427644
-3.141592653589793,381,1.100764558169575,0.0929413364742766
-3.141592653589793,382,1.1391410288028025,0.09328803588746334
-3.141592653589793,383,1.1391410288028028,0.09328803588746343
