mode_index,energy,abs_energy
151,-1.9583875803476762,1.9583875803476762
152,-1.9583875803476758,1.9583875803476758
153,-1.9583875803476756,1.9583875803476756
154,-1.9583862804885772,1.9583862804885772
155,-1.9583862804885768,1.9583862804885768
156,-1.9583862804885763,1.9583862804885763
157,-1.9583862804885763,1.9583862804885763
158,-1.9583856753223796,1.9583856753223796
159,-1.9583856753223794,1.9583856753223794
160,-1.958385675322379,1.958385675322379
161,-1.958385675322379,1.958385675322379
162,-1.958385348835615,1.958385348835615
163,-1.9583853488356135,1.9583853488356135
164,-1.9583853488356135,1.9583853488356135
165,-1.9583853488356135,1.9583853488356135
166,-1.9583851655135731,1.9583851655135731
167,-1.958385165513573,1.958385165513573
168,-1.958385165513573,1.958385165513573
169,-1.9583851655135727,1.9583851655135727
170,-1.9583850706423844,1.9583850706423844
171,-1.9583850706423838,1.9583850706423838
172,-1.9583850706423838,1.9583850706423838
173,-1.9583850706423833,1.9583850706423833
174,-1.9583803843822551,1.9583803843822551
175,-1.9583803843822545,1.9583803843822545
176,-1.9583803843822545,1.9583803843822545
177,-1.958380384382254,1.958380384382254
178,-1.9583803727355829,1.9583803727355829
179,-1.9583803727355824,1.9583803727355824
180,-1.958380372735582,1.958380372735582
181,-1.9583803727355813,1.9583803727355813
182,-1.958378413860094,1.958378413860094
183,-1.958378413860093,1.958378413860093
184,-1.9583784138600924,1.9583784138600924
185,-1.9583784138600917,1.9583784138600917
186,-1.958374484232705,1.958374484232705
187,-1.9583744842327047,1.9583744842327047
188,-1.9583744842327044,1.9583744842327044
189,-1.958374484232704,1.958374484232704
190,-1.9579769620074419,1.9579769620074419
191,-1.9579769620074416,1.9579769620074416
192,-1.9380456523015244,1.9380456523015244
193,-1.9380456523015237,1.9380456523015237
194,-1.9375288759025002,1.9375288759025002
195,-1.9375288759024996,1.9375288759024996
196,-1.9375288759024993,1.9375288759024993
197,-1.9375288759024991,1.9375288759024991
198,-1.9375226786440525,1.9375226786440525
199,-1.9375226786440507,1.9375226786440507
200,-1.9375226786440505,1.9375226786440505
201,-1.9375226786440503,1.9375226786440503
202,-1.9375207122604634,1.9375207122604634
203,-1.9375207122604632,1.9375207122604632
204,-1.9375207122604632,1.9375207122604632
205,-1.937520712260462,1.937520712260462
206,-1.9375198089945926,1.9375198089945926
207,-1.9375198089945924,1.9375198089945924
208,-1.937519808994592,1.937519808994592
209,-1.937519808994592,1.937519808994592
210,-1.9375193420673786,1.9375193420673786
211,-1.9375193420673782,1.9375193420673782
212,-1.9375193420673782,1.9375193420673782
213,-1.9375193420673777,1.9375193420673777
214,-1.9375191107779992,1.9375191107779992
215,-1.9375191107779988,1.9375191107779988
216,-1.9375191107779988,1.9375191107779988
217,-1.9375191107779983,1.9375191107779983
218,-1.9375136182819768,1.9375136182819768
219,-1.937513618281976,1.937513618281976
220,-1.9375136182819759,1.9375136182819759
221,-1.9375136182819759,1.9375136182819759
222,-1.93751361818072,1.93751361818072
223,-1.9375136181807193,1.9375136181807193
224,-1.937513618180718,1.937513618180718
225,-1.9375136181807178,1.9375136181807178
226,-1.9375108489304846,1.9375108489304846
227,-1.9375108489304844,1.9375108489304844
228,-1.937510848930483,1.937510848930483
229,-1.9375108489304826,1.9375108489304826
230,-1.9375091198938388,1.9375091198938388
231,-1.937509119893838,1.937509119893838
232,-1.9375091198938375,1.9375091198938375
