v,direction,scan_param,center_index,wannier_center
0.3,x,-1.6677590630168038,2,0.5618018513195213
0.3,x,-1.6677590630168038,3,0.8007458657129227
0.3,x,-1.590188874039278,0,0.3191744269181608
0.3,x,-1.590188874039278,1,0.3698332007182486
0.3,x,-1.590188874039278,2,0.626379139313501
0.3,x,-1.590188874039278,3,0.6846132330500901
0.3,x,-1.5126186850617522,0,0.0745153997318877
0.3,x,-1.5126186850617522,1,0.22147220522063543
0.3,x,-1.5126186850617522,2,0.7809891269993531
0.3,x,-1.5126186850617522,3,0.9230232680481237
0.3,x,-1.4350484960842265,0,0.27214900580529294
0.3,x,-1.4350484960842265,1,0.3310838503306599
0.3,x,-1.4350484960842265,2,0.6683255681946576
0.3,x,-1.4350484960842265,3,0.7284415756693903
0.3,x,-1.3574783071067007,0,0.13071675046593254
0.3,x,-1.3574783071067007,1,0.3335000894656912
0.3,x,-1.3574783071067007,2,0.6669671679775953
0.3,x,-1.3574783071067007,3,0.8688159920907819
0.3,x,-1.2799081181291752,0,0.22600700903944596
0.3,x,-1.2799081181291752,1,0.3791618321882988
0.3,x,-1.2799081181291752,2,0.6221080262690188
0.3,x,-1.2799081181291752,3,0.772723132503237
0.3,x,-1.2023379291516494,0,0.13227017716501505
0.3,x,-1.2023379291516494,1,0.410795307607505
0.3,x,-1.2023379291516494,2,0.5889959449455495
0.3,x,-1.2023379291516494,3,0.867938570281931
0.3,x,-1.1247677401741236,0,0.16505997354259508
0.3,x,-1.1247677401741236,1,0.33006383098694375
0.3,x,-1.1247677401741236,2,0.6751794273080447
0.3,x,-1.1247677401741236,3,0.8296967681624158
0.3,x,-1.0471975511965979,0,0.27873476087966303
0.3,x,-1.0471975511965979,1,0.3538227035490886
0.3,x,-1.0471975511965979,2,0.6493399427641142
0.3,x,-1.0471975511965979,3,0.7181025928071341
0.3,x,-0.9696273622190721,0,0.23963706922470096
0.3,x,-0.9696273622190721,1,0.29934562202562376
0.3,x,-0.9696273622190721,2,0.7133822065970058
0.3,x,-0.9696273622190721,3,0.7476351021526687
0.3,x,-0.8920571732415463,0,0.17400243524851444
0.3,x,-0.8920571732415463,1,0.28985507922609755
0.3,x,-0.8920571732415463,2,0.7145174725796686
0.3,x,-0.8920571732415463,3,0.821625012945719
0.3,x,-0.8144869842640206,0,0.2601696562938201
0.3,x,-0.8144869842640206,1,0.34779371738524717
0.3,x,-0.8144869842640206,2,0.6653070441466338
0.3,x,-0.8144869842640206,3,0.7267295821742991
0.3,x,-0.7369167952864948,0,0.24002783545250148
0.3,x,-0.7369167952864948,1,0.29338137107166756
0.3,x,-0.7369167952864948,2,0.7049188190901174
0.3,x,-0.7369167952864948,3,0.7616719743857128
0.3,x,-0.659346606308969,0,0.25932538116583725
0.3,x,-0.659346606308969,1,0.40101703179462833
0.3,x,-0.659346606308969,2,0.5971393780898337
0.3,x,-0.659346606308969,3,0.7425182089497014
0.3,x,-0.5817764173314433,0,0.2870196927236813
0.3,x,-0.5817764173314433,1,0.3685231596725507
0.3,x,-0.5817764173314433,2,0.6360007871610824
0.3,x,-0.5817764173314433,3,0.7084563604426855
0.3,x,-0.5042062283539175,0,0.13710478606440024
0.3,x,-0.5042062283539175,1,0.32528026487917777
0.3,x,-0.5042062283539175,2,0.6736245744923774
0.3,x,-0.5042062283539175,3,0.8639903745640455
0.3,x,-0.4266360393763917,0,0.2835579729152708
0.3,x,-0.4266360393763917,1,0.38218309584497473
0.3,x,-0.4266360393763917,2,0.6188678729637984
0.3,x,-0.4266360393763917,3,0.7153910582759561
0.3,x,-0.34906585039886595,0,0.1264334476742556
0.3,x,-0.34906585039886595,1,0.2925722640995186
0.3,x,-0.34906585039886595,2,0.7029938726393499
0.3,x,-0.34906585039886595,3,0.8780004155868764
0.3,x,-0.2714956614213402,0,0.09186885879214837
0.3,x,-0.2714956614213402,1,0.3058140035908846
0.3,x,-0.2714956614213402,2,0.6945189672168511
0.3,x,-0.2714956614213402,3,0.9077981704001151
0.3,x,-0.19392547244381442,0,0.12529437163162305
0.3,x,-0.19392547244381442,1,0.27881135412843067
0.3,x,-0.19392547244381442,2,0.7229380939735688
0.3,x,-0.19392547244381442,3,0.8729561802663773
0.3,x,-0.11635528346628865,0,0.16206725506606348
0.3,x,-0.11635528346628865,1,0.272149241140495
0.3,x,-0.11635528346628865,2,0.7365417063001333
0.3,x,-0.11635528346628865,3,0.8292417974933081
0.3,x,-0.03878509448876288,0,0.11917635748946949
0.3,x,-0.03878509448876288,1,0.22907891909426997
0.3,x,-0.03878509448876288,2,0.7723285394499342
0.3,x,-0.03878509448876288,3,0.8794161839663275
0.3,x,0.03878509448876288,0,0.052198570063725074
0.3,x,0.03878509448876288,1,0.389758513606086
0.3,x,0.03878509448876288,2,0.6098906962960173
0.3,x,0.03878509448876288,3,0.9481522200341709
0.3,x,0.11635528346628865,0,0.31527897358170687
0.3,x,0.11635528346628865,1,0.35247952229588203
0.3,x,0.11635528346628865,2,0.6502957265375027
0.3,x,0.11635528346628865,3,0.6819457775849089
0.3,x,0.19392547244381442,0,0.13830458656259706
0.3,x,0.19392547244381442,1,0.2178247511560869
0.3,x,0.19392547244381442,2,0.7817506870654597
0.3,x,0.19392547244381442,3,0.8621199752158561
0.3,x,0.2714956614213402,0,0.2932887236254432
0.3,x,0.2714956614213402,1,0.3285823578187646
0.3,x,0.2714956614213402,2,0.6717979127507134
0.3,x,0.2714956614213402,3,0.7063310058050781
0.3,x,0.34906585039886595,0,0.1984607071259853
0.3,x,0.34906585039886595,1,0.40871839477787436
0.3,x,0.34906585039886595,2,0.5919849149824812
0.3,x,0.34906585039886595,3,0.8008359831136588
0.3,x,0.4266360393763917,0,0.12016819438027981
0.3,x,0.4266360393763917,1,0.30146660594456554
0.3,x,0.4266360393763917,2,0.6989891265271924
0.3,x,0.4266360393763917,3,0.8793760731479615
0.3,x,0.5042062283539175,0,0.2448349590823948
0.3,x,0.5042062283539175,1,0.2782045157495507
0.3,x,0.5042062283539175,2,0.7245112584734432
0.3,x,0.5042062283539175,3,0.7524492666946108
0.3,x,0.5817764173314428,0,0.3023958849274916
0.3,x,0.5817764173314428,1,0.36172149569558554
0.3,x,0.5817764173314428,2,0.6380860511397141
0.3,x,0.5817764173314428,3,0.6977965682372084
0.3,x,0.6593466063089686,0,0.24108034871611123
0.3,x,0.6593466063089686,1,0.3614309373388723
0.3,x,0.6593466063089686,2,0.6352781843624498
0.3,x,0.6593466063089686,3,0.7622105295825669
0.3,x,0.7369167952864943,0,0.23042494830251925
0.3,x,0.7369167952864943,1,0.26614469805288105
0.3,x,0.7369167952864943,2,0.7347242308858297
0.3,x,0.7369167952864943,3,0.7687061227587699
0.3,x,0.8144869842640201,0,0.1403607837508544
0.3,x,0.8144869842640201,1,0.1792943005669426
0.3,x,0.8144869842640201,2,0.8068671140048029
0.3,x,0.8144869842640201,3,0.8734778016774007
0.3,x,0.8920571732415459,0,0.22848841605378187
0.3,x,0.8920571732415459,1,0.3657247204100163
0.3,x,0.8920571732415459,2,0.6349206123858595
0.3,x,0.8920571732415459,3,0.7708662511503424
0.3,x,0.9696273622190716,0,0.2727611008622506
0.3,x,0.9696273622190716,1,0.2992218040213035
0.3,x,0.9696273622190716,2,0.69692817580452
0.3,x,0.9696273622190716,3,0.7310889193119257
0.3,x,1.0471975511965974,0,0.10405951678065774
0.3,x,1.0471975511965974,1,0.31225322786013066
0.3,x,1.0471975511965974,2,0.6863367958338077
0.3,x,1.0471975511965974,3,0.8973504595254035
0.3,x,1.1247677401741232,0,0.12513123155401704
0.3,x,1.1247677401741232,1,0.16899678977024477
0.3,x,1.1247677401741232,2,0.825047799071202
0.3,x,1.1247677401741232,3,0.8808241796045367
0.3,x,1.202337929151649,0,0.24309706032020995
0.3,x,1.202337929151649,1,0.31722932869871867
0.3,x,1.202337929151649,2,0.6820569598434976
0.3,x,1.202337929151649,3,0.7576166511375733
0.3,x,1.2799081181291747,0,0.2214551471221872
0.3,x,1.2799081181291747,1,0.31240730318673166
0.3,x,1.2799081181291747,2,0.6865674390194832
0.3,x,1.2799081181291747,3,0.7795701106715978
0.3,x,1.3574783071067005,0,0.14119145743540054
0.3,x,1.3574783071067005,1,0.2648250926893299
0.3,x,1.3574783071067005,2,0.7368805610326242
0.3,x,1.3574783071067005,3,0.8571028888426453
0.3,x,1.4350484960842262,0,0.23052078510629115
0.3,x,1.4350484960842262,1,0.35515436917673926
0.3,x,1.4350484960842262,2,0.6418386277787587
0.3,x,1.4350484960842262,3,0.7724862179382112
0.3,x,1.512618685061752,0,0.06431902348501274
0.3,x,1.512618685061752,1,0.15196701167349377
0.3,x,1.512618685061752,2,0.8472603140116354
0.3,x,1.512618685061752,3,0.936453650829859
0.3,x,1.5901888740392778,0,0.17021478713013866
0.3,x,1.5901888740392778,1,0.25981941949904847
0.3,x,1.5901888740392778,2,0.7398614981064595
0.3,x,1.5901888740392778,3,0.8301042952643534
0.3,x,1.6677590630168035,0,0.21872864230186853
0.3,x,1.6677590630168035,1,0.3183092215118973
0.3,x,1.6677590630168035,2,0.6716864382541352
0.3,x,1.6677590630168035,3,0.7912756979320987
0.3,x,1.7453292519943293,0,0.14674311942945492
0.3,x,1.7453292519943293,1,0.28031356143281716
0.3,x,1.7453292519943293,2,0.7092465770501872
0.3,x,1.7453292519943293,3,0.8636967420875403
0.3,x,1.822899440971855,0,0.09705045266033396
0.3,x,1.822899440971855,1,0.15545864522782638
0.3,x,1.822899440971855,2,0.855625565519124
0.3,x,1.822899440971855,3,0.8918653365927155
0.3,x,1.9004696299493808,0,0.22834739689224076
0.3,x,1.9004696299493808,1,0.2896647999863633
0.3,x,1.9004696299493808,2,0.7026332056472488
0.3,x,1.9004696299493808,3,0.7793545974741469
0.3,x,1.9780398189269066,0,0.15651897537442735
0.3,x,1.9780398189269066,1,0.3644822062487976
0.3,x,1.9780398189269066,2,0.6393731506002123
0.3,x,1.9780398189269066,3,0.8396256677765629
0.3,x,2.0556100079044324,0,0.26916550282879315
0.3,x,2.0556100079044324,1,0.3656222790973176
0.3,x,2.0556100079044324,2,0.6333416206999781
0.3,x,2.0556100079044324,3,0.7318705973739105
0.3,x,2.133180196881958,0,0.0932999282022733
0.3,x,2.133180196881958,1,0.3458723695351142
0.3,x,2.133180196881958,2,0.6421982537378021
0.3,x,2.133180196881958,3,0.91862944852481
0.3,x,2.210750385859484,0,0.22251439805318973
0.3,x,2.210750385859484,1,0.33484365899056767
0.3,x,2.210750385859484,2,0.6700308946219018
0.3,x,2.210750385859484,3,0.7726110483343407
0.3,x,2.2883205748370097,0,0.21047915437521575
0.3,x,2.2883205748370097,1,0.27987431516594347
0.3,x,2.2883205748370097,2,0.717759163910969
0.3,x,2.2883205748370097,3,0.791887366547873
0.3,x,2.3658907638145354,0,0.17812587470267544
0.3,x,2.3658907638145354,1,0.3702244414136298
0.3,x,2.3658907638145354,2,0.6271813330588989
0.3,x,2.3658907638145354,3,0.8244683508247957
0.3,x,2.443460952792061,0,0.26530661274206246
0.3,x,2.443460952792061,1,0.30643130302907584
0.3,x,2.443460952792061,2,0.6971517077866779
0.3,x,2.443460952792061,3,0.7311103764421838
0.3,x,2.521031141769587,0,0.22123242055868178
0.3,x,2.521031141769587,1,0.28149192627521785
0.3,x,2.521031141769587,2,0.7103276490622658
0.3,x,2.521031141769587,3,0.7869480041038349
0.3,x,2.5986013307471127,0,0.24700507297292223
0.3,x,2.5986013307471127,1,0.3840902892131947
0.3,x,2.5986013307471127,2,0.618839545443649
0.3,x,2.5986013307471127,3,0.7500650923702344
0.3,x,2.6761715197246385,0,0.19283216398719566
0.3,x,2.6761715197246385,1,0.2523656097927832
0.3,x,2.6761715197246385,2,0.7413079009953305
0.3,x,2.6761715197246385,3,0.8134943252246903
0.3,x,2.7537417087021643,0,0.19065897017776542
0.3,x,2.7537417087021643,1,0.375485042842197
0.3,x,2.7537417087021643,2,0.6232149247146967
0.3,x,2.7537417087021643,3,0.8106410622653406
0.3,x,2.83131189767969,0,0.15995419111853185
0.3,x,2.83131189767969,1,0.3587345539026418
0.3,x,2.83131189767969,2,0.6445873164134324
0.3,x,2.83131189767969,3,0.8367239385653941
0.3,x,2.908882086657216,0,0.09832409213576547
0.3,x,2.908882086657216,1,0.16358972617059722
0.3,x,2.908882086657216,2,0.8295541214352256
0.3,x,2.908882086657216,3,0.9085320602584118
0.3,x,2.9864522756347416,0,0.19779589980481668
0.3,x,2.9864522756347416,1,0.2651285269000852
0.3,x,2.9864522756347416,2,0.7334047993547943
0.3,x,2.9864522756347416,3,0.8036707739403033
0.3,x,3.0640224646122673,0,0.3480471402832066
0.3,x,3.0640224646122673,1,0.4085281444847241
0.3,x,3.0640224646122673,2,0.5743590740237263
0.3,x,3.0640224646122673,3,0.6690656412083433
0.3,y,-3.141592653589793,0,0.14467920350864188
0.3,y,-3.141592653589793,1,0.19864186935217387
0.3,y,-3.141592653589793,2,0.7844029278793213
0.3,y,-3.141592653589793,3,0.8722759992598628
0.3,y,-3.0640224646122673,0,0.08184154321546978
0.3,y,-3.0640224646122673,1,0.4544786420829508
0.3,y,-3.0640224646122673,2,0.5468887495079776
0.3,y,-3.0640224646122673,3,0.9167910651936024
0.3,y,-2.9864522756347416,0,0.19159672634042108
0.3,y,-2.9864522756347416,1,0.3822033706302215
0.3,y,-2.9864522756347416,2,0.6199404698856401
0.3,y,-2.9864522756347416,3,0.8062594331437171
0.3,y,-2.908882086657216,0,0.1592707839034317
0.3,y,-2.908882086657216,1,0.2939554855667434
0.3,y,-2.908882086657216,2,0.6986056853547415
0.3,y,-2.908882086657216,3,0.8481680451750839
0.3,y,-2.83131189767969,0,0.22142318616491155
0.3,y,-2.83131189767969,1,0.3218828281175855
0.3,y,-2.83131189767969,2,0.6963513075786961
0.3,y,-2.83131189767969,3,0.760342678138807
0.3,y,-2.7537417087021643,0,0.13408837164762868
0.3,y,-2.7537417087021643,1,0.24623969153202435
0.3,y,-2.7537417087021643,2,0.7512682665106603
0.3,y,-2.7537417087021643,3,0.8684036703096862
0.3,y,-2.6761715197246385,0,0.14871277806231492
0.3,y,-2.6761715197246385,1,0.18739053575770703
0.3,y,-2.6761715197246385,2,0.7942874066403138
0.3,y,-2.6761715197246385,3,0.869609279539664
0.3,y,-2.5986013307471127,0,0.13444278452230646
0.3,y,-2.5986013307471127,1,0.2924366984915483
0.3,y,-2.5986013307471127,2,0.698402885957504
0.3,y,-2.5986013307471127,3,0.8747176310286409
0.3,y,-2.521031141769587,0,0.12470413401799585
0.3,y,-2.521031141769587,1,0.30014672618871946
0.3,y,-2.521031141769587,2,0.6975270313684543
0.3,y,-2.521031141769587,3,0.8776221084248308
0.3,y,-2.443460952792061,0,0.09971057180878298
0.3,y,-2.443460952792061,1,0.15561799026990766
0.3,y,-2.443460952792061,2,0.8431700319944901
0.3,y,-2.443460952792061,3,0.9015014059268193
0.3,y,-2.3658907638145354,0,0.15162502018398494
0.3,y,-2.3658907638145354,1,0.2299858753558434
0.3,y,-2.3658907638145354,2,0.769112393039399
0.3,y,-2.3658907638145354,3,0.8492767114207724
0.3,y,-2.2883205748370097,0,0.20691856292540647
0.3,y,-2.2883205748370097,1,0.22580512630695962
0.3,y,-2.2883205748370097,2,0.7567813683317233
0.3,y,-2.2883205748370097,3,0.8104949424359105
0.3,y,-2.210750385859484,0,0.16120910062409863
0.3,y,-2.210750385859484,1,0.28317518346741843
0.3,y,-2.210750385859484,2,0.7174471914484236
0.3,y,-2.210750385859484,3,0.8381685244600594
0.3,y,-2.133180196881958,0,0.2187415557009762
0.3,y,-2.133180196881958,1,0.2486459097028692
0.3,y,-2.133180196881958,2,0.7449336665662436
0.3,y,-2.133180196881958,3,0.7876788680299114
0.3,y,-2.0556100079044324,0,0.10812648558620336
0.3,y,-2.0556100079044324,1,0.35916761224279575
0.3,y,-2.0556100079044324,2,0.6441944215468025
0.3,y,-2.0556100079044324,3,0.8885114806241982
0.3,y,-1.9780398189269068,0,0.28082882815464644
0.3,y,-1.9780398189269068,1,0.38689414240092607
0.3,y,-1.9780398189269068,2,0.6098210666965281
0.3,y,-1.9780398189269068,3,0.7224559627478997
0.3,y,-1.900469629949381,0,0.16160026259773866
0.3,y,-1.900469629949381,1,0.2840594766258853
0.3,y,-1.900469629949381,2,0.7212966474796636
0.3,y,-1.900469629949381,3,0.833043613296713
0.3,y,-1.8228994409718553,0,0.18257086232066713
0.3,y,-1.8228994409718553,1,0.21959525392467588
0.3,y,-1.8228994409718553,2,0.7660654265892282
0.3,y,-1.8228994409718553,3,0.831768457165429
0.3,y,-1.7453292519943295,0,0.1522846038246565
0.3,y,-1.7453292519943295,1,0.2546988889630979
0.3,y,-1.7453292519943295,2,0.7539710852782456
0.3,y,-1.7453292519943295,3,0.8390454219340002
0.3,y,-1.6677590630168038,0,0.26085503111596814
0.3,y,-1.6677590630168038,1,0.3576679586515564
0.3,y,-1.6677590630168038,2,0.6565496579447958
0.3,y,-1.6677590630168038,3,0.7249273522876796
0.3,y,-1.590188874039278,0,0.0646961151388575
0.3,y,-1.590188874039278,1,0.13110825198321063
0.3,y,-1.590188874039278,2,0.8697666910869118
0.3,y,-1.590188874039278,3,0.9344289417910203
0.3,y,-1.5126186850617522,0,0.15317698498496224
0.3,y,-1.5126186850617522,1,0.31968469832474417
0.3,y,-1.5126186850617522,2,0.6730930171109974
0.3,y,-1.5126186850617522,3,0.854045299579296
0.3,y,-1.4350484960842265,0,0.2309099645772198
0.3,y,-1.4350484960842265,1,0.29262672369790327
0.3,y,-1.4350484960842265,2,0.698249400252228
0.3,y,-1.4350484960842265,3,0.7782139114726488
0.3,y,-1.3574783071067007,0,0.07752936116653135
0.3,y,-1.3574783071067007,1,0.2926197696338697
0.3,y,-1.3574783071067007,2,0.706810909450824
0.3,y,-1.3574783071067007,3,0.9230399597487754
0.3,y,-1.2799081181291752,0,0.12978501930889857
0.3,y,-1.2799081181291752,1,0.18883926937531947
0.3,y,-1.2799081181291752,2,0.8092911669271472
0.3,y,-1.2799081181291752,3,0.8720845443886347
0.3,y,-1.2023379291516494,0,0.3396540583723468
0.3,y,-1.2023379291516494,1,0.44488657201761905
0.3,y,-1.2023379291516494,2,0.5563410012076033
0.3,y,-1.2023379291516494,3,0.6591183684024318
0.3,y,-1.1247677401741236,0,0.10486605914903871
0.3,y,-1.1247677401741236,1,0.21330309732662134
0.3,y,-1.1247677401741236,2,0.7847190488118756
0.3,y,-1.1247677401741236,3,0.897111794712464
0.3,y,-1.0471975511965979,0,0.26901606986622045
0.3,y,-1.0471975511965979,1,0.4372081272549601
0.3,y,-1.0471975511965979,2,0.5651900451044112
0.3,y,-1.0471975511965979,3,0.7285857577744078
0.3,y,-0.9696273622190721,0,0.3376429875275023
0.3,y,-0.9696273622190721,1,0.3673182878053645
0.3,y,-0.9696273622190721,2,0.6283988088842953
0.3,y,-0.9696273622190721,3,0.6666399157828378
0.3,y,-0.8920571732415463,0,0.19252685266556405
0.3,y,-0.8920571732415463,1,0.31775672128216104
0.3,y,-0.8920571732415463,2,0.6829013295085735
0.3,y,-0.8920571732415463,3,0.8068150965437022
0.3,y,-0.8144869842640206,0,0.20756278904355382
0.3,y,-0.8144869842640206,1,0.2683516100742752
0.3,y,-0.8144869842640206,2,0.7245394349431657
0.3,y,-0.8144869842640206,3,0.7995461659390055
0.3,y,-0.7369167952864948,0,0.1582595343504907
0.3,y,-0.7369167952864948,1,0.35723792568762963
0.3,y,-0.7369167952864948,2,0.6419414735075228
0.3,y,-0.7369167952864948,3,0.8425610664543565
0.3,y,-0.659346606308969,0,0.1311279324363047
0.3,y,-0.659346606308969,1,0.3599899416377892
0.3,y,-0.659346606308969,2,0.6403920947723246
0.3,y,-0.659346606308969,3,0.868490031153581
0.3,y,-0.5817764173314433,0,0.25636234114812045
0.3,y,-0.5817764173314433,1,0.4113479438668811
0.3,y,-0.5817764173314433,2,0.58753905776754
0.3,y,-0.5817764173314433,3,0.7447506572174583
0.3,y,-0.5042062283539175,0,0.25387022446690616
0.3,y,-0.5042062283539175,1,0.34114554071647113
0.3,y,-0.5042062283539175,2,0.6589423722390416
0.3,y,-0.5042062283539175,3,0.7460418625775809
0.3,y,-0.4266360393763917,0,0.059357936516867105
0.3,y,-0.4266360393763917,1,0.28150586704955094
0.3,y,-0.4266360393763917,2,0.7191339798523926
0.3,y,-0.4266360393763917,3,0.9400022165811903
0.3,y,-0.34906585039886595,0,0.18406007220411874
0.3,y,-0.34906585039886595,1,0.2697358744540087
0.3,y,-0.34906585039886595,2,0.7262680581267436
0.3,y,-0.34906585039886595,3,0.8199359952151289
0.3,y,-0.2714956614213402,0,0.1347357721167446
0.3,y,-0.2714956614213402,1,0.2719511653596048
0.3,y,-0.2714956614213402,2,0.729876358966555
0.3,y,-0.2714956614213402,3,0.8634367035570958
0.3,y,-0.19392547244381442,0,0.18461211001397176
0.3,y,-0.19392547244381442,1,0.26729410096748585
0.3,y,-0.19392547244381442,2,0.7365048626725961
0.3,y,-0.19392547244381442,3,0.8115889263459458
0.3,y,-0.11635528346628865,0,0.2032163117870044
0.3,y,-0.11635528346628865,1,0.24428915940611684
0.3,y,-0.11635528346628865,2,0.7580066814804701
0.3,y,-0.11635528346628865,3,0.794487847326408
0.3,y,-0.03878509448876288,0,0.34411067411107205
0.3,y,-0.03878509448876288,1,0.41488109601663276
0.3,y,-0.03878509448876288,2,0.5889043694439751
0.3,y,-0.03878509448876288,3,0.6521038604283196
0.3,y,0.03878509448876288,0,0.06575814667760084
0.3,y,0.03878509448876288,1,0.35793183404314016
0.3,y,0.03878509448876288,2,0.6421653724231652
0.3,y,0.03878509448876288,3,0.9341446468560942
0.3,y,0.11635528346628865,0,0.19193932959028004
0.3,y,0.11635528346628865,1,0.33623030366273876
0.3,y,0.11635528346628865,2,0.6664803073630827
0.3,y,0.11635528346628865,3,0.8053500593838986
0.3,y,0.19392547244381442,0,0.1180101521133855
0.3,y,0.19392547244381442,1,0.34966793278266306
0.3,y,0.19392547244381442,2,0.6533661044822431
0.3,y,0.19392547244381442,3,0.8789558106217081
0.3,y,0.2714956614213402,0,0.3058059762492207
0.3,y,0.2714956614213402,1,0.3705601684168365
0.3,y,0.2714956614213402,2,0.6255198777620592
0.3,y,0.2714956614213402,3,0.6981139775718832
0.3,y,0.34906585039886595,0,0.06793742796095734
0.3,y,0.34906585039886595,1,0.25240833874254165
0.3,y,0.34906585039886595,2,0.7490533913877161
0.3,y,0.34906585039886595,3,0.9306008419087847
0.3,y,0.4266360393763917,0,0.290019101796532
0.3,y,0.4266360393763917,1,0.40086701001482195
0.3,y,0.4266360393763917,2,0.6003251510351618
0.3,y,0.4266360393763917,3,0.7087887371534844
0.3,y,0.5042062283539175,0,0.22058093391881153
0.3,y,0.5042062283539175,1,0.28026387431639727
0.3,y,0.5042062283539175,2,0.7083538924771149
0.3,y,0.5042062283539175,3,0.7908012992876765
0.3,y,0.5817764173314428,0,0.1436854685000648
0.3,y,0.5817764173314428,1,0.25230333258928195
0.3,y,0.5817764173314428,2,0.7466601120413645
0.3,y,0.5817764173314428,3,0.8573510868692888
0.3,y,0.6593466063089686,0,0.24736627230378713
0.3,y,0.6593466063089686,1,0.3152809043219046
0.3,y,0.6593466063089686,2,0.6829177293116634
0.3,y,0.6593466063089686,3,0.7544350940626451
0.3,y,0.7369167952864943,0,0.2810007044387382
0.3,y,0.7369167952864943,1,0.2966576087307329
0.3,y,0.7369167952864943,2,0.6918744164408535
0.3,y,0.7369167952864943,3,0.7304672703896753
0.3,y,0.8144869842640201,0,0.09845547894232037
0.3,y,0.8144869842640201,1,0.26570733971519633
0.3,y,0.8144869842640201,2,0.7340510809961873
0.3,y,0.8144869842640201,3,0.9017861003462959
0.3,y,0.8920571732415459,0,0.1408576335886992
0.3,y,0.8920571732415459,1,0.17507368145083327
0.3,y,0.8920571732415459,2,0.8263999003931547
0.3,y,0.8920571732415459,3,0.8576687845673133
0.3,y,0.9696273622190716,0,0.14353720344011553
0.3,y,0.9696273622190716,1,0.3316565689399822
0.3,y,0.9696273622190716,2,0.6732006315709356
0.3,y,0.9696273622190716,3,0.8516055960489677
0.3,y,1.0471975511965974,0,0.22455153830352959
0.3,y,1.0471975511965974,1,0.31363183778087633
0.3,y,1.0471975511965974,2,0.6898757973292615
0.3,y,1.0471975511965974,3,0.7719408265863329
0.3,y,1.1247677401741232,0,0.1725806318126167
0.3,y,1.1247677401741232,1,0.2009465822916319
0.3,y,1.1247677401741232,2,0.8085508518636584
0.3,y,1.1247677401741232,3,0.8179219340320936
0.3,y,1.202337929151649,0,0.18799812463053384
0.3,y,1.202337929151649,1,0.3088637472655068
0.3,y,1.202337929151649,2,0.68894917795504
0.3,y,1.202337929151649,3,0.8141889501489205
0.3,y,1.2799081181291747,0,0.2535196752643163
0.3,y,1.2799081181291747,1,0.34166594151623575
0.3,y,1.2799081181291747,2,0.6553996660476112
0.3,y,1.2799081181291747,3,0.7494147171718369
0.3,y,1.3574783071067005,0,0.23224700470197335
0.3,y,1.3574783071067005,1,0.266809987533323
0.3,y,1.3574783071067005,2,0.7305217316589157
0.3,y,1.3574783071067005,3,0.7704212761057883
0.3,y,1.4350484960842262,0,0.2017226341900558
0.3,y,1.4350484960842262,1,0.40180162769667255
0.3,y,1.4350484960842262,2,0.6027812207294294
0.3,y,1.4350484960842262,3,0.7936945173838424
0.3,y,1.512618685061752,0,0.1382433497356449
0.3,y,1.512618685061752,1,0.19085381906620988
0.3,y,1.512618685061752,2,0.8059351311185242
0.3,y,1.512618685061752,3,0.8649677000796215
0.3,y,1.5901888740392778,0,0.19330747749210947
0.3,y,1.5901888740392778,1,0.32279678463277633
0.3,y,1.5901888740392778,2,0.6713602224435823
0.3,y,1.5901888740392778,3,0.8125355154315317
0.3,y,1.6677590630168035,0,0.23986534607222446
0.3,y,1.6677590630168035,1,0.4306771844019632
0.3,y,1.6677590630168035,2,0.5655426185892278
0.3,y,1.6677590630168035,3,0.7639148509365838
0.3,y,1.7453292519943293,0,0.25221309446922774
0.3,y,1.7453292519943293,1,0.43293596725416933
0.3,y,1.7453292519943293,2,0.5654863918475126
0.3,y,1.7453292519943293,3,0.7493645464290902
0.3,y,1.822899440971855,0,0.11289243448666918
0.3,y,1.822899440971855,1,0.3237281446798953
0.3,y,1.822899440971855,2,0.6787373789133369
0.3,y,1.822899440971855,3,0.8846420419200983
0.3,y,1.9004696299493808,0,0.2149815568450288
0.3,y,1.9004696299493808,1,0.2778760647362543
0.3,y,1.9004696299493808,2,0.726385495514408
0.3,y,1.9004696299493808,3,0.7807568829043088
0.3,y,1.9780398189269066,0,0.1773435743561013
0.3,y,1.9780398189269066,1,0.23353516020819023
0.3,y,1.9780398189269066,2,0.7837735790917223
0.3,y,1.9780398189269066,3,0.805347686343986
0.3,y,2.0556100079044324,0,0.11394852569720758
0.3,y,2.0556100079044324,1,0.2578140224898411
0.3,y,2.0556100079044324,2,0.752087189873724
0.3,y,2.0556100079044324,3,0.876150261939227
0.3,y,2.133180196881958,0,0.1587457376216423
0.3,y,2.133180196881958,1,0.35340282506557014
0.3,y,2.133180196881958,2,0.6460400852237382
0.3,y,2.133180196881958,3,0.8418113520890496
0.3,y,2.210750385859484,0,0.29567548300330143
0.3,y,2.210750385859484,1,0.3517098688726784
0.3,y,2.210750385859484,2,0.6442215223236609
0.3,y,2.210750385859484,3,0.7083931258003592
0.3,y,2.2883205748370097,0,0.17717393583605284
0.3,y,2.2883205748370097,1,0.20066084318096328
0.3,y,2.2883205748370097,2,0.7938909309154301
0.3,y,2.2883205748370097,3,0.8282742900675537
0.3,y,2.3658907638145354,0,0.2808736393996482
0.3,y,2.3658907638145354,1,0.29601362312126894
0.3,y,2.3658907638145354,2,0.7064434416756702
